ticker,event_date,horizon,direction,surprise_pct,stock_return,spy_return,abnormal_return,direction_correct
JPM,2023-10-13,1,long,9.01,-0.4377117502287993,1.0521530030785538,-1.489864753307353,False
JPM,2023-10-13,3,long,9.01,-1.7441152400459685,-0.29896091509051786,-1.4451543249554506,False
JPM,2023-10-13,5,long,9.01,-3.7373747582213515,-2.389337836559958,-1.348036921661393,False
JPM,2023-10-13,10,long,9.01,-8.62624083845773,-4.825037854421875,-3.8012029840358537,False
JPM,2023-07-14,1,long,26.46,1.2075325148385874,0.34722954774010706,0.8603029670984804,True
JPM,2023-07-14,3,long,26.46,1.7815828004873944,1.3176578971426964,0.46392490334469794,True
JPM,2023-07-14,5,long,26.46,2.2434819317546943,0.6454707201980351,1.5980112115566596,True
JPM,2023-07-14,10,long,26.46,3.5367568886821696,1.7005000105487458,1.8362568781334236,True
JPM,2023-04-14,1,long,21.69,3.462837524282778,0.3588179858322716,3.1040195384505065,True
JPM,2023-04-14,3,long,21.69,4.491321001809459,0.40729547363274454,4.084025528176714,True
JPM,2023-04-14,5,long,21.69,3.988180514914361,-0.06304764472067856,4.0512281596350395,True
JPM,2023-04-14,10,long,21.69,2.286333346060045,0.8412785539515226,1.4450547921085224,True
V,2023-04-25,1,long,5.18,-2.089957638419931,-0.42355025312272154,-1.6664073852972097,False
V,2023-04-25,3,long,5.18,-0.12446544052043959,2.4256266528885604,-2.550092093409,False
V,2023-04-25,5,long,5.18,-2.592048533944914,1.17218811363439,-3.764236647579304,False
V,2023-04-25,10,long,5.18,0.10298064997046526,1.1943437708319407,-1.0913631208614754,False
UNH,2025-07-29,1,short,-8.23,0.1279561830597999,-0.12593310110431033,-0.2538892841641102,False
UNH,2025-07-29,3,short,-8.23,-10.511858556441918,-2.131415556075984,8.380443000365933,True
UNH,2025-07-29,5,short,-8.23,-5.532563887404761,-1.1475638092859117,4.385000078118849,True
UNH,2025-07-29,10,short,-8.23,-1.554378044369843,1.1695974995152878,2.7239755438851305,True
HD,2026-02-24,1,long,7.8,-3.4797301531502303,0.8438348943581397,-4.32356504750837,False
HD,2026-02-24,3,long,7.8,-2.1562005774795288,-0.1978564438908117,-1.9583441335887173,False
HD,2026-02-24,5,long,7.8,-5.702753590253792,-1.021301110243463,-4.6814524800103285,False
HD,2026-02-24,10,long,7.8,-8.213617905342884,-1.4795915187336333,-6.734026386609251,False
PG,2024-04-19,1,long,7.48,3.587564417786329,0.92090806834812,2.666656349438209,True
PG,2024-04-19,3,long,7.48,4.916765708895882,2.070037144784102,2.84672856411178,True
PG,2024-04-19,5,long,7.48,4.071501126251616,2.645602320063834,1.425898806187782,True
PG,2024-04-19,10,long,7.48,6.116931629591901,3.2575250274480743,2.859406602143827,True
PG,2024-01-23,1,long,8.28,-0.646583471624186,0.10931698517426787,-0.7559004567984539,False
PG,2024-01-23,3,long,8.28,1.9789746687539145,0.5259283293709187,1.4530463393829958,True
PG,2024-01-23,5,long,8.28,2.860693755573344,1.2436771509780549,1.6170166045952887,True
PG,2024-01-23,10,long,8.28,3.8207988306792173,1.8809596689977663,1.939839161681451,True
PG,2023-10-18,1,long,6.34,-0.5826658334368208,-0.8786414506325781,0.2959756171957573,True
PG,2023-10-18,3,long,6.34,-0.6497167297118793,-2.266337133126998,1.6166204034151186,True
PG,2023-10-18,5,long,6.34,0.9932741490215894,-2.942741534918751,3.93601568394034,True
PG,2023-10-18,10,long,6.34,0.3293672874563731,-1.7549483272411195,2.0843156146974926,True
MA,2026-01-29,1,long,12.26,1.3163091237571372,-0.2982580260403251,1.614567149797462,True
MA,2026-01-29,3,long,12.26,3.5596745816838053,-0.6498132613579977,4.209487843041803,True
MA,2026-01-29,5,long,12.26,3.7796945131711825,-2.365852890707829,6.145547403879012,True
MA,2026-01-29,10,long,12.26,-0.8142229514646591,-1.839944177257841,1.025721225793182,True
MA,2023-10-26,1,long,5.45,-1.8705182768830337,-0.45327678960917483,-1.4172414872738588,False
MA,2023-10-26,3,long,5.45,1.4365876919315304,1.3695607777367023,0.06702691419482806,True
MA,2023-10-26,5,long,5.45,3.1453879917786534,4.414041644013257,-1.268653652234604,False
MA,2023-10-26,10,long,5.45,4.5657856389300155,5.160596773991678,-0.5948111350616625,False
AVGO,2026-03-04,1,long,5.61,5.41370905169872,-0.5575546846393845,5.971263736338104,True
AVGO,2026-03-04,3,long,5.61,9.52547137033867,-1.0012598041716017,10.526731174510271,True
AVGO,2026-03-04,5,long,5.61,8.20134796284914,-1.2844231909375567,9.485771153786697,True
AVGO,2026-03-04,10,long,5.61,0.07919412246589926,-3.459195538704966,3.538389661170865,True
AVGO,2025-12-11,1,long,55.45,-11.091075205399155,-1.0752057995096296,-10.015869405889525,False
AVGO,2025-12-11,3,long,55.45,-15.693007005275831,-1.4945447899394984,-14.198462215336333,False
AVGO,2025-12-11,5,long,55.45,-18.51393737739826,-1.842798958835823,-16.671138418562435,False
AVGO,2025-12-11,10,long,55.45,-12.851374427903032,0.46139669338456024,-13.312771121287593,False
AVGO,2025-03-06,1,long,6.11,7.688915325747148,0.560486299710318,7.128429026036829,True
AVGO,2025-03-06,3,long,6.11,4.998894275813486,-2.9316763524624148,7.9305706282759,True
AVGO,2025-03-06,5,long,6.11,5.7004107531971275,-3.717416733348751,9.417827486545878,True
AVGO,2025-03-06,10,long,6.11,5.565936490096394,-1.2606725122014428,6.826609002297837,True
AVGO,2024-03-07,1,long,5.44,-5.301766790725158,-0.6002196072469295,-4.701547183478229,False
AVGO,2024-03-07,3,long,5.44,-6.520297748308107,0.3826650491235232,-6.9029627974316305,False
AVGO,2024-03-07,5,long,5.44,-8.662862012877897,0.027202694979397278,-8.690064707857294,False
AVGO,2024-03-07,10,long,5.44,-2.04408024231859,1.7506389983707011,-3.7947192406892913,False
CVX,2026-01-30,1,long,5.2,0.8168242032877346,0.4971362130935532,0.31968799019418137,True
CVX,2026-01-30,3,long,5.2,4.98782656017947,-0.8352910813544026,5.823117641533873,True
CVX,2026-01-30,5,long,5.2,4.773486594385341,-0.1950937693641047,4.968580363749445,True
CVX,2026-01-30,10,long,5.2,6.441898248338426,-1.4769389046410877,7.918837152979514,True
CVX,2025-10-31,1,long,8.39,-1.0852167545155378,0.18766870879644537,-1.2728854633119833,False
CVX,2025-10-31,3,long,8.39,-1.9713628806632548,-0.65683598098636,-1.314526899676895,False
CVX,2025-10-31,5,long,8.39,-0.4559083386492148,-1.6259671647706604,1.1700588261214455,True
CVX,2025-10-31,10,long,8.39,1.2136368240314672,-1.4852043836703295,2.6988412077017965,True
CVX,2025-01-31,1,short,-5.39,-2.8745928621163386,-0.6729443943490162,2.2016484677673223,True
CVX,2025-01-31,3,short,-5.39,-0.500764893850344,0.398807394990631,0.899572288840975,True
CVX,2025-01-31,5,short,-5.39,-0.7414254216365976,-0.17444801171451066,0.5669774099220869,True
CVX,2025-01-31,10,short,-5.39,2.148147117046897,1.3093735428369413,-0.8387735742099554,False
CVX,2024-08-02,1,short,-14.9,-4.281068873911827,-2.912381737354308,1.3686871365575184,True
CVX,2024-08-02,3,short,-14.9,-5.769856152502287,-2.67219609561069,3.0976600568915966,True
CVX,2024-08-02,5,short,-14.9,-4.062730842043591,0.01687503376760915,4.0796058758111995,True
CVX,2024-08-02,10,short,-14.9,-2.554088707490666,4.017637977082231,6.571726684572897,True
CVX,2024-02-02,1,long,7.26,0.9744304035623507,-0.3641290310139869,1.3385594345763374,True
CVX,2024-02-02,3,long,7.26,0.8418438144368643,0.7585593316238943,0.08328448281296995,True
CVX,2024-02-02,5,long,7.26,0.11932827936301164,1.3856440107640868,-1.2663157314010751,False
CVX,2024-02-02,10,long,7.26,3.617456105181966,1.0437731239854118,2.5736829811965545,True
CVX,2023-10-27,1,short,-17.07,-3.0719187146213436,1.1955895257369407,4.267508240358285,True
CVX,2023-10-27,3,short,-17.07,-4.471860050883644,2.917127739354415,7.388987790238059,True
CVX,2023-10-27,5,short,-17.07,-2.0634337491743726,5.8464144580537445,7.9098482072281175,True
CVX,2023-10-27,10,short,-17.07,-5.155262598711998,7.287912824564634,12.443175423276632,True
CVX,2023-04-28,1,long,5.06,1.6656561590084842,-0.10097248635083467,1.766628645359319,True
CVX,2023-04-28,3,long,5.06,-4.66261727121068,-1.9017641326026533,-2.7608531386080264,False
CVX,2023-04-28,5,long,5.06,-2.6079009761591245,-0.7933846590442084,-1.8145163171149163,False
CVX,2023-04-28,10,long,5.06,-4.790302460145611,-1.0434408141723497,-3.746861645973261,False
LLY,2026-02-04,1,long,9.14,-5.048738169625685,-1.248921125620177,-3.7998170440055086,False
LLY,2026-02-04,3,long,9.14,-2.8322423579441023,1.1308860028129,-3.9631283607570027,False
LLY,2026-02-04,5,long,9.14,-5.572399379298151,0.8408820721737416,-6.413281451471893,False
LLY,2026-02-04,10,long,9.14,-4.668525375329791,-0.2492080524677448,-4.419317322862046,False
LLY,2025-10-30,1,long,19.15,3.0280550985010932,0.3280280610715475,2.700027037429546,True
LLY,2025-10-30,3,long,19.15,8.281790700928198,-0.6751617477205074,8.956952448648705,True
LLY,2025-10-30,5,long,19.15,11.933131096083809,-1.4003448402892498,13.333475936373057,True
LLY,2025-10-30,10,long,19.15,22.133729867386478,-1.1458770493401877,23.279606916726667,True
LLY,2025-08-07,1,long,14.46,-7.401639929511647,0.7797572699558338,-8.181397199467481,False
LLY,2025-08-07,3,long,14.46,-5.362166499784952,1.651242671825717,-7.01340917161067,False
LLY,2025-08-07,5,long,14.46,1.2979943114152437,2.0087020031235463,-0.7107076917083026,False
LLY,2025-08-07,10,long,14.46,5.286551185358236,0.5219410537227778,4.764610131635457,True
LLY,2025-05-01,1,short,-25.6,-2.414701940633947,1.4844129127253551,3.899114853359302,True
LLY,2025-05-01,3,short,-25.6,-8.161141727742814,0.059085125692688804,8.220226853435502,True
LLY,2025-05-01,5,short,-25.6,-10.965651282899847,1.180022263319578,12.145673546219426,True
LLY,2025-05-01,10,short,-25.6,-13.117305166621296,5.728150939558514,18.84545610617981,True
LLY,2024-10-30,1,short,-19.52,3.912335125505161,-1.9603270710940985,-5.87266219659926,False
LLY,2024-10-30,3,short,-19.52,0.9567986315466279,-1.758615019840749,-2.715413651387377,False
LLY,2024-10-30,5,short,-19.52,-2.770200214902381,1.9016697935908675,4.671870008493249,True
LLY,2024-10-30,10,short,-19.52,1.6668672670584024,2.961999703285868,1.2951324362274654,True
LLY,2024-08-08,1,long,41.68,1.90630517653442,0.4409635761126644,1.4653416004217559,True
LLY,2024-08-08,3,long,41.68,3.7771476771050243,2.1464267305571387,1.6307209465478856,True
LLY,2024-08-08,5,long,41.68,6.615068146211674,4.225020138017794,2.390048008193879,True
LLY,2024-08-08,10,long,41.68,9.200384455144663,4.818596947101165,4.381787508043498,True
LLY,2024-02-06,1,long,5.14,-2.2398718703923537,0.8340456747429446,-3.0739175451352985,False
LLY,2024-02-06,3,long,5.14,-0.24797609511806393,1.4616001534670957,-1.7095762485851596,False
LLY,2024-02-06,5,long,5.14,0.13074511636174765,0.02024983600172003,0.11049528036002763,True
LLY,2024-02-06,10,long,5.14,0.7031715997915229,0.6538729176154149,0.049298682176108014,True
LLY,2023-11-02,1,long,181.53,-1.8190458175194164,0.9123251716625973,-2.7313709891820137,False
LLY,2023-11-02,3,long,181.53,3.734870479698,1.4323288115784407,2.3025416681195594,True
LLY,2023-11-02,5,long,181.53,2.246100875873072,0.7149949549158416,1.5311059209572306,True
LLY,2023-11-02,10,long,181.53,1.9898249315619454,4.519898389337239,-2.530073457775294,False
LLY,2023-08-08,1,long,5.92,3.9979855201884615,-0.6685102307102396,4.666495750898701,True
LLY,2023-08-08,3,long,5.92,4.403153625981362,-0.6908014152578723,5.093955041239235,True
LLY,2023-08-08,5,long,5.92,8.259225259588355,-1.305829700982699,9.565054960571054,True
LLY,2023-08-08,10,long,5.92,9.653511325998391,-2.3621051552483134,12.015616481246703,True
LLY,2023-04-27,1,short,-6.33,1.175676056444234,0.8534994260815576,-0.32217663036267635,False
LLY,2023-04-27,3,short,-6.33,3.307267794106979,-0.38070013051675117,-3.68796792462373,False
LLY,2023-04-27,5,short,-6.33,9.502624461725034,-1.7652404048118564,-11.26786486653689,False
LLY,2023-04-27,10,short,-6.33,11.319824560815897,-0.06792284586035516,-11.387747406676251,False
PFE,2026-02-03,1,long,16.18,5.599369251254367,-0.4843921678897183,6.083761419144086,True
PFE,2026-02-03,3,long,16.18,7.3343795671822924,0.1580705119278043,7.176309055254487,True
PFE,2026-02-03,5,long,16.18,8.872239534101528,0.37560940669104514,8.496630127410484,True
PFE,2026-02-03,10,long,16.18,7.925868219661575,-0.4698889831802999,8.395757202841875,True
PFE,2025-11-04,1,long,37.43,0.9020120398296989,0.3465389196996208,0.555473120130078,True
PFE,2025-11-04,3,long,37.43,1.927743267129346,-0.6323805762940143,2.5601238434233604,True
PFE,2025-11-04,5,long,37.43,6.433764341956044,1.1492118173580537,5.2845525245979905,True
PFE,2025-11-04,10,long,37.43,6.183430287310867,-2.2451260379531974,8.428556325264063,True
PFE,2025-08-05,1,long,41.65,-1.4009113478267576,0.7659679494191601,-2.166879297245918,False
PFE,2025-08-05,3,long,41.65,1.277292654356013,1.4666357711394216,-0.18934311678340862,False
PFE,2025-08-05,5,long,41.65,1.5657151242045586,2.344060903396195,-0.7783457791916363,False
PFE,2025-08-05,10,long,41.65,4.326329031152208,1.8854407180308725,2.4408883131213357,True
PFE,2025-04-29,1,long,36.49,6.920727928951608,0.03968127129749961,6.881046657654109,True
PFE,2025-04-29,3,long,36.49,6.000881102881533,2.2441913935855333,3.7566897092960003,True
PFE,2025-04-29,5,long,36.49,0.2190098101597555,0.8081926734540982,-0.5891828632943427,False
PFE,2025-04-29,10,long,36.49,2.086267503576005,5.866658232215513,-3.780390728639507,False
PFE,2025-02-04,1,long,37.2,1.302667351837371,0.40547063291016805,0.897196718927203,True
PFE,2025-02-04,3,long,37.2,-1.3793247755932843,-0.16782281943777197,-1.2115019561555123,False
PFE,2025-02-04,5,long,37.2,-2.183910656371569,0.5865978610256248,-2.7705085173971944,False
PFE,2025-02-04,10,long,37.2,-0.8046127367367586,1.85284212729366,-2.6574548640304188,False
PFE,2024-10-29,1,long,73.28,-1.6890633396256631,-0.30250180720427605,-1.386561532421387,False
PFE,2024-10-29,3,long,73.28,-3.1713165416503832,-1.8443789138961275,-1.3269376277542557,False
PFE,2024-10-29,5,long,73.28,-3.5160304825712383,-0.8714948273216181,-2.6445356552496206,False
PFE,2024-10-29,10,long,73.28,-8.318518626778843,2.6006868283989455,-10.91920545517779,False
PFE,2024-07-30,1,long,30.19,-1.5156399656337864,1.6254468722735214,-3.141086837907307,False
PFE,2024-07-30,3,long,30.19,-1.870368924993992,-1.6789703621292391,-0.19139856286475299,False
PFE,2024-07-30,5,long,30.19,-5.449865123995091,-3.6623634777321583,-1.7875016462629318,False
PFE,2024-07-30,10,long,30.19,-6.965489313448257,0.007370259290551028,-6.972859572738808,False
PFE,2024-05-01,1,long,61.01,5.203185049691756,0.9353406055529155,4.267844444138841,True
PFE,2024-05-01,3,long,61.01,6.950231596430852,3.241716478401073,3.7085151180297786,True
PFE,2024-05-01,5,long,61.01,7.368019033423742,3.365633020853391,4.002386012570351,True
PFE,2024-05-01,10,long,61.01,11.107587739103728,5.88188105736285,5.225706681740877,True
PFE,2024-01-30,1,long,154.7,-2.9042754032823184,-1.6317298187282712,-1.2725455845540472,False
PFE,2024-01-30,3,long,154.7,-3.4420910627715635,0.7048437607296223,-4.146934823501186,False
PFE,2024-01-30,5,long,154.7,-1.3983447867442174,0.6294541406959901,-2.0277989274402075,False
PFE,2024-01-30,10,long,154.7,-3.2986631602481618,0.6498314401289073,-3.9484946003770687,False
PFE,2023-10-31,1,long,16.83,0.7263107809362218,1.0664616683238335,-0.34015088738761173,False
PFE,2023-10-31,3,long,16.83,3.2023706012709403,3.9430736606516033,-0.740703059380663,False
PFE,2023-10-31,5,long,16.83,3.169358537740388,4.478694820461699,-1.3093362827213115,False
PFE,2023-10-31,10,long,16.83,-2.0980702420497597,7.300318030004272,-9.398388272054031,False
PFE,2023-08-01,1,long,15.28,-1.4771442251395333,-1.3910772599978682,-0.08606696514166512,False
PFE,2023-08-01,3,long,15.28,-2.396873488480996,-2.118389377321323,-0.2784841111596728,False
PFE,2023-08-01,5,long,15.28,-0.6688904968338459,-1.6934047086086388,1.0245142117747927,True
PFE,2023-08-01,10,long,15.28,-1.365643757083173,-2.9771214279484868,1.611477670865314,True
PFE,2023-05-02,1,long,24.68,-2.137960278464522,-0.6864092829977847,-1.4515509954667374,False
PFE,2023-05-02,3,long,24.68,-2.036157509284128,0.4357020824390486,-2.4718595917231765,False
PFE,2023-05-02,5,long,24.68,-2.0616169285282364,0.02189896018920331,-2.0835158887174394,False
PFE,2023-05-02,10,long,24.68,-4.783732681579558,-0.14360530678883976,-4.640127374790718,False
ABBV,2026-02-04,1,short,-64.51,4.4046170020647155,-1.248921125620177,-5.653538127684893,False
ABBV,2026-02-04,3,short,-64.51,6.425777388682777,1.1308860028129,-5.294891385869876,False
ABBV,2026-02-04,5,short,-64.51,5.296024728286921,0.8408820721737416,-4.455142656113178,False
ABBV,2026-02-04,10,short,-64.51,6.945374873201048,-0.2492080524677448,-7.194582925668793,False
ABBV,2025-07-31,1,short,-55.61,-0.9337228970082583,-1.6390369519761423,-0.705314054967884,False
ABBV,2025-07-31,3,short,-55.61,0.7561140132567723,-0.6502354293976684,-1.4063494426544407,False
ABBV,2025-07-31,5,short,-55.61,0.9134284481274275,0.026896756963942375,-0.8865316911634851,False
ABBV,2025-07-31,10,short,-55.61,3.8668438306638824,2.036139035783399,-1.8307047948804838,False
ABBV,2024-04-26,1,long,16.08,-3.3335239696554115,0.35414912506757806,-3.6876730947229897,False
ABBV,2024-04-26,3,long,16.08,-3.2138213668933435,-1.556285545763354,-1.6575358211299893,False
ABBV,2024-04-26,5,long,16.08,-1.9749755084153795,0.5961509246895713,-2.571126433104951,False
ABBV,2024-04-26,10,long,16.08,-3.7943562147152097,2.475119887668161,-6.26947610238337,False
KO,2025-10-21,1,long,5.32,0.3400819630347525,-0.5198815962920752,0.8599635593268276,True
KO,2025-10-21,3,long,5.32,-1.21864491922303,0.8878540736113204,-2.1064989928343505,False
KO,2025-10-21,5,long,5.32,-0.5809694721630088,2.349219249490497,-2.9301887216535056,False
KO,2025-10-21,10,long,5.32,-2.7065250639722356,0.5884340952350299,-3.2949591592072656,False
KO,2023-10-24,1,long,6.49,0.8445646091154579,-1.4352175181991342,2.279782127314592,True
KO,2023-10-24,3,long,6.49,-0.7367388809078198,-3.0569283650236234,2.3201894841158035,True
KO,2023-10-24,5,long,6.49,1.50942757816372,-1.2817672429778495,2.79119482114157,True
KO,2023-10-24,10,long,6.49,2.7493354957410525,3.139521134362226,-0.3901856386211735,False
KO,2023-07-26,1,long,8.14,0.9375998288651685,-0.662986767108193,1.6005865959733614,True
KO,2023-07-26,3,long,8.14,0.11316334086508029,0.500545228963911,-0.38738188809883073,False
KO,2023-07-26,5,long,8.14,0.16165133751697774,-1.1810878068686017,1.3427391443855794,True
KO,2023-07-26,10,long,8.14,-1.2932428814150694,-2.1426482111696994,0.8494053297546298,True
KO,2023-04-24,1,long,5.4,-1.3899555641698667,-1.5873928381869498,0.1974372740170831,True
KO,2023-04-24,3,long,5.4,-1.6525107439312852,-0.05331479369088549,-1.5991959502403996,False
KO,2023-04-24,5,long,5.4,-0.6949732338775322,0.6979495977296214,-1.3929228316071536,False
KO,2023-04-24,10,long,5.4,-1.281855219134732,0.026645868491610204,-1.3085010876263423,False
MRK,2026-02-03,1,short,-29.16,5.964008410764799,-0.4843921678897183,-6.4484005786545175,False
MRK,2026-02-03,3,short,-29.16,9.187793225446265,0.1580705119278043,-9.02972271351846,False
MRK,2026-02-03,5,short,-29.16,4.907322241059178,0.37560940669104514,-4.5317128343681325,False
MRK,2026-02-03,10,short,-29.16,8.946011085018535,-0.4698889831802999,-9.415900068198834,False
MRK,2025-10-30,1,long,12.85,1.6071868375650507,0.3280280610715475,1.2791587764935033,True
MRK,2025-10-30,3,long,12.85,-0.8981301220264335,-0.6751617477205074,-0.22296837430592606,False
MRK,2025-10-30,5,long,12.85,1.370837390874033,-1.4003448402892498,2.7711822311632828,True
MRK,2025-10-30,10,long,12.85,9.820369042101817,-1.1458770493401877,10.966246091442006,True
MRK,2025-07-29,1,long,5.04,2.3794657741767047,-0.12593310110431033,2.5053988752810152,True
MRK,2025-07-29,3,long,5.04,-0.7013119978111062,-2.131415556075984,1.4301035582648776,True
MRK,2025-07-29,5,long,5.04,1.1772124685603063,-1.1475638092859117,2.324776277846218,True
MRK,2025-07-29,10,long,5.04,0.5635666328886911,1.1695974995152878,-0.6060308666265967,False
MRK,2024-07-30,1,long,6.31,-8.381933267671682,1.6254468722735214,-10.007380139945203,False
MRK,2024-07-30,3,long,6.31,-6.705544615888597,-1.6789703621292391,-5.026574253759357,False
MRK,2024-07-30,5,long,6.31,-9.985418929695685,-3.6623634777321583,-6.323055451963526,False
MRK,2024-07-30,10,long,6.31,-7.361520789383379,0.007370259290551028,-7.368891048673929,False
MRK,2024-04-25,1,long,7.74,1.1643222506171003,0.9473885503756897,0.21693370024141057,True
MRK,2024-04-25,3,long,7.74,-0.3624020898738948,-0.29991220870239,-0.06248988117150481,False
MRK,2024-04-25,5,long,7.74,-1.1026328340131448,0.3058663709660396,-1.4084992049791845,False
MRK,2024-04-25,10,long,7.74,0.41637684631921307,3.312867323383653,-2.8964904770644404,False
MRK,2024-02-01,1,long,127.48,2.232104084794805,1.0527487120995689,1.179355372695236,True
MRK,2024-02-01,3,long,127.48,2.6121998938640827,0.9770986435997843,1.635101250264298,True
MRK,2024-02-01,5,long,127.48,2.393847546149553,1.864265880569169,0.5295816655803843,True
MRK,2024-02-01,10,long,127.48,2.337245285361678,2.6185487275987946,-0.28130344223711684,False
MRK,2023-10-26,1,long,9.51,-0.2715747288849558,-0.45327678960917483,0.18170206072421904,True
MRK,2023-10-26,3,long,9.51,-0.3879729235532827,1.3695607777367023,-1.7575337012899852,False
MRK,2023-10-26,5,long,9.51,-0.24248118301275828,4.414041644013257,-4.6565228270260155,False
MRK,2023-10-26,10,long,9.51,-0.6983494339736259,5.160596773991678,-5.858946207965303,False
MRK,2023-08-01,1,long,5.41,-3.5583946316632633,-1.3910772599978682,-2.1673173716653955,False
MRK,2023-08-01,3,long,5.41,-4.197064444541527,-2.118389377321323,-2.0786750672202046,False
MRK,2023-08-01,5,long,5.41,-2.9105828796928463,-1.6934047086086388,-1.2171781710842076,False
MRK,2023-08-01,10,long,5.41,-0.8576717660959585,-2.9771214279484868,2.1194496618525287,True
PEP,2024-07-11,1,long,5.57,4.575729416028438,0.630765602332771,3.944963813695667,True
PEP,2024-07-11,3,long,5.57,3.5575040473991795,1.5058795229188398,2.0516245244803395,True
PEP,2024-07-11,5,long,5.57,7.083609950008698,-0.6864688213158547,7.770078771324554,True
PEP,2024-07-11,10,long,5.57,7.492149717233495,-3.2471930572332095,10.739342774466705,True
PEP,2024-04-23,1,long,5.96,1.5512263732005134,-0.047454551108446444,1.59868092430896,True
PEP,2024-04-23,3,long,5.96,0.5037234979996131,0.5161702495697653,-0.012446751570152192,False
PEP,2024-04-23,5,long,5.96,0.6926042259422266,-0.7258023982847616,1.4184066242269882,True
PEP,2024-04-23,10,long,5.96,1.9003877407270886,2.2723224792690813,-0.37193473854199266,False
PEP,2023-07-13,1,long,6.56,1.2971189986610114,-0.062283173802103124,1.3594021724631145,True
PEP,2023-07-13,3,long,6.56,-0.7266118390268946,1.029893252740509,-1.7565050917674037,False
PEP,2023-07-13,5,long,6.56,1.8837353724316301,0.5827855267454294,1.3009498456862008,True
PEP,2023-07-13,10,long,6.56,1.469301299730375,0.6517524399162754,0.8175488598140993,True
PEP,2023-04-25,1,long,8.23,1.0613292210729726,-0.42355025312272154,1.484879474195694,True
PEP,2023-04-25,3,long,8.23,2.3209858800080814,2.4256266528885604,-0.104640772880479,False
PEP,2023-04-25,5,long,8.23,3.0499816736158945,1.17218811363439,1.8777935599815048,True
PEP,2023-04-25,10,long,8.23,4.0630499895236465,1.1943437708319407,2.8687062186917056,True
TMO,2025-10-22,1,long,5.32,2.954092125681335,0.5929891190499673,2.3611030066313674,True
TMO,2025-10-22,3,long,5.32,1.4905499044596877,2.6115585310768012,-1.1210086266171135,False
TMO,2025-10-22,5,long,5.32,0.505859062319555,2.933509717408923,-2.4276506550893675,False
TMO,2025-10-22,10,long,5.32,2.1854270275129046,1.4645074691921505,0.7209195583207543,True
TMO,2024-04-24,1,long,8.45,-1.084778346155325,-0.3798970558828625,-0.7048812902724626,False
TMO,2024-04-24,3,long,8.45,-0.1920465236657778,0.9200385383268881,-1.1120850619926659,False
TMO,2024-04-24,5,long,8.45,-0.5207714970820414,-1.001168928291485,0.4803974312094436,True
TMO,2024-04-24,10,long,8.45,-0.7543207797536493,2.3307684205168036,-3.085089200270453,False
TMO,2023-07-26,1,short,-5.17,0.9117448859279718,-0.662986767108193,-1.5747316530361648,False
TMO,2023-07-26,3,short,-5.17,-1.1352356855885049,0.500545228963911,1.635780914552416,True
TMO,2023-07-26,5,short,-5.17,-0.21626423136167786,-1.1810878068686017,-0.9648235755069238,False
TMO,2023-07-26,10,short,-5.17,-1.3298523678626588,-2.1426482111696994,-0.8127958433070404,False
COST,2025-12-11,1,long,5.44,0.9830306008874569,-1.0752057995096296,2.0582364003970866,True
COST,2025-12-11,3,long,5.44,-1.7662639214466476,-1.4945447899394984,-0.2717191315071494,False
COST,2025-12-11,5,long,5.44,-2.085945436257175,-1.842798958835823,-0.2431464774213521,False
COST,2025-12-11,10,long,5.44,-0.2865820370165191,0.46139669338456024,-0.7479787304010793,False
COST,2024-12-12,1,long,6.32,-1.2309399383057833,-0.019872460542679576,-1.2110674777631036,False
COST,2024-12-12,3,long,6.32,-1.9567162990949936,-0.006641287899933269,-1.9500750111950602,False
COST,2024-12-12,5,long,6.32,-4.680136416634027,-3.0165942756004944,-1.663542141033533,False
COST,2024-12-12,10,long,6.32,-6.187601598218316,-1.2108527691240563,-4.9767488290942605,False
COST,2023-06-01,1,short,-14.54,0.6400685572880936,1.4461346367563424,0.8060660794682487,True
COST,2023-06-01,3,short,-14.54,1.3606103313866198,1.4722075075733871,0.11159717618676734,True
COST,2023-06-01,5,short,-14.54,2.112576128994486,1.732973806388034,-0.37960232260645205,False
COST,2023-06-01,10,short,-14.54,3.8972937670142453,4.926283994911129,1.0289902278968839,True
BAC,2025-10-15,1,long,11.43,-2.191206495664981,-0.6810260525524843,-1.5101804431124968,False
BAC,2025-10-15,3,long,11.43,0.9113842890471084,0.9215662371868703,-0.010181948139761747,False
BAC,2025-10-15,5,long,11.43,-0.911385366751285,0.3953880438442762,-1.3067734105955613,False
BAC,2025-10-15,10,long,11.43,1.9585025098675422,3.340496507940844,-1.3819939980733018,False
BAC,2025-04-15,1,long,10.29,-1.2433783793966524,-2.222814755408387,0.9794363760117344,True
BAC,2025-04-15,3,long,10.29,-2.328036880649213,-4.413976066482223,2.08593918583301,True
BAC,2025-04-15,5,long,10.29,2.513224871076648,-0.40735508228689793,2.9205799533635455,True
BAC,2025-04-15,10,long,10.29,5.502668145008799,3.149118670043187,2.353549474965612,True
BAC,2025-01-16,1,long,6.84,-1.0000040530637546,1.0039953635990193,-2.003999416662774,False
BAC,2025-01-16,3,long,6.84,-2.574475483872215,2.501511016685287,-5.0759865005575024,False
BAC,2025-01-16,5,long,6.84,-1.021283176840872,2.76011334587499,-3.7813965227158617,False
BAC,2025-01-16,10,long,6.84,-1.4893654408062005,1.720628059645258,-3.209993500451459,False
