senator,ticker,owner,trade_date,amount,ret_3d,ret_5d,ret_10d,ret_20d
Pat Roberts,AAPL,Spouse,2020-03-20,32500.5,-0.761020179582883,-2.690341516975936,-3.165794097180674,-2.268971756650128
Pat Roberts,NFLX,Spouse,2020-03-06,175000.5,2.602735702745317,0.6057154214302205,12.834952536192924,14.118830210091737
Pat Roberts,NVDA,Spouse,2020-03-06,75000.5,0.40971246717885723,-0.012165738679602356,-0.03222297744213165,7.7546503402239555
Pat Roberts,AAPL,Spouse,2020-03-06,32500.5,3.0603316312732494,5.633514396774176,1.9433331033948633,-0.4028797377137039
William Cassidy,VFC,Spouse,2020-03-09,8000.5,-1.7589995704512802,1.846127570540423,-8.064659600133062,-9.52484081131425
William Cassidy,PSX,Spouse,2020-03-09,8000.5,-15.744932337529548,-9.721087593850198,-13.989721358307989,-4.6724165839395315
William Cassidy,MMM,Spouse,2020-03-09,8000.5,2.250135656709652,3.4088293175992934,0.04166811811514748,0.5165811668993991
William Cassidy,JNJ,Spouse,2020-03-09,8000.5,1.4407140631004687,5.713434681021368,-0.32134766888137634,5.282245931099904
William Cassidy,DOW,Spouse,2020-03-09,8000.5,-12.944854762141734,-15.402802104519418,5.283477866167164,2.8816750947685654
"Jerry Moran,",HAL,Joint,2020-03-10,8000.5,-10.814214409382885,-16.749268856365017,-8.24096658942235,0.3751247538149043
"Jerry Moran,",XOM,Self,2020-03-10,8000.5,-5.563865270718094,-2.8538426951833387,-3.1597097824920155,2.5356358240981933
Kelly Loeffler,ORCL,Joint,2020-02-14,175000.5,0.26463195674026885,-0.5873642318866557,0.20619218842271714,5.968997888457295
"A. Mitchell Mcconnell, Jr.",WFC,Spouse,2020-03-04,8000.5,-9.198560886037221,-9.602414105249379,-8.788963117761043,-14.961289822292713
Pat Roberts,WMT,Spouse,2020-02-18,8000.5,0.08746326138752147,2.7709389643072795,5.219266189621109,24.615712429806514
Pat Roberts,NVDA,Spouse,2020-02-11,32500.5,7.477075228949158,16.554927878939687,6.99742165951368,10.224235750416556
Pat Roberts,MSFT,Spouse,2020-02-11,32500.5,-0.20453540213587473,0.8984645505783373,-0.3979055161537737,1.6879356097570408
Thomas R Carper,HQL,Spouse,2020-02-22,8000.5,2.6128533820907407,2.066999731609453,6.6117476280807335,3.308222060935094
Thomas R Carper,HQL,Spouse,2020-02-22,8000.5,2.6128533820907407,2.066999731609453,6.6117476280807335,3.308222060935094
"David A Perdue , Jr",GM,Joint,2020-02-28,8000.5,-2.226102079304293,-5.191981179418336,-8.90192233147148,-15.089245442300815
"David A Perdue , Jr",PFE,Joint,2020-02-28,32500.5,3.3136582276344297,4.3825024365482745,6.968873399553221,6.416870138598396
"David A Perdue , Jr",DD,Joint,2020-02-28,8000.5,-2.6661008710221923,-5.999459834865428,-4.4264678492035205,-7.184933476813114
"David A Perdue , Jr",DD,Joint,2020-02-28,8000.5,-2.6661008710221923,-5.999459834865428,-4.4264678492035205,-7.184933476813114
"David A Perdue , Jr",DVN,Joint,2020-02-28,8000.5,-5.479985890779404,-18.077456249896173,-36.7557344120932,-46.89223732819613
"David A Perdue , Jr",PFE,Joint,2020-02-28,32500.5,3.3136582276344297,4.3825024365482745,6.968873399553221,6.416870138598396
"David A Perdue , Jr",PFE,Joint,2020-02-28,8000.5,3.3136582276344297,4.3825024365482745,6.968873399553221,6.416870138598396
"David A Perdue , Jr",DD,Joint,2020-02-27,8000.5,-4.090465992056169,-7.543527105413251,-9.554838216605187,-8.546833783541363
"David A Perdue , Jr",PFE,Joint,2020-02-27,32500.5,-0.3310971404882679,2.3244771469601133,4.639659669769792,4.796862596015649
"David A Perdue , Jr",DD,Joint,2020-02-27,8000.5,-4.090465992056169,-7.543527105413251,-9.554838216605187,-8.546833783541363
"David A Perdue , Jr",DAL,Joint,2020-02-27,8000.5,-5.088600668723031,-8.26268094686422,-13.443267776727051,-22.530365529734
"David A Perdue , Jr",PFE,Joint,2020-02-27,8000.5,-0.3310971404882679,2.3244771469601133,4.639659669769792,4.796862596015649
"David A Perdue , Jr",DD,Joint,2020-02-27,8000.5,-4.090465992056169,-7.543527105413251,-9.554838216605187,-8.546833783541363
"David A Perdue , Jr",PFE,Joint,2020-02-26,8000.5,1.2345154192208274,4.402181364589008,4.578523633934562,5.993301658890214
"David A Perdue , Jr",PFE,Joint,2020-02-26,32500.5,1.2345154192208274,4.402181364589008,4.578523633934562,5.993301658890214
"David A Perdue , Jr",GPK,Joint,2020-02-26,8000.5,2.3121430604262083,7.036006928232896,7.747185972884196,8.358479682875041
"David A Perdue , Jr",DD,Joint,2020-02-26,8000.5,-3.506595306849048,-6.399067051476581,-10.010585087199987,-8.929846404552269
"David A Perdue , Jr",PFE,Joint,2020-02-26,8000.5,1.2345154192208274,4.402181364589008,4.578523633934562,5.993301658890214
"David A Perdue , Jr",DD,Joint,2020-02-26,8000.5,-3.506595306849048,-6.399067051476581,-10.010585087199987,-8.929846404552269
"David A Perdue , Jr",DIS,Joint,2020-02-26,32500.5,-1.9662689167264324,-3.824985492920796,-2.5468639953856176,1.9631350314449847
"David A Perdue , Jr",GPK,Joint,2020-02-25,8000.5,4.5080913883493885,6.465652698116042,9.438598107276286,8.613572695078718
"David A Perdue , Jr",DAL,Joint,2020-02-25,8000.5,-4.111216865841827,-5.285941308955511,-2.9005332477397445,-25.38852455978843
"David A Perdue , Jr",DVN,Joint,2020-02-25,8000.5,-3.419109080317817,-7.223038582969711,-41.57519336603953,-36.10110680042804
"David A Perdue , Jr",TRP,Joint,2020-02-24,8000.5,2.278478750972024,-1.684544567888902,-1.9443627736434603,-10.28777747833335
"David A Perdue , Jr",DAL,Joint,2020-02-24,32500.5,-3.4117862255200295,-8.90272220424,-4.802879922510206,-28.581914725888833
"David A Perdue , Jr",TRP,Joint,2020-02-24,8000.5,2.278478750972024,-1.684544567888902,-1.9443627736434603,-10.28777747833335
"David A Perdue , Jr",ENB,Joint,2020-02-19,8000.5,2.012954034714931,1.380530443907535,0.04939856674402954,-13.941482538923502
John Hoeven,BMEZ,Self,2020-01-29,175000.5,2.0627933845839164,1.333079927948977,3.779218563341513,10.708918660545475
"David A Perdue , Jr",URBN,Joint,2020-01-13,8000.5,2.19903513897044,0.2050437073203515,2.8529308520615304,1.0289406588835037
"David A Perdue , Jr",GLW,Joint,2020-01-29,8000.5,-4.313974392626918,-2.122125404811659,-1.5781995811065208,-5.580610058109858
"David A Perdue , Jr",DD,Joint,2020-01-24,8000.5,-2.2084923731610084,-11.682557196029043,-12.560416669448127,-13.121617115701344
"David A Perdue , Jr",DD,Joint,2020-01-24,32500.5,-2.2084923731610084,-11.682557196029043,-12.560416669448127,-13.121617115701344
"David A Perdue , Jr",URBN,Joint,2020-01-21,8000.5,0.04422783330397806,2.6185000094772093,-0.8763391936251308,3.2138947682916807
"David A Perdue , Jr",URBN,Joint,2020-01-13,8000.5,2.19903513897044,0.2050437073203515,2.8529308520615304,1.0289406588835037
"David A Perdue , Jr",URBN,Joint,2020-01-10,8000.5,-1.632973383911307,0.13041450383848296,-0.6098681746114054,-2.791855757946804
"David A Perdue , Jr",ALB,Joint,2020-01-06,8000.5,0.8184765598085564,4.781011977098193,11.38335211747814,24.818495608938917
Pat Roberts,MA,Spouse,2020-01-21,32500.5,1.3041632692603944,0.8154870660080582,2.909516459434913,4.9044980392042525
Pat Roberts,NFLX,Spouse,2020-01-13,32500.5,-0.9941134549289354,-1.2604656794521163,3.155762130908535,8.030048190849026
Pat Roberts,AMZN,Spouse,2020-01-10,32500.5,-1.8840132323394765,-2.895020729303288,-2.232562378667613,10.561429918230036
Pat Roberts,NFLX,Spouse,2020-01-10,32500.5,2.2837054391817047,1.3116553377035212,4.881506294072224,10.016133435261331
Pat Roberts,BABA,Spouse,2020-01-14,32500.5,-0.9592058113777391,-3.0069766500088413,-6.135301145395766,-4.007218869867746
Shelley M Capito,CMCSA,Spouse,2019-12-16,8000.5,-0.18545892175079182,0.27681857517722896,2.074166667341526,3.5947901536729887
"David A Perdue , Jr",RF,Joint,2020-01-03,32500.5,-2.5408915357238437,-3.5280118392844173,-5.224926673787977,-5.956750284904356
"David A Perdue , Jr",ALB,Joint,2019-12-31,8000.5,-2.6751492336665406,-3.35123876011042,7.726642231116011,8.788664476683472
"David A Perdue , Jr",BAH,Joint,2019-12-31,32500.5,3.256904215295031,3.314526126658568,9.659901564680261,8.904530284877765
"David A Perdue , Jr",KMI,Joint,2019-12-31,8000.5,-0.033414305551637824,-0.8519513642062493,-0.8330482977588982,-0.6273589063367391
"David A Perdue , Jr",URBN,Joint,2019-12-30,8000.5,0.9640623191228492,4.890525952941327,-6.010093365527768,-5.533925263425621
"David A Perdue , Jr",URBN,Joint,2019-12-23,8000.5,0.7298786874187391,1.1141739279972418,2.9346401431701308,-6.698205691711623
"David A Perdue , Jr",URBN,Joint,2019-12-19,8000.5,-2.617394929157646,-0.8887565315597756,2.2617277613078413,-8.371072711233907
"David A Perdue , Jr",URBN,Joint,2019-12-19,8000.5,-2.617394929157646,-0.8887565315597756,2.2617277613078413,-8.371072711233907
"David A Perdue , Jr",FDX,Joint,2019-12-18,32500.5,2.284635854535888,2.2885661317867845,2.9250127226733147,4.555515686275923
"David A Perdue , Jr",PAA,Joint,2019-12-17,8000.5,1.5179356539871014,3.2381328175250523,0.9891450076457309,0.24625811026814937
"David A Perdue , Jr",URBN,Joint,2019-12-16,8000.5,2.9598597231295987,1.3198347607297656,2.4628489584683777,-5.540087816050477
"David A Perdue , Jr",LNG,Joint,2019-12-16,8000.5,-0.013512747972832528,1.221504273114249,-1.4789539029841703,3.5865599418564598
"David A Perdue , Jr",URBN,Joint,2019-12-13,8000.5,3.994904127538912,1.7555234711403855,1.3830326820401195,-4.783856219443827
"David A Perdue , Jr",URBN,Joint,2019-12-11,8000.5,-0.9011013729617101,3.696049713751526,2.6145266204243622,-4.852199112100497
"David A Perdue , Jr",PAA,Joint,2019-12-10,8000.5,-5.262094180769039,-1.3712080320450681,1.8710046493479293,-1.1987510416630487
"David A Perdue , Jr",URBN,Joint,2019-12-10,8000.5,-3.366819944872601,-1.6704099381398052,-3.727742328526018,-3.416623208133207
"David A Perdue , Jr",TRGP,Joint,2019-12-09,8000.5,1.0805249138220896,1.2873161028400748,7.848147090069467,4.917961790969171
"David A Perdue , Jr",TRGP,Joint,2019-12-09,8000.5,1.0805249138220896,1.2873161028400748,7.848147090069467,4.917961790969171
"David A Perdue , Jr",URBN,Joint,2019-12-06,8000.5,1.942294517635823,1.6338406112371695,3.457383347007781,8.255548677602718
"David A Perdue , Jr",ALB,Joint,2019-12-05,8000.5,2.0600222505942956,5.779518355936464,6.8295611155054115,8.663028483483593
"David A Perdue , Jr",URBN,Joint,2019-12-03,8000.5,5.726880280127178,11.178266232232659,9.51499926945032,9.014528607824834
"David A Perdue , Jr",URBN,Joint,2019-12-03,8000.5,5.726880280127178,11.178266232232659,9.51499926945032,9.014528607824834
John Hoeven,BIV,Self,2019-12-31,175000.5,-0.07149269332635821,-0.4951279078112991,-1.1756190926183407,0.3357531081258358
John Hoeven,VFIJX,Self,2019-12-31,75000.5,-0.4582345950113753,-0.8047067250698037,-1.8719183859395194,-1.7134671081511454
John Hoeven,SLB,Self,2019-12-31,75000.5,0.9892362067800864,-2.7699093968684974,-6.6184516055674765,-17.131654114527763
John Hoeven,MPC,Self,2019-12-31,75000.5,-3.922316184067909,-3.6760675887305694,-5.485374202855198,-11.600770919489579
Patrick J Toomey,PPL,Self,2019-12-10,32500.5,4.234997020020481,4.493684804909437,2.4250156651628885,0.36237885368668454
John N Kennedy,MTUM,Self,2018-10-11,8000.5,1.2237964428613912,0.5742807775658498,-0.00018216535827564329,0.8724104838254476
John Hoeven,PRU,Self,2019-11-19,175000.5,1.894509859621618,0.7753580190743348,-1.7045012975002938,0.566095696611657
John Hoeven,BSTZ,Self,2019-11-19,175000.5,-0.3876634957312386,-1.6373475018753858,-1.1966576919913319,-1.4517029348702248
"A. Mitchell Mcconnell, Jr.",WFC,Spouse,2019-12-04,8000.5,0.5002355311505058,-1.0818369299968933,-1.802639353047808,-3.686577953566994
Patrick J Toomey,NDAQ,Child,2019-11-19,8000.5,-0.3552636973732759,-0.9176702900117628,0.28388248117073855,-1.1885918489669578
"David A Perdue , Jr",URBN,Joint,2019-11-29,8000.5,-0.9638706828851706,1.6145145783254433,3.2902072328429455,4.787343178462544
"David A Perdue , Jr",URBN,Joint,2019-11-26,8000.5,-2.4724055165242453,-2.912010872040771,1.5354654422746083,4.242328937076634
"David A Perdue , Jr",URBN,Joint,2019-11-26,32500.5,-2.4724055165242453,-2.912010872040771,1.5354654422746083,4.242328937076634
"David A Perdue , Jr",ALB,Joint,2019-11-20,8000.5,-0.6982630271381796,-0.8237974849544694,-2.5082936485281926,4.106047122559664
"David A Perdue , Jr",CTSH,Joint,2019-11-14,32500.5,0.8352324855332771,0.54493817583261,0.36837960419466853,-4.530181528664301
"David A Perdue , Jr",XOM,Joint,2019-11-14,32500.5,-1.7615911115237304,1.4754826656431685,-2.0778520535457923,-1.4443829412932763
"David A Perdue , Jr",BOIVF,Joint,2019-11-11,8000.5,-1.9551332425199908,-3.2036015949866714,-5.207418355912319,-6.601598254126828
"David A Perdue , Jr",FDX,Joint,2019-11-11,175000.5,-3.780481022702298,-4.045072179985876,-3.2558271398431593,-4.463416697391609
"David A Perdue , Jr",DVN,Joint,2019-11-11,32500.5,-3.4517512894871705,-3.7201652848110944,-0.6959139467350051,2.270356746544322
"David A Perdue , Jr",RF,Joint,2019-11-11,175000.5,-2.3569861664521796,-2.323210656159158,-1.2105922084352017,0.6424183154590146
"David A Perdue , Jr",FDX,Joint,2019-11-11,32500.5,-3.780481022702298,-4.045072179985876,-3.2558271398431593,-4.463416697391609
"David A Perdue , Jr",DVN,Joint,2019-11-11,75000.5,-3.4517512894871705,-3.7201652848110944,-0.6959139467350051,2.270356746544322
"David A Perdue , Jr",ALB,Joint,2019-11-08,8000.5,-4.170635168402903,-3.6291675997126016,-5.184580347519652,-6.394512005308273
"David A Perdue , Jr",ALB,Joint,2019-11-08,8000.5,-4.170635168402903,-3.6291675997126016,-5.184580347519652,-6.394512005308273
"David A Perdue , Jr",BOIVF,Joint,2019-11-08,8000.5,-0.5022204782864526,-0.6972450076544456,-4.4826495351063755,-6.328721137985838
"David A Perdue , Jr",BOIVF,Joint,2019-11-07,8000.5,-1.1569463337363972,-2.4489946223035464,-4.464356617331933,-7.5160254590354585
"David A Perdue , Jr",BOIVF,Joint,2019-11-06,8000.5,0.04238171334929319,-1.3254429448461336,-3.4422603681916963,-6.321198922929594
"David A Perdue , Jr",BOIVF,Joint,2019-11-04,8000.5,1.78195644631578,1.2720770705439088,-1.9673495042201505,-6.163782726637789
Thomas R Carper,MCD,Spouse,2019-11-04,8000.5,2.0793413491948742,1.7908075302448312,1.4660722366962364,2.3108282250362766
Thomas R Carper,TSM,Spouse,2019-11-04,8000.5,0.07303956632855879,-1.982651106597133,-1.6436781150088176,-2.036522931498419
Thomas R Carper,DRI,Spouse,2019-11-04,8000.5,2.0168212089019644,2.75464916484196,0.5872303001365875,6.0686037680706795
Pat Roberts,MA,Spouse,2019-11-12,32500.5,0.4104648841437797,1.9997097990876567,2.772490143176354,2.9041831744373248
Pat Roberts,NOC,Spouse,2019-11-04,32500.5,0.5466912981646921,2.4199190573499507,3.1926199398871313,0.3969553169882012
Pat Roberts,NOC,Spouse,2019-11-04,32500.5,0.5466912981646921,2.4199190573499507,3.1926199398871313,0.3969553169882012
Pat Roberts,DIS,Spouse,2019-11-04,8000.5,-0.23340723888083392,2.5551216557310186,9.569037938333501,11.072317624980288
John Hoeven,IVZ,Self,2019-11-05,75000.5,-0.5716869489338139,-1.8263762075960588,-3.22984130868178,-7.3438143662652555
John Hoeven,XOM,Self,2019-11-05,75000.5,-2.628555752092332,-4.586591546514674,-7.687207182089495,-6.384816961643646
John Hoeven,TWO,Self,2019-11-04,75000.5,2.6204173517975216,2.9977098884858444,2.6688878659725246,5.130751709268733
John Hoeven,XOM,Self,2019-11-04,75000.5,1.6062145339584832,-0.9909096276663698,-4.754970732407749,-4.855113177359815
John Hoeven,EXC,Self,2019-11-04,75000.5,0.18595877504317126,-1.3974561096850913,1.3714102926394744,-0.43053090016906825
John Hoeven,CVX,Self,2019-11-04,75000.5,-0.00027274802782972785,-0.943938083328133,-3.0360990228857854,-4.442083293233101
"David A Perdue , Jr",ALB,Joint,2019-10-29,8000.5,1.350045061092775,5.625762262277578,1.707801988874258,0.4766076321948587
"David A Perdue , Jr",ALB,Joint,2019-10-28,8000.5,-4.716533748876472,4.87077896079644,4.594772193086305,-1.1237463843298823
"David A Perdue , Jr",ALB,Joint,2019-10-31,8000.5,9.695557310186166,15.934823640817152,5.851975960560907,4.019282002574642
"David A Perdue , Jr",COP,Joint,2019-09-30,8000.5,-3.6869461196133435,-2.933507284246528,-1.215478097664835,-3.7427669196060886
"David A Perdue , Jr",XOM,Joint,2019-09-30,8000.5,-1.5849893065107312,-2.424643935885884,-1.7488994546802195,-4.990298706306584
"David A Perdue , Jr",BOIVF,Joint,2019-09-30,8000.5,-3.136128969226704,-5.23143577381131,0.27628263986575474,1.8763723349004335
"David A Perdue , Jr",FOX,Joint,2019-09-30,8000.5,-1.5064938288270713,-2.0857176999687033,-1.404126115981419,-0.07607095251256357
"David A Perdue , Jr",BK,Joint,2019-09-30,8000.5,-4.009402369522242,-5.325970437402539,-2.5991922437077264,2.2150564167773723
"David A Perdue , Jr",IP,Joint,2019-10-02,8000.5,-2.604316663682338,-1.4944447719889342,2.568573960834808,2.5019632065015553
"David A Perdue , Jr",SPY,Joint,2019-10-11,32500.5,0.0,0.0,0.0,0.0
"David A Perdue , Jr",SPY,Joint,2019-10-11,750000.5,0.0,0.0,0.0,0.0
"David A Perdue , Jr",NWSA,Joint,2019-10-15,8000.5,0.6770358449881608,3.0861448024717353,2.575095004203387,-5.621446204320635
"David A Perdue , Jr",NWSA,Joint,2019-10-16,8000.5,-0.6060418220711461,0.8949847188757243,-2.069999359303276,-7.612148910305005
"David A Perdue , Jr",PAA,Joint,2019-10-23,8000.5,-3.6443881120061583,-4.552555140453396,-2.720249902600824,-13.944728740241985
"David A Perdue , Jr",ALB,Joint,2019-10-25,32500.5,-2.288985548688094,-0.08999518371533011,4.469895925330802,-1.0433819419197299
Pat Roberts,MSFT,Spouse,2019-10-23,8000.5,3.9236028042661353,3.9495443739361535,2.561728834019217,5.760164368659115
Pat Roberts,KTB,Spouse,2019-10-01,8000.5,-2.3049159642002937,1.2324058927798531,6.788593812140741,11.206158779628629
Pat Roberts,MA,Spouse,2019-10-31,32500.5,-4.041235514469477,-3.05118108138992,-1.0318096411069178,1.950796360436069
Pat Roberts,NVDA,Spouse,2019-10-01,8000.5,4.201918484499667,3.4624883163424713,10.932966739894034,13.220741746233868
Pat Roberts,NFLX,Spouse,2019-10-31,8000.5,-1.00408740365876,-0.8473664023151972,-1.2816283643600102,5.861412597596206
Pat Roberts,NFLX,Spouse,2019-10-01,8000.5,0.812197093531819,2.029042152182303,3.5184665582694397,0.914174242231991
Pat Roberts,AAPL,Spouse,2019-10-03,32500.5,2.2720008589622087,3.227007521271541,3.497591614832851,8.207578997741583
John Hoeven,IBM,Self,2019-10-21,75000.5,0.9972089135624973,1.453581350307953,1.3790950074401787,-1.508715624177337
"Jerry Moran,",TXN,Spouse,2019-09-25,8000.5,1.459907844420072,2.5076242219365774,1.8987730656897406,-7.640493841252849
"Jerry Moran,",OXY,Spouse,2019-09-25,8000.5,-1.6115745616512411,-2.0602988047540682,-7.771521162755902,-6.075890039908883
"Jerry Moran,",MPC,Spouse,2019-09-25,8000.5,1.2831520436405786,1.6327935314650155,2.8152655377125857,8.750254858992413
"Jerry Moran,",JNJ,Spouse,2019-09-25,8000.5,-0.9434590835756818,3.983200463671044,0.7823744215152972,-1.5914514185878859
"Jerry Moran,",INTC,Spouse,2019-09-25,8000.5,1.2852432822170634,0.01735047152272573,1.075209943101707,0.6126992571803491
"Jerry Moran,",GILD,Spouse,2019-09-25,8000.5,-0.9916036231386149,-0.806528377518501,-1.3243195753829151,2.9478672548750584
"Jerry Moran,",KO,Spouse,2019-09-25,8000.5,0.7840617842332698,1.1999689000676272,1.5059720087889694,0.10831170485707808
"Jerry Moran,",TXN,Self,2019-09-25,8000.5,1.459907844420072,2.5076242219365774,1.8987730656897406,-7.640493841252849
"Jerry Moran,",OXY,Self,2019-09-25,8000.5,-1.6115745616512411,-2.0602988047540682,-7.771521162755902,-6.075890039908883
"Jerry Moran,",MPC,Self,2019-09-25,8000.5,1.2831520436405786,1.6327935314650155,2.8152655377125857,8.750254858992413
"Jerry Moran,",JNJ,Self,2019-09-25,8000.5,-0.9434590835756818,3.983200463671044,0.7823744215152972,-1.5914514185878859
"Jerry Moran,",INTC,Self,2019-09-25,8000.5,1.2852432822170634,0.01735047152272573,1.075209943101707,0.6126992571803491
"Jerry Moran,",GILD,Self,2019-09-25,8000.5,-0.9916036231386149,-0.806528377518501,-1.3243195753829151,2.9478672548750584
"Jerry Moran,",KO,Self,2019-09-25,8000.5,0.7840617842332698,1.1999689000676272,1.5059720087889694,0.10831170485707808
"Jerry Moran,",AMZN,Self,2019-09-25,8000.5,-1.5477320010541473,0.09623514182248716,-0.4869217367238776,-1.107673561947775
Sheldon Whitehouse,CVS,Self,2019-08-27,8000.5,0.9776467794580856,1.6735667036304136,3.445331636989658,1.5176989205692992
Sheldon Whitehouse,T,Self,2019-08-27,8000.5,-0.38985028571116853,0.3807805014051091,6.914193414241642,3.4348223843383208
"David A Perdue , Jr",FDX,Joint,2019-09-26,8000.5,-1.1589390174520542,-0.16125148501578979,-1.3518385157179402,4.989569191838061
"David A Perdue , Jr",ET,Joint,2019-09-18,8000.5,0.8728064699938254,-1.1526072155593758,-2.259137212735285,-6.5980131347814
"David A Perdue , Jr",WES,Joint,2019-09-18,8000.5,-2.7029694862763853,-5.823266697025076,-4.19897971847697,-11.59972499224856
"David A Perdue , Jr",WES,Joint,2019-09-18,8000.5,-2.7029694862763853,-5.823266697025076,-4.19897971847697,-11.59972499224856
John Hoeven,NFLX,Self,2019-09-24,75000.5,3.493646910780346,6.776808274490353,8.816471961448046,3.6914803415965203
John Hoeven,KTB,Self,2019-09-24,32500.5,0.4494103512879266,1.934804506065968,3.1490240168912886,15.557004134112251
"A. Mitchell Mcconnell, Jr.",WFC,Spouse,2019-09-01,8000.5,-0.21437463217028885,2.2749068122917215,2.2915866124577633,5.118268408237792
Susan M Collins,AKAM,Spouse,2019-08-20,32500.5,2.198720042854607,2.910377937219699,3.520061377853234,1.1556029367449483
"David A Perdue , Jr",GPK,Joint,2019-08-15,8000.5,1.1357297536384925,1.978875511993139,5.10476329375853,6.148787988188898
"David A Perdue , Jr",M,Joint,2019-08-15,8000.5,-6.861635875804962,-6.421467626567501,-10.520998940467617,2.5848232655364622
"David A Perdue , Jr",GPK,Joint,2019-08-14,8000.5,-0.9301085567382295,1.6942914967710943,4.124719937968502,4.897382139728856
"David A Perdue , Jr",GPK,Joint,2019-08-14,8000.5,-0.9301085567382295,1.6942914967710943,4.124719937968502,4.897382139728856
"David A Perdue , Jr",GPK,Joint,2019-08-12,8000.5,-0.8035803537617348,-1.8616461249155725,2.7807840938980477,2.250517411856068
"David A Perdue , Jr",GPK,Joint,2019-08-09,8000.5,-2.55724968474067,-2.8419813105296066,0.16531329345872425,-0.24899002802700743
"David A Perdue , Jr",GPK,Joint,2019-08-08,8000.5,-5.747842246224888,-5.971288572632794,-4.332771208786147,-2.788031990157336
"David A Perdue , Jr",KR,Joint,2019-08-08,8000.5,-0.9203734305159861,-1.0761481851559669,2.5081209437431418,5.012248940697406
"David A Perdue , Jr",KR,Joint,2019-08-08,8000.5,-0.9203734305159861,-1.0761481851559669,2.5081209437431418,5.012248940697406
"David A Perdue , Jr",M,Joint,2019-08-08,8000.5,-4.35997585057617,-17.417449721647806,-22.996057051796658,-25.770534751258054
"David A Perdue , Jr",KR,Joint,2019-08-07,8000.5,-3.5075540304259856,-5.429585629903166,-3.21618903691383,1.1969182624542052
"David A Perdue , Jr",STT,Joint,2019-08-07,8000.5,-1.8061535370239357,-4.053345772531325,-5.2890440218881345,-3.4776357391690382
"David A Perdue , Jr",KR,Joint,2019-08-06,32500.5,3.340557230277308,1.8055629179898336,2.7506834230582644,9.287692692585402
"David A Perdue , Jr",KR,Joint,2019-08-05,32500.5,3.0708824090193376,3.7489332406682063,2.6161397890392957,7.8621930050218225
Pat Roberts,NFLX,Spouse,2019-08-14,8000.5,0.4641864977005028,-3.446217363417736,-4.211581262868592,-9.552222562651425
Pat Roberts,AMZN,Spouse,2019-08-14,32500.5,0.04604542272130807,0.4246679705340428,-1.6844658530416057,-1.5541071613820678
"Angus S King, Jr.",CMCSA,Spouse,2019-07-23,8000.5,0.039515426048630786,-0.771504165301784,-1.000444114792053,2.4556127407265094
John Hoeven,DOW,Self,2019-08-22,75000.5,-0.21488831898118788,2.3724012491566304,2.6049747962243908,14.072220977616935
William Cassidy,JPM,Spouse,2018-12-07,8000.5,-2.914789699149112,-1.7282922872633888,-0.6858247969559805,0.16839894129023758
William Cassidy,AAPL,Spouse,2018-12-07,8000.5,-0.3550177867934545,-0.6103130637687526,-2.3969843659122247,-8.51774407263164
Daniel S Sullivan,MALOX,Joint,2019-07-18,8000.5,-0.4541629416926485,-0.7069809658254989,0.2837176366907723,2.0638252029301807
Daniel S Sullivan,GTCSX,Self,2019-07-17,8000.5,-0.7190555642121788,1.4599999932253693,2.3910356704832436,-1.5886789156204895
Daniel S Sullivan,TSCIX,Spouse,2019-07-17,8000.5,0.008788893159694666,0.38333224473265926,0.3542844039002402,-3.231587003826986
Thomas R Carper,CEF,Spouse,2019-07-18,8000.5,-1.2004361538337505,-1.480859180318994,1.553094038359315,10.55492109676235
Thomas R Carper,CAG,Spouse,2019-07-16,8000.5,3.5713917430698183,3.683430299607582,3.858814225447804,5.90402963037141
"David A Perdue , Jr",T,Joint,2019-07-25,8000.5,0.8543071376313938,2.6369159126735764,4.2857633426433335,7.219842297307788
"David A Perdue , Jr",KO,Joint,2019-07-25,8000.5,0.9847889895092443,-0.23963367970638583,3.294960977936723,5.222406487741749
"David A Perdue , Jr",PYPL,Joint,2019-07-25,8000.5,-2.915495257852063,-2.032579902679854,-5.1092690310189806,-2.9693194497623194
"David A Perdue , Jr",KR,Joint,2019-08-02,32500.5,9.05314421844624,5.197904555858591,3.8890537691143034,7.277206681198656
"David A Perdue , Jr",GPK,Joint,2019-08-02,8000.5,1.1126286856297907,-8.099273826006092,-10.624430508529148,-5.932309023606287
"David A Perdue , Jr",GPK,Joint,2019-08-02,8000.5,1.1126286856297907,-8.099273826006092,-10.624430508529148,-5.932309023606287
"David A Perdue , Jr",GPK,Joint,2019-08-01,8000.5,1.839802778659827,-3.2163883280361905,-8.872650097343026,-4.644420346277956
"David A Perdue , Jr",GPK,Joint,2019-07-31,8000.5,1.278389899129595,1.565508761432166,-9.650239149024076,-6.280812246301936
"David A Perdue , Jr",GPK,Joint,2019-07-30,8000.5,-0.6617407634902484,-0.177264509905962,-10.375237720341968,-6.97328155705813
"David A Perdue , Jr",BMY,Joint,2019-07-15,32500.5,0.32161974375807256,-2.2657297040619473,2.4795067394252968,9.466225636245586
"David A Perdue , Jr",DOW,Joint,2019-07-15,32500.5,2.248534863748375,0.8495113977624036,-5.890818504526473,-6.072470821003828
"David A Perdue , Jr",DOW,Joint,2019-07-15,32500.5,2.248534863748375,0.8495113977624036,-5.890818504526473,-6.072470821003828
"David A Perdue , Jr",ENTG,Joint,2019-07-12,8000.5,2.6868464035212036,4.977406567485243,19.547580074406042,16.52107367499915
