ticker,date,h,stk,spy,abn,period,price
FNGR,2022-05-05,5,-0.2610837334282936,-0.023386967479051717,-0.23769676594924188,disc,2.0299999713897705
FNGR,2022-05-05,10,-0.18866996138441097,-0.0527787028938579,-0.13589125849055306,disc,2.0299999713897705
ORGS,2022-05-23,1,0.01702126036299036,0.008834904007038668,0.008186356355951692,disc,23.5
ORGS,2022-05-23,3,0.06382978723404255,0.05425371124541217,0.009576075988630375,disc,23.5
ORGS,2022-05-23,5,0.10212764334171376,0.03985879587088793,0.06226884747082583,disc,23.5
ORGS,2022-05-23,10,0.09787230796002327,0.04399701928908588,0.053875288670937396,disc,23.5
AIEV,2023-03-22,1,0.0,0.006562012575101517,-0.006562012575101517,disc,10.399999618530273
AIEV,2023-03-22,3,0.0,0.0061805137543326115,-0.0061805137543326115,disc,10.399999618530273
AIEV,2023-03-22,5,0.0009615605046771308,0.02678230388806677,-0.02582074338338964,disc,10.399999618530273
AIEV,2023-03-22,10,0.0019231210093542616,0.040745704063253514,-0.038822583053899254,disc,10.399999618530273
DKS,2022-08-30,1,0.022938749168078993,0.0031378631887634023,0.01980088597931559,disc,106.37000274658203
DKS,2022-08-30,3,-0.005640745398353436,-0.0111847335190943,0.005543988120740863,disc,106.37000274658203
DKS,2022-08-30,5,0.06496188638048034,0.01315859178958362,0.05180329459089672,disc,106.37000274658203
DKS,2022-08-30,10,0.07483311910254166,-0.012804285774520826,0.08763740487706248,disc,106.37000274658203
ALFIQ,2022-08-08,1,0.04347830593924006,0.02100397229284381,0.02247433364639625,disc,1.3799999952316284
ALFIQ,2022-08-08,3,0.07971015556898724,0.038288561483663955,0.04142159408532328,disc,1.3799999952316284
ALFIQ,2022-08-08,5,0.01449273985189887,0.044609227740956624,-0.030116487889057755,disc,1.3799999952316284
ALFIQ,2022-08-08,10,-0.0724637856430378,0.0024310197767405685,-0.07489480541977837,disc,1.3799999952316284
VINO,2022-03-01,1,0.023696682464454975,-0.004978472037343942,0.028675154501798916,disc,2532.0
VINO,2022-03-01,3,-0.04739336492890995,-0.04215675479030273,-0.005236610138607219,disc,2532.0
VINO,2022-03-01,5,0.014218009478672985,-0.023932975486417662,0.038150984965090645,disc,2532.0
VINO,2022-03-01,10,0.05687203791469194,-0.005183994736834769,0.06205603265152671,disc,2532.0
ERAS,2022-12-09,1,0.0,0.007569843141412617,-0.007569843141412617,disc,4.929999828338623
ERAS,2022-12-09,3,-0.0324543312339279,-0.023361341118050206,-0.009092990115877695,disc,4.929999828338623
ERAS,2022-12-09,5,-0.09736309042332018,-0.047449611766237576,-0.04991347865708261,disc,4.929999828338623
ERAS,2022-12-09,10,-0.21095329810283608,-0.04399051954769577,-0.1669627785551403,disc,4.929999828338623
NMTRQ,2022-04-13,1,-0.06676503008858337,0.00041113929570820904,-0.06717616938429158,disc,10.843999862670898
NMTRQ,2022-04-13,3,-0.07617117521980504,0.0158066259510036,-0.09197780117080864,disc,10.843999862670898
NMTRQ,2022-04-13,5,-0.16285501810873118,-0.026839351676968038,-0.13601566643176313,disc,10.843999862670898
NMTRQ,2022-04-13,10,-0.22943562777433132,-0.05890954119907821,-0.17052608657525312,disc,10.843999862670898
SCPX,2024-01-30,1,0.010638338885950083,0.013088152875065758,-0.002449813989115675,disc,75.19999694824219
SCPX,2024-01-30,3,0.09973404660058718,0.02002564366379802,0.07970840293678916,disc,75.19999694824219
SCPX,2024-01-30,5,-0.02659574576015658,0.031519220234428186,-0.058114965994584766,disc,75.19999694824219
SCPX,2024-01-30,10,-0.1212765357352941,0.03249254945897785,-0.15376908519427196,disc,75.19999694824219
ORGS,2023-10-05,1,-0.13541668115390615,0.006402197572504823,-0.14181887872641097,disc,9.600000381469727
ORGS,2023-10-05,3,-0.04166672461562456,0.0157843242641455,-0.05745104887977006,disc,9.600000381469727
ORGS,2023-10-05,5,-0.125000074505803,0.004563000922120497,-0.1295630754279235,disc,9.600000381469727
ORGS,2023-10-05,10,-0.052083331263727696,-0.01943941411139207,-0.032643917152335625,disc,9.600000381469727
EP,2024-02-21,1,-0.025083627907859434,0.0006896671990455665,-0.025773295106905,disc,5.980000019073486
EP,2024-02-21,3,-0.02173914950272184,-0.001123167141317734,-0.020615982361404106,disc,5.980000019073486
EP,2024-02-21,5,-0.008361235882171466,0.0011428306842672415,-0.009504066566438707,disc,5.980000019073486
EP,2024-02-21,10,-0.03177258471813462,0.014403936076046798,-0.04617652079418142,disc,5.980000019073486
AIEV,2023-09-21,1,0.0018743677550471,0.004205189122549109,-0.0023308213675020087,disc,10.670000076293945
AIEV,2023-09-21,3,0.0,-0.01015293317790701,0.01015293317790701,disc,10.670000076293945
AIEV,2023-09-21,5,0.0,-0.006830543073480628,0.006830543073480628,disc,10.670000076293945
AIEV,2023-09-21,10,0.0028115963220884375,-0.002044525940614165,0.004856122262702602,disc,10.670000076293945
KIDS,2022-04-04,1,-0.006488835856559406,-0.009999356534667861,0.0035105206781084553,disc,55.47999954223633
KIDS,2022-04-04,3,-0.06885363601915848,-0.007671311142146905,-0.06118232487701157,disc,55.47999954223633
KIDS,2022-04-04,5,-0.06128330460048506,-0.02824643653161766,-0.0330368680688674,disc,55.47999954223633
KIDS,2022-04-04,10,-0.07155734054541232,-0.014012387959390098,-0.05754495258602223,disc,55.47999954223633
UPXI,2023-05-15,1,0.031157246685147008,0.012138966450525594,0.019018280234621415,disc,67.4000015258789
UPXI,2023-05-15,3,-0.01483679491633305,0.020402181882236442,-0.035238976798569493,disc,67.4000015258789
UPXI,2023-05-15,5,-0.07715134488450806,0.009360137325754114,-0.08651148221026217,disc,67.4000015258789
UPXI,2023-05-15,10,-0.08011871518735088,0.018525304335199572,-0.09864401952255045,disc,67.4000015258789
ENVX,2023-09-20,1,-0.03899272782685985,-0.0022485481530990703,-0.03674417967376078,disc,12.3100004196167
ENVX,2023-09-20,3,-0.04711623538664597,-0.012772687309685176,-0.03434354807696079,disc,12.3100004196167
ENVX,2023-09-20,5,0.032493875296125165,-0.006652971875356365,0.03914684717148153,disc,12.3100004196167
ENVX,2023-09-20,10,-0.19008936416110633,-0.015971660016406583,-0.17411770414469974,disc,12.3100004196167
QNTO,2024-02-15,1,0.0,-0.005505395179748905,0.005505395179748905,disc,11.369999885559082
QNTO,2024-02-15,3,0.05452945398412338,0.01599565589911598,0.0385337980850074,disc,11.369999885559082
QNTO,2024-02-15,5,-0.01055407975082679,0.012972673904553925,-0.023526753655380716,disc,11.369999885559082
QNTO,2024-02-15,10,-0.006156525552223148,0.025605048502120975,-0.03176157405434412,disc,11.369999885559082
JAGX,2022-06-29,1,0.047619047619047616,0.010576514869118621,0.037042532749929,disc,33075.0
JAGX,2022-06-29,3,0.07482993197278912,0.015904572564612324,0.058925359408176795,disc,33075.0
JAGX,2022-06-29,5,0.1292517006802721,0.03027173870837475,0.09897996197189736,disc,33075.0
JAGX,2022-06-29,10,0.07142857142857142,0.020888018244698475,0.05054055318387295,disc,33075.0
VINO,2022-02-25,1,-0.004672897196261682,-0.015230272363598037,0.010557375167336354,disc,2568.0
VINO,2022-02-25,3,0.009345794392523364,-0.0021070778861871807,0.011452872278710544,disc,2568.0
VINO,2022-02-25,5,-0.06074766355140187,-0.03939264827126935,-0.02135501528013252,disc,2568.0
VINO,2022-02-25,10,0.06074766355140187,-0.044957984250489184,0.10570564780189105,disc,2568.0
TSNDF,2022-03-14,1,0.016427089442707574,0.0221742060485341,-0.005747116605826524,disc,4.869999885559082
TSNDF,2022-03-14,3,0.12525670387040996,0.04305787598321745,0.08219882788719252,disc,4.869999885559082
TSNDF,2022-03-14,5,0.14373722845004422,0.054954553751416335,0.08878267469862788,disc,4.869999885559082
TSNDF,2022-03-14,10,0.1991787042757705,0.08301845097140734,0.11616025330436316,disc,4.869999885559082
ORGS,2022-05-17,1,-0.004739354486341531,-0.0061246210029104855,0.0013852665165689547,disc,21.100000381469727
ORGS,2022-05-17,3,-0.004739354486341531,0.012912847101834607,-0.01765220158817614,disc,21.100000381469727
ORGS,2022-05-17,5,0.13270138324355385,0.014061169733065804,0.11864021351048805,disc,21.100000381469727
ORGS,2022-05-17,10,0.2796208299461323,0.06515089636919776,0.21446993357693456,disc,21.100000381469727
SDOT,2023-07-18,1,0.0078125,-0.006634489126235905,0.014446989126235904,disc,128.0
SDOT,2023-07-18,3,0.0625,-0.002196836496448041,0.06469683649644804,disc,128.0
SDOT,2023-07-18,5,0.03125,0.00068101395052854,0.03056898604947146,disc,128.0
SDOT,2023-07-18,10,-0.234375,-0.011137977127102626,-0.22323702287289737,disc,128.0
VINO,2022-05-13,1,-0.13934426229508196,0.020570399314302226,-0.15991466160938417,disc,1464.0
VINO,2022-05-13,3,-0.01639344262295082,-0.02656903441753408,0.010175591794583258,disc,1464.0
VINO,2022-05-13,5,-0.08196721311475409,-0.007923174633636888,-0.07404403848111721,disc,1464.0
VINO,2022-05-13,10,-0.2139343928769638,0.03209277026523497,-0.24602716314219877,disc,1464.0
ADTX,2023-07-07,1,0.029748283752860413,0.006368529703967833,0.02337975404889258,disc,158019200.0
ADTX,2023-07-07,3,0.006864988558352402,0.022517385739032992,-0.01565239718068059,disc,158019200.0
ADTX,2023-07-07,5,-0.02745995423340961,0.025428723519670845,-0.052888677753080454,disc,158019200.0
ADTX,2023-07-07,10,-0.10297482837528604,0.03307102857620013,-0.1360458569514862,disc,158019200.0
GWAV,2024-06-11,1,-0.03000002774325284,0.002013497275312803,-0.03201352501856564,disc,220.0
GWAV,2024-06-11,3,-0.075,0.01060290821207891,-0.0856029082120789,disc,220.0
GWAV,2024-06-11,5,-0.13000002774325284,0.010418233340195692,-0.14041826108344854,disc,220.0
GWAV,2024-06-11,10,-0.075,0.00925448851261415,-0.08425448851261415,disc,220.0
MOVE,2024-04-03,1,0.08055013715568508,0.0104468888749044,0.07010324828078068,disc,56.22238540649414
MOVE,2024-04-03,3,0.02161101902714963,0.012181573490516871,0.009429445536632757,disc,56.22238540649414
MOVE,2024-04-03,5,0.03339882908282678,0.009608810894038273,0.023790018188788505,disc,56.22238540649414
MOVE,2024-04-03,10,-0.04911590915706299,-0.02640968701564416,-0.022706222141418826,disc,56.22238540649414
FOUR,2023-10-26,1,0.008025647081463598,0.01195578978688077,-0.003930142705417172,disc,43.61000061035156
FOUR,2023-10-26,3,0.04219216067039302,0.029171158079244346,0.013021002591148672,disc,43.61000061035156
FOUR,2023-10-26,5,0.11006647947446226,0.058464035730564884,0.05160244374389737,disc,43.61000061035156
FOUR,2023-10-26,10,0.31460676516125646,0.0728791107664454,0.24172765439481106,disc,43.61000061035156
ACEL,2022-06-01,1,-0.008166982654205323,-0.016411523666385028,0.008244541012179704,disc,11.020000457763672
ACEL,2022-06-01,3,-0.008166982654205323,-0.003953195707023072,-0.004213786947182252,disc,11.020000457763672
ACEL,2022-06-01,5,-0.03357539236513644,-0.0382136889893395,0.004638296624203064,disc,11.020000457763672
ACEL,2022-06-01,10,-0.092559021360573,-0.12156500867585637,0.02900598731528338,disc,11.020000457763672
PALI,2023-09-11,1,-0.057971049213094324,0.0011659892433386707,-0.05913703845643299,disc,10.350000381469727
PALI,2023-09-11,3,-0.11594209842618865,-0.00587456035910279,-0.11006753806708586,disc,10.350000381469727
PALI,2023-09-11,5,-0.14492753089029317,-0.007354422411079635,-0.13757310847921353,disc,10.350000381469727
PALI,2023-09-11,10,-0.21739129633543977,-0.04509066524339341,-0.17230063109204635,disc,10.350000381469727
MMATQ,2023-09-12,1,0.01674203282797226,0.008622372403159268,0.008119660424812993,disc,22.100000381469727
MMATQ,2023-09-12,3,-0.04932127302141711,-0.006450034310147328,-0.042871238711269785,disc,22.100000381469727
MMATQ,2023-09-12,5,-0.08461542112919353,-0.01762557377228451,-0.06698984735690902,disc,22.100000381469727
MMATQ,2023-09-12,10,-0.053846177082214064,-0.04582209026712705,-0.008024086815087011,disc,22.100000381469727
PLUG,2022-08-25,1,-0.015203888249407908,-0.006612204712255626,-0.008591683537152282,disc,28.940000534057617
PLUG,2022-08-25,3,-0.031098811400197525,-0.024993227267600407,-0.006105584132597118,disc,28.940000534057617
PLUG,2022-08-25,5,-0.10608153552766299,-0.032246940373903014,-0.07383459515375998,disc,28.940000534057617
PLUG,2022-08-25,10,0.03766413726582831,0.013964628793276028,0.023699508472552283,disc,28.940000534057617
SMFL,2024-04-09,1,-0.13445379979200048,0.00754688578476334,-0.14200068557676382,disc,4.164999008178711
SMFL,2024-04-09,3,-0.31092446210694985,-0.01880880534115794,-0.29211565676579193,disc,4.164999008178711
SMFL,2024-04-09,5,-0.18487398902484317,-0.026394630539754885,-0.1584793584850883,disc,4.164999008178711
SMFL,2024-04-09,10,0.04681900882875944,-0.01694155360188391,0.06376056243064335,disc,4.164999008178711
CGC,2023-09-18,1,-0.15339804800463097,-0.009193324942280203,-0.14420472306235077,disc,10.300000190734863
CGC,2023-09-18,3,-0.1844660715553863,-0.027760787568741414,-0.15670528398664488,disc,10.300000190734863
CGC,2023-09-18,5,-0.10485435958317212,-0.03801582728447042,-0.0668385322987017,disc,10.300000190734863
CGC,2023-09-18,10,-0.336893223570051,-0.04770616323289047,-0.2891870603371606,disc,10.300000190734863
SISI,2023-09-21,1,-0.1,0.004205189122549109,-0.10420518912254911,disc,1920.0
SISI,2023-09-21,3,-0.16875,-0.01015293317790701,-0.158597066822093,disc,1920.0
SISI,2023-09-21,5,-0.1875,-0.006830543073480628,-0.18066945692651937,disc,1920.0
SISI,2023-09-21,10,-0.0875,-0.002044525940614165,-0.08545547405938583,disc,1920.0
CHMX,2023-02-15,1,0.0,-0.002498258589011235,0.002498258589011235,disc,11.0
CHMX,2023-02-15,3,0.0,-0.02385615328572617,0.02385615328572617,disc,11.0
CHMX,2023-02-15,5,0.0,-0.029146649191887385,0.029146649191887385,disc,11.0
CHMX,2023-02-15,10,0.0,-0.010017626016751182,0.010017626016751182,disc,11.0
VINO,2022-05-02,1,-0.037037037037037035,0.030452933683378848,-0.06748997072041588,disc,1620.0
VINO,2022-05-02,3,-0.13703703703703704,-0.012104348157497028,-0.12493268887954001,disc,1620.0
VINO,2022-05-02,5,-0.17777777777777778,-0.041524588938385835,-0.13625318883939194,disc,1620.0
VINO,2022-05-02,10,-0.2222222222222222,-0.019357311744261554,-0.20286491047796065,disc,1620.0
LXRX,2022-03-17,1,-0.009132411143357496,-0.00029239262225928256,-0.008840018521098213,disc,2.190000057220459
LXRX,2022-03-17,3,-0.027397233430072485,-0.001619727432956857,-0.02577750599711563,disc,2.190000057220459
LXRX,2022-03-17,5,-0.04566216458371573,0.018379406167678757,-0.06404157075139448,disc,2.190000057220459
LXRX,2022-03-17,10,0.027397233430072485,0.01889684293545716,0.008500390494615324,disc,2.190000057220459
MAIA,2024-03-13,1,0.061068737717347665,-0.009942762430127223,0.07101150014747488,disc,1.309999942779541
MAIA,2024-03-13,3,0.2900764359078052,0.0014758903730629383,0.28860054553474224,disc,1.309999942779541
MAIA,2024-03-13,5,0.48091613890012225,0.014079036465941863,0.46683710243418036,disc,1.309999942779541
MAIA,2024-03-13,10,0.6793894227321751,0.015768511359745198,0.6636209113724298,disc,1.309999942779541
USDP,2022-04-08,1,0.011532074603724372,-0.0037052301169750276,0.0152373047206994,disc,6.070000171661377
USDP,2022-04-08,3,0.021416743645359483,-0.004841800367789804,0.02625854401314929,disc,6.070000171661377
USDP,2022-04-08,5,0.023064227763815257,0.011638468269024458,0.0114257594947908,disc,6.070000171661377
USDP,2022-04-08,10,-0.0032948896805450366,-0.05414622339779425,0.05085133371724921,disc,6.070000171661377
INDP,2022-12-23,1,0.0072992381345613555,-0.012427871814967776,0.019727109949529132,disc,38.36000061035156
INDP,2022-12-23,3,0.058394103965813314,0.0027005736648659374,0.055693530300947376,disc,38.36000061035156
INDP,2022-12-23,5,0.18248174892132377,0.00618777112456157,0.1762939777967622,disc,38.36000061035156
INDP,2022-12-23,10,0.10291965547596005,0.0370214875279201,0.06589816794803995,disc,38.36000061035156
PHIO,2023-12-08,1,-0.04545456187455763,0.004567232870284007,-0.05002179474484164,disc,7.920000076293945
PHIO,2023-12-08,3,-0.15909093645759606,0.021688823877259077,-0.18077976033485513,disc,7.920000076293945
PHIO,2023-12-08,5,-0.12727271304205004,0.021602223418877763,-0.1488749364609278,disc,7.920000076293945
PHIO,2023-12-08,10,-0.140909111707773,0.02956774811328582,-0.17047685982105884,disc,7.920000076293945
CDNS,2024-03-05,1,0.01723977212109617,0.009926429737309957,0.007313342383786215,disc,312.6499938964844
CDNS,2024-03-05,3,-0.022101403476749198,0.0030014689147560077,-0.025102872391505205,disc,312.6499938964844
CDNS,2024-03-05,5,-0.020598121116671052,0.012202002360225601,-0.032800123476896655,disc,312.6499938964844
CDNS,2024-03-05,10,0.013465509474700375,0.021049495769985285,-0.00758398629528491,disc,312.6499938964844
BLBD,2023-12-07,1,0.01065799550738965,0.003889565362589535,0.006768430144800114,disc,21.579999923706055
BLBD,2023-12-07,3,0.19138087003557938,0.02238154610985771,0.16899932392572167,disc,21.579999923706055
BLBD,2023-12-07,5,0.15338273761096186,0.01983914411789944,0.1335435934930624,disc,21.579999923706055
BLBD,2023-12-07,10,0.20111214865299026,0.02922638273073828,0.171885765922252,disc,21.579999923706055
GWAV,2023-08-22,1,0.021839080459770115,-0.013859070825400506,0.03569815128517062,disc,14355.0
GWAV,2023-08-22,3,0.022988505747126436,-0.0006094147448610466,0.023597920491987483,disc,14355.0
GWAV,2023-08-22,5,0.06896551724137931,0.018012349069624758,0.05095316817175455,disc,14355.0
GWAV,2023-08-22,10,-0.10344827586206896,0.0041080904887558604,-0.10755636635082483,disc,14355.0
INTZ,2023-11-09,1,-0.125000074505803,-0.0009531851844463893,-0.12404688932135662,disc,9.600000381469727
INTZ,2023-11-09,3,-0.14583338714307995,0.02058511523968708,-0.16641850238276704,disc,9.600000381469727
INTZ,2023-11-09,5,-0.2083333747254461,0.023104386037090693,-0.2314377607625368,disc,9.600000381469727
INTZ,2023-11-09,10,-0.29166667494508924,0.031479145039572214,-0.32314581998466146,disc,9.600000381469727
VCNX,2022-11-25,1,-0.061224518545545295,-0.0017175435565947251,-0.05950697498895057,disc,102.9000015258789
VCNX,2022-11-25,3,0.22448977776070822,0.028971233650595587,0.19551854411011263,disc,102.9000015258789
VCNX,2022-11-25,5,0.5102039999231871,0.009295023216745872,0.5009089767064412,disc,102.9000015258789
VCNX,2022-11-25,10,0.46938770365534,0.007678534305277064,0.46170916935006295,disc,102.9000015258789
ELUT,2023-09-21,1,-0.13475173227588208,0.004205189122549109,-0.1389569213984312,disc,1.409999966621399
ELUT,2023-09-21,3,-0.09219858036105535,-0.01015293317790701,-0.08204564718314834,disc,1.409999966621399
ELUT,2023-09-21,5,0.014184383971608911,-0.006830543073480628,0.02101492704508954,disc,1.409999966621399
ELUT,2023-09-21,10,-0.034042538440980874,-0.002044525940614165,-0.03199801250036671,disc,1.409999966621399
UAVS,2024-03-07,1,-0.009009009009009009,-0.0008598499967885336,-0.008149159012220476,disc,55.5
UAVS,2024-03-07,3,-0.04504504504504504,0.0083052635665669,-0.05335030861161194,disc,55.5
UAVS,2024-03-07,5,-0.1981981981981982,-0.00369345470946785,-0.19450474348873034,disc,55.5
UAVS,2024-03-07,10,-0.38738738738738737,0.018545338719054897,-0.40593272610644227,disc,55.5
IBIO,2023-12-08,1,-0.048780537445866384,0.004567232870284007,-0.05334777031615039,disc,1.2300000190734863
IBIO,2023-12-08,3,0.0325202936851642,0.021688823877259077,0.010831469807905125,disc,1.2300000190734863
IBIO,2023-12-08,5,0.07317075770973953,0.021602223418877763,0.05156853429086177,disc,1.2300000190734863
IBIO,2023-12-08,10,0.14634141850135898,0.02956774811328582,0.11677367038807317,disc,1.2300000190734863
RNXT,2024-04-15,1,0.05309740021417584,-0.005918239218224412,0.05901563943240025,disc,1.1299999952316284
RNXT,2024-04-15,3,0.03539819647948593,-0.016622634475560148,0.052020830955046074,disc,1.1299999952316284
RNXT,2024-04-15,5,0.061946949334047326,0.004210265768329563,0.05773668356571776,disc,1.1299999952316284
RNXT,2024-04-15,10,0.0707964984539188,-0.003078243196485554,0.07387474165040436,disc,1.1299999952316284
TIVC,2023-08-09,1,-0.09756091420510134,-0.0005830991982454463,-0.09697781500685589,disc,69.69999694824219
TIVC,2023-08-09,3,-0.09756091420510134,-0.006772642436522432,-0.0907882717685789,disc,69.69999694824219
TIVC,2023-08-09,5,0.5609757218863367,-0.02157384906860511,0.5825495709549419,disc,69.69999694824219
TIVC,2023-08-09,10,-0.36341462159843374,-0.020228272385893406,-0.3431863492125403,disc,69.69999694824219
SHRG,2023-03-29,1,0.0,0.014094630342711561,-0.014094630342711561,disc,23.799999237060547
SHRG,2023-03-29,3,0.0,0.012311124771911916,-0.012311124771911916,disc,23.799999237060547
SHRG,2023-03-29,5,0.1176471106792774,0.01359918273066473,0.10404792794861267,disc,23.799999237060547
SHRG,2023-03-29,10,0.05882359540998941,0.021699229584254895,0.037124365825734515,disc,23.799999237060547
YYAI,2022-10-03,1,-0.1702127659574468,-0.0023282400189708445,-0.16788452593847597,disc,18800.0
YYAI,2022-10-03,3,-0.3191489361702128,-0.040161898105022874,-0.27898703806518993,disc,18800.0
YYAI,2022-10-03,5,-0.43617021276595747,-0.05352279525092648,-0.382647417515031,disc,18800.0
YYAI,2022-10-03,10,-0.42340425531914894,-0.018096664591898747,-0.4053075907272502,disc,18800.0
RMTI,2022-06-02,1,-0.044586019180546256,0.003044770239154957,-0.04763078941970121,disc,1.5700000524520874
RMTI,2022-06-02,3,-0.05095543964498412,0.0016563371696496768,-0.0526117768146338,disc,1.5700000524520874
RMTI,2022-06-02,5,-0.08917203836109251,-0.050518878356002474,-0.03865316000509004,disc,1.5700000524520874
RMTI,2022-06-02,10,-0.1528662430054711,-0.10883232392311509,-0.044033919082356016,disc,1.5700000524520874
ONCO,2023-10-03,1,0.002320185614849188,-0.0003767806262175932,0.002696966241066781,disc,7327.0
ONCO,2023-10-03,3,-0.025522041763341066,0.017967326371718988,-0.043489368135060054,disc,7327.0
ONCO,2023-10-03,5,0.02088167053364269,0.027457268312433135,-0.006575597778790444,disc,7327.0
ONCO,2023-10-03,10,0.016241299303944315,0.013069250094446679,0.003172049209497636,disc,7327.0
GWAV,2024-04-02,1,-0.026845637583892617,-0.012206091812080664,-0.014639545771811953,disc,2458.5
GWAV,2024-04-02,3,-0.087248322147651,-0.001328435103448138,-0.08591988704420286,disc,2458.5
GWAV,2024-04-02,5,-0.09395973154362416,-0.010184590787346624,-0.08377514075627754,disc,2458.5
GWAV,2024-04-02,10,-0.18120805369127516,-0.036310402816070904,-0.14489765087520426,disc,2458.5
HNVR,2022-10-31,1,-0.05180838286287263,-0.025096208707478307,-0.02671217415539432,disc,20.459999084472656
HNVR,2022-10-31,3,-0.03274673504036382,-0.021247225485241966,-0.011499509555121856,disc,20.459999084472656
HNVR,2022-10-31,5,-0.05620721749704389,-0.006553596914781652,-0.049653620582262234,disc,20.459999084472656
HNVR,2022-10-31,10,-0.020039094123091298,0.03633101430315086,-0.056370108426242155,disc,20.459999084472656
GRI,2022-05-18,1,-0.03965512065751767,0.0004365363104414925,-0.04009165696795916,disc,753698.375
GRI,2022-05-18,3,-0.11034478812562121,0.011374783778965782,-0.12171957190458699,disc,753698.375
GRI,2022-05-18,5,-0.04310344970559343,0.04069739241840411,-0.08380084212399755,disc,753698.375
GRI,2022-05-18,10,-0.06034476324829545,0.054126271125015425,-0.11447103437331088,disc,753698.375
RANI,2022-08-08,1,0.009545412930575285,0.02100397229284381,-0.011458559362268526,disc,11.0
RANI,2022-08-08,3,0.02909088134765625,0.038288561483663955,-0.009197680136007705,disc,11.0
RANI,2022-08-08,5,0.08636361902410333,0.044609227740956624,0.04175439128314671,disc,11.0
RANI,2022-08-08,10,-0.09090909090909091,0.0024310197767405685,-0.09334011068583148,disc,11.0
ATXI,2023-03-02,1,0.009433962264150943,0.0006927404874084318,0.008741221776742511,disc,79.5
ATXI,2023-03-02,3,-0.018867924528301886,-0.013038395264207069,-0.005829529264094817,disc,79.5
ATXI,2023-03-02,5,0.04716981132075472,-0.04522625168579436,0.09239606300654908,disc,79.5
ATXI,2023-03-02,10,0.04716981132075472,-0.035132022368835725,0.08230183368959045,disc,79.5
AIM,2024-06-03,1,0.0,0.011885100186643583,-0.011885100186643583,disc,36.857421875
AIM,2024-06-03,3,0.13157889834269515,0.010636073660337326,0.12094282468235783,disc,36.857421875
AIM,2024-06-03,5,0.0,0.016200150118826744,-0.016200150118826744,disc,36.857421875
AIM,2024-06-03,10,0.05263149723782523,0.03804003676964061,0.014591460468184624,disc,36.857421875
NBHC,2022-10-04,1,-0.007993748539240429,-0.01031579773697779,0.002322049197737361,disc,38.779998779296875
NBHC,2022-10-04,3,-0.03481172038720654,-0.045267727836840334,0.010456007449633792,disc,38.779998779296875
NBHC,2022-10-04,5,-0.04383695208236441,-0.054443233654230955,0.010606281571866542,disc,38.779998779296875
NBHC,2022-10-04,10,0.04796288470603419,-0.02277969827179817,0.07074258297783236,disc,38.779998779296875
VCNX,2022-01-31,1,0.07006361762410898,0.009714082741813143,0.06034953488229584,disc,329.70001220703125
VCNX,2022-01-31,3,0.05095537510147071,-0.009382933845815726,0.06033830894728644,disc,329.70001220703125
VCNX,2022-01-31,5,-0.025477780112388358,-0.004437597331835988,-0.02104018278055237,disc,329.70001220703125
VCNX,2022-01-31,10,-0.01910833508429127,-0.015123095085346133,-0.0039852399989451365,disc,329.70001220703125
DLPN,2023-10-06,1,0.0,0.00520483924107672,-0.00520483924107672,disc,4.019999980926514
DLPN,2023-10-06,3,-0.049751255878767595,0.0031691574871204444,-0.05292041336588804,disc,4.019999980926514
DLPN,2023-10-06,5,-0.06965173450703281,0.0086747320684612,-0.07832646657549401,disc,4.019999980926514
DLPN,2023-10-06,10,-0.09950251175753519,-0.0273659276319231,-0.0721365841256121,disc,4.019999980926514
CTGO,2022-04-13,1,0.0007757389403561444,0.00041113929570820904,0.00036459964464793536,disc,25.780000686645508
CTGO,2022-04-13,3,0.004654729584508009,0.0158066259510036,-0.011151896366495592,disc,25.780000686645508
CTGO,2022-04-13,5,-0.02831657991239366,-0.026839351676968038,-0.0014772282354256205,disc,25.780000686645508
CTGO,2022-04-13,10,-0.030256038241673198,-0.05890954119907821,0.02865350295740501,disc,25.780000686645508
VINO,2023-08-11,1,-0.04554867075963418,-0.011648860489082155,-0.03389981027055203,disc,48.29999923706055
VINO,2023-08-11,3,-0.04554867075963418,-0.026377401068997202,-0.01917126969063698,disc,48.29999923706055
VINO,2023-08-11,5,-0.00828152624223486,-0.019571063578936815,0.011289537336701955,disc,48.29999923706055
VINO,2023-08-11,10,-0.231884077429668,-0.01193897873474121,-0.2199450986949268,disc,48.29999923706055
QNTO,2022-12-13,1,0.0,-0.024461665405543394,0.024461665405543394,disc,22.5
QNTO,2022-12-13,3,-0.026666683620876735,-0.04852279714314509,0.021856113522268357,disc,22.5
QNTO,2022-12-13,5,-0.015555572509765626,-0.03297441940765181,0.017418846897886187,disc,22.5
QNTO,2022-12-13,10,-0.015555572509765626,-0.039959919126124475,0.02440434661635885,disc,22.5
BPTH,2022-11-09,1,0.047945191162705326,0.009678500343534416,0.03826669081917091,disc,29.200000762939453
BPTH,2022-11-09,3,0.047945191162705326,0.009627778178984601,0.038317412983720725,disc,29.200000762939453
BPTH,2022-11-09,5,0.02054789241247589,-0.0011401662171517928,0.02168805862962768,disc,29.200000762939453
BPTH,2022-11-09,10,0.0,0.019356923366696043,-0.019356923366696043,disc,29.200000762939453
ASAN,2022-09-07,1,0.037878771458775704,0.015535244379957638,0.022343527078818065,disc,23.760000228881836
ASAN,2022-09-07,3,0.06986531277025287,-0.01818272313930278,0.08804803590955565,disc,23.760000228881836
