ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix,raw_5d,spy_5d_fwd,abnormal_5d,has_ceo,has_cfo,has_c_suite,titles_in_cluster
CODI,2023-03-20,4,366012.96,2023-03-20,2023-03-20,2.564555428017244,-2.281332820278682,24.149999618530273,1.2951952120887182,-0.606657282598309,1.9018524946870272,,,,
PLBY,2023-03-21,5,56304071.68,2023-03-21,2023-03-21,2.221545734895488,0.542969310763885,21.3799991607666,-1.0256461357301043,0.8900595672668685,-1.9157057029969728,,,,
CTM,2023-03-21,6,1019874199.0,2023-03-03,2023-03-21,2.221545734895488,0.542969310763885,21.3799991607666,10.57692484037417,0.8900595672668685,9.6868652731073,False,False,False,See Remarks
BRT,2023-03-21,3,271496.55,2023-03-21,2023-03-21,2.221545734895488,0.542969310763885,21.3799991607666,3.5026985216735538,0.8900595672668685,2.6126389544066853,True,False,True,PRESIDENT AND CEO|SENIOR VICE PRESIDENT
UEC,2023-03-24,3,367185.0,2023-03-24,2023-03-24,1.4769842075916135,2.941198791609769,21.739999771118164,2.1276660503010794,3.25355274195726,-1.1258866916561807,True,False,True,President and CEO|EXECUTIVE VICE PRESIDENT
MONIX,2023-03-24,5,30000000.26,2023-03-24,2023-03-24,1.4769842075916135,2.941198791609769,21.739999771118164,-0.1968565053796927,3.25355274195726,-3.4504092473369528,,,,
CQP,2023-03-27,14,48863033.38,2023-03-27,2023-03-27,0.6984197964165171,3.2808865872331077,20.600000381469727,0.8714137047495725,3.880189421671968,-3.0087757169223956,,,,
UTI,2023-03-28,5,4961943.5,2023-03-28,2023-03-28,-0.8297634283044935,1.3733487325397735,19.969999313354492,8.15138212675484,1.82385730387995,6.3275248228748895,,,,
LSAK,2023-03-28,3,818866.05,2023-03-28,2023-03-28,-0.8297634283044935,1.3733487325397735,19.969999313354492,-5.8951961883011235,1.82385730387995,-7.719053492181073,,,,
ACDC,2023-03-28,3,33035964.75,2023-03-28,2023-03-28,-0.8297634283044935,1.3733487325397735,19.969999313354492,5.599998474121094,1.82385730387995,3.776141170241144,,,,
ATAI,2023-03-29,3,3309344.08,2023-03-29,2023-03-29,2.356477816896539,3.494077533224816,19.1200008392334,4.999995157122685,0.9660554189034116,4.033939738219273,,,,
BMEA,2023-03-30,4,48000000.0,2023-03-30,2023-03-30,2.678231865749394,2.305122308282322,19.020000457763672,-16.156079303139325,-0.0488565158417659,-16.10722278729756,,,,
DOMO,2023-03-31,3,13123740.2,2023-03-08,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,2.9829551034784054,-0.3260582442876335,3.309013347766039,,,,
SPG,2023-03-31,3,190999.51,2023-03-31,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,-2.544031015458025,-0.3260582442876335,-2.2179727711703916,False,False,False,
AREN,2023-03-31,6,19025009.64,2023-03-06,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,-3.773581510593208,-0.3260582442876335,-3.447523266305575,,,,
NNBR,2023-03-31,5,2530023.1,2023-03-31,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,2.884624201870852,-0.3260582442876335,3.2106824461584855,,,,
FOA,2023-03-31,32,480000034.56,2023-03-31,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,59.6774181143674,-0.3260582442876335,60.003476358655035,False,False,False,
CWEN,2023-03-31,11,24663947.0,2023-03-31,2023-03-31,3.4466204075398568,4.974510654246464,18.700000762939453,2.1484334650925656,-0.3260582442876335,2.474491709380199,,,,
APPN,2023-04-03,6,1686374.1,2023-04-03,2023-04-03,3.6470194336216823,4.37091073574177,18.549999237060547,-5.0481887804138506,0.2569272543331496,-5.305116034747,,,,
BRN,2023-04-03,3,1650325.95,2023-04-03,2023-04-03,3.6470194336216823,4.37091073574177,18.549999237060547,2.4137967735331736,0.2569272543331496,2.156869519200024,,,,
ALTG,2023-04-04,5,3171300.0,2023-03-14,2023-04-04,3.303848395977936,2.446670841956993,19.0,4.080122198122204,0.1103963071038689,3.969725891018335,,,,
SFBC,2023-04-05,6,555000.0,2023-04-05,2023-04-05,1.5572422431431323,3.9504161280546817,19.079999923706055,3.551923358495701,1.0459490458092324,2.505974312686469,,,,
PIII,2023-04-06,5,27960808.0,2023-04-06,2023-04-06,1.3598946095817612,4.0745476061055825,18.399999618530273,20.588235294117645,0.6957790657585852,19.89245622835906,,,,
BTTX,2023-04-10,5,8953938.74,2023-04-10,2023-04-10,0.0537367407864961,3.5022092498006465,18.969999313354492,4.477607558580467,1.029974838300398,3.447632720280069,False,False,False,See Remarks
REPX,2023-04-19,3,394110.0,2023-04-19,2023-04-19,1.4924720068236708,1.338483208082364,16.459999084472656,-6.3081127186298005,-1.8257745684625233,-4.482338150167277,,,,
NDLS,2023-04-24,5,2497956.75,2023-04-24,2023-04-24,-0.3164708247425208,0.7372774959260362,16.889999389648438,7.112067525898476,2.322204769643269,4.789862756255207,,,,
TMQ,2023-04-25,6,7199999.4,2023-04-25,2023-04-25,-1.962780194006409,-0.8884228626874627,18.760000228881836,-3.389827426361236,1.6025180263769114,-4.992345452738148,,,,
FBSPX,2023-04-28,3,75000000.16,2023-04-28,2023-04-28,0.9049043387061756,0.8413094382723098,15.779999732971191,-0.1970375724279187,-0.6931196045370048,0.4960820321090861,,,,
SRRK,2023-04-28,8,1623292.08,2023-04-28,2023-04-28,0.9049043387061756,0.8413094382723098,15.779999732971191,17.717722705869075,-0.6931196045370048,18.41084231040608,,,,
SFNC,2023-05-01,3,443790.0,2023-04-28,2023-05-01,0.6979650761532429,0.3792853955778051,16.079999923706055,0.1931877319491525,0.4624718022884222,-0.2692840703392697,True,False,True,EVP|CEO
TRNR,2023-05-02,6,7885137.5,2023-05-02,2023-05-02,1.1721882051768646,-0.813599466757235,17.780000686645508,-39.68503937007874,0.7132037952971966,-40.39824316537594,,,,
GTLB,2023-05-03,4,77896465.52,2023-05-03,2023-05-03,0.90513252729142,-1.4777688754531255,18.34000015258789,13.186397904125274,1.905572646361224,11.28082525776405,,,,
ADT,2023-05-04,4,618340.0,2023-05-04,2023-05-04,-1.765232850883466,-1.6388367222064424,20.09000015258789,4.6875050642005585,-0.1211937410568795,4.808698805257438,True,True,True,"EVP & COO|EVP, Chief Business Officer|EVP and CFO|President & CEO"
HTLD,2023-05-04,5,4631031.49,2023-05-03,2023-05-04,-1.765232850883466,-1.6388367222064424,20.09000015258789,0.4666556586587084,-0.1211937410568795,0.5878493997155879,,,,
EWBC,2023-05-04,3,849701.2,2023-05-04,2023-05-04,-1.765232850883466,-1.6388367222064424,20.09000015258789,-0.8821318055010487,-0.1211937410568795,-0.7609380644441692,True,False,True,Chief Operating Officer|Chief Executive Officer|Executive Vice President
MGTX,2023-05-05,3,74999998.5,2023-05-05,2023-05-05,-0.7934150364272504,0.1043096551903478,17.190000534057617,-1.8707505335629289,-0.278627553954651,-1.5921229796082776,,,,
CMCT,2023-05-08,4,11232828.0,2023-05-08,2023-05-08,-0.6666508423654603,0.0266612437281902,16.979999542236328,20.000006724892465,0.5061897519708031,19.49381697292166,False,False,False,CHIEF INVESTMENT OFFICER
FDMT,2023-05-09,8,108800000.0,2023-05-09,2023-05-09,0.0218989618795963,1.1943438641046698,17.709999084472656,1.3597721037126516,-0.6297733158656618,1.989545419578313,,,,
USCB,2023-05-09,3,393762.0,2023-05-09,2023-05-09,0.0218989618795963,1.1943438641046698,17.709999084472656,0.4357371512166205,-0.6297733158656618,1.0655104670822824,,,,
PZG,2023-05-10,3,4128000.0,2023-05-10,2023-05-10,1.1837918288541087,2.0996392410439055,16.940000534057617,-2.2801299769512537,0.7521990663168362,-3.03232904326809,,,,
LSAK,2023-05-12,3,793596.09,2023-05-12,2023-05-12,-0.2520329102273115,-1.0434482796480733,17.030000686645508,2.8645868742994516,1.3583109761060497,1.506275898193402,,,,
INBK,2023-05-12,3,359050.0,2023-05-10,2023-05-12,-0.2520329102273115,-1.0434482796480733,17.030000686645508,3.846138664528266,1.3583109761060497,2.4878276884222164,True,False,True,Chairman and CEO
BW,2023-05-12,4,2115163.68,2023-05-12,2023-05-12,-0.2520329102273115,-1.0434482796480733,17.030000686645508,2.545452117919922,1.3583109761060497,1.1871411418138724,,,,
NSPR,2023-05-12,4,684591.85,2023-05-12,2023-05-12,-0.2520329102273115,-1.0434482796480733,17.030000686645508,-2.1739174096029172,1.3583109761060497,-3.532228385708967,False,False,False,
RBA,2023-05-15,3,269815.6,2023-05-15,2023-05-15,0.0654251888129458,-0.6016618111248552,17.1200008392334,8.115882760008954,2.081653795827555,6.034228964181399,False,False,False,
PIII,2023-05-15,6,2584631.95,2023-05-12,2023-05-15,0.0654251888129458,-0.6016618111248552,17.1200008392334,27.102803738317753,2.081653795827555,25.021149942490197,True,True,True,Chief Executive Officer|Chief Financial Officer
AVD,2023-05-16,3,1720326.5,2023-05-15,2023-05-16,-0.1654680439695383,-0.1436053178738138,17.989999771118164,2.8908508646418327,-0.2745509143474161,3.165401778989249,,,,
AREN,2023-05-16,5,892500.0,2023-05-16,2023-05-16,-0.1654680439695383,-0.1436053178738138,17.989999771118164,10.826214116050888,-0.2745509143474161,11.100765030398303,,,,
SLQT,2023-05-16,5,1159000.0,2023-05-16,2023-05-16,-0.1654680439695383,-0.1436053178738138,17.989999771118164,-1.6042765408167188,-0.2745509143474161,-1.3297256264693027,True,False,True,CHIEF EXECUTIVE OFFICER|PRESIDENT
BLFS,2023-05-16,4,6380900.4,2023-05-16,2023-05-16,-0.1654680439695383,-0.1436053178738138,17.989999771118164,1.5510955812249023,-0.2745509143474161,1.8256464955723184,,,,
OUST,2023-05-16,3,918179.0,2023-05-16,2023-05-16,-0.1654680439695383,-0.1436053178738138,17.989999771118164,13.00526825441986,-0.2745509143474161,13.279819168767276,True,False,True,Chief Technology Officer|President and CEO
FSTR,2023-05-17,5,1724955.6,2023-05-17,2023-05-17,0.5764561615247908,1.7670720313159562,16.8700008392334,3.5856557962234343,-1.941675011653227,5.527330807876662,,,,
LAB,2023-05-17,7,18399500.0,2023-05-17,2023-05-17,0.5764561615247908,1.7670720313159562,16.8700008392334,14.61186871606482,-1.941675011653227,16.553543727718047,,,,
GEG,2023-05-18,8,4677835.39,2023-05-18,2023-05-18,1.7227482066857698,3.4803557381775403,16.049999237060547,0.4854364437391164,-0.9483512392693548,1.433787683008471,False,False,False,
ACDC,2023-05-18,4,18689076.25,2023-05-17,2023-05-18,1.7227482066857698,3.4803557381775403,16.049999237060547,-0.1694954020371614,-0.9483512392693548,0.7788558372321932,,,,
SLNO,2023-05-19,3,1218225.0,2023-05-19,2023-05-19,1.7079958451614554,1.4516582232990218,16.809999465942383,-0.379506280814018,0.2936927171793807,-0.6731989979933988,,,,
PRLD,2023-05-22,4,19999995.0,2023-05-22,2023-05-22,1.399475405002388,1.4658162032414477,17.209999084472656,6.238535128200955,1.4706947781623865,4.767840350038569,,,,
SWX,2023-05-22,3,15573235.14,2023-05-22,2023-05-22,1.399475405002388,1.4658162032414477,17.209999084472656,1.60179670047288,1.4706947781623865,0.1311019223104939,,,,
ACAD,2023-05-22,6,136238206.26,2023-05-22,2023-05-22,1.399475405002388,1.4658162032414477,17.209999084472656,-6.8519966220364035,1.4706947781623865,-8.32269140019879,,,,
BRN,2023-05-25,3,1341753.48,2023-05-25,2023-05-25,-1.092468383668899,0.6114593435286059,19.13999938964844,5.283016887743853,1.880874689671268,3.402142198072585,,,,
