ticker,cluster_date,n_insiders,total_value,window_start,window_end
REKR,2020-08-05,2,14010797.04,2020-08-05,2020-08-05
EHTH,2020-08-05,2,3718993.53,2020-07-31,2020-08-05
ALVR,2020-08-05,3,217600.0,2020-08-05,2020-08-05
SPOK,2020-08-05,2,100339.81,2020-08-03,2020-08-05
SFNC,2020-08-06,2,333500.0,2020-07-29,2020-08-06
ENZN,2020-08-06,7,708808.8,2020-08-06,2020-08-06
GPRE,2020-08-06,2,192250.0,2020-08-05,2020-08-06
HSAQ,2020-08-06,3,4800000.0,2020-08-06,2020-08-06
CODI,2020-08-06,2,1125233.62,2020-08-05,2020-08-06
WSBC,2020-08-06,6,700000.0,2020-08-06,2020-08-06
BKSC,2020-08-06,4,214243.79,2020-08-06,2020-08-06
RKT,2020-08-07,2,13412340.0,2020-08-07,2020-08-07
QRHC,2020-08-07,11,4858950.0,2020-08-07,2020-08-07
CCEL,2020-08-07,2,121210.78,2020-07-24,2020-08-07
RILY,2020-08-07,2,1352750.0,2020-08-07,2020-08-07
XRX,2020-08-07,4,88978651.77,2020-08-07,2020-08-07
NCMI,2020-08-07,2,1035270.78,2020-08-07,2020-08-07
LDL,2020-08-10,4,866634.32,2020-08-04,2020-08-10
VAPO,2020-08-10,2,19752000.0,2020-08-10,2020-08-10
WPF,2020-08-10,6,56026131.3,2020-08-10,2020-08-10
RRR,2020-08-10,2,13351523.2,2020-08-10,2020-08-10
UGI,2020-08-10,2,571688.0,2020-07-20,2020-08-10
CWH,2020-08-10,4,401139.2,2020-08-10,2020-08-10
BIGC,2020-08-11,3,5040000.0,2020-08-11,2020-08-11
RESI,2020-08-11,6,6705385.5,2020-08-11,2020-08-11
OMI,2020-08-11,3,662900.0,2020-08-11,2020-08-11
NICK,2020-08-11,3,571954.32,2020-08-11,2020-08-11
QDEL,2020-08-11,2,2179020.0,2020-08-05,2020-08-11
EMBI,2020-08-11,2,125000000000.0,2020-08-11,2020-08-11
RM,2020-08-12,3,331796.88,2020-08-12,2020-08-12
PACQ,2020-08-12,2,178269.22,2020-08-12,2020-08-12
AFIB,2020-08-12,12,192191400.0,2020-08-12,2020-08-12
CTVA,2020-08-12,3,227172.0,2020-08-12,2020-08-12
WHG,2020-08-12,2,236500.0,2020-08-07,2020-08-12
CMPI,2020-08-12,9,22999980.0,2020-08-12,2020-08-12
OLN,2020-08-12,2,274850.0,2020-08-12,2020-08-12
SRE,2020-08-12,3,713171.68,2020-08-10,2020-08-12
TSLX,2020-08-13,2,199811.4,2020-08-11,2020-08-13
BCOR,2020-08-13,2,259720.0,2020-08-12,2020-08-13
AVDL,2020-08-13,2,217540.0,2020-08-13,2020-08-13
AQB,2020-08-13,3,20100000.0,2020-08-11,2020-08-13
CLNY,2020-08-14,2,462750.0,2020-08-13,2020-08-14
XOMA,2020-08-14,10,4799491.8,2020-08-14,2020-08-14
LJPC,2020-08-14,4,6425892.32,2020-08-14,2020-08-14
GBDC,2020-08-14,2,1893192.0,2020-08-14,2020-08-14
SMHI,2020-08-14,2,285574.24,2020-08-12,2020-08-14
UTGN,2020-08-17,2,2343780.0,2020-08-17,2020-08-17
NAVI,2020-08-17,2,443860.0,2020-08-03,2020-08-17
UFI,2020-08-17,2,251553.25,2020-08-11,2020-08-17
RIVE,2020-08-17,2,3020764.8,2020-08-17,2020-08-17
ACI,2020-08-17,2,476207.0,2020-08-06,2020-08-17
CSPR,2020-08-17,2,230200.0,2020-08-17,2020-08-17
BH,2020-08-17,4,13046115.88,2020-08-17,2020-08-17
VRCA,2020-08-17,3,1288399.58,2020-08-17,2020-08-17
ARGO,2020-08-18,2,1294870.0,2020-08-12,2020-08-18
PSNL,2020-08-18,6,149999946.0,2020-08-18,2020-08-18
GDYN,2020-08-18,2,131305.95,2020-08-10,2020-08-18
NTST,2020-08-18,2,337500.0,2020-08-18,2020-08-18
UMRX,2020-08-18,8,9096960.0,2020-08-18,2020-08-18
FLUX,2020-08-18,2,950000.0,2020-07-24,2020-08-18
XAIR,2020-08-18,2,448500.0,2020-08-18,2020-08-18
REYN,2020-08-18,2,795090.0,2020-08-12,2020-08-18
ASPS,2020-08-18,7,6345705.5,2020-08-13,2020-08-18
CWGL,2020-08-18,2,562800.0,2020-08-18,2020-08-18
EDI,2020-08-19,2,197222.72,2020-07-27,2020-08-19
ELAN,2020-08-19,2,370696.0,2020-08-04,2020-08-19
CAR,2020-08-19,2,15330255.78,2020-08-19,2020-08-19
ADVM,2020-08-19,2,199992.0,2020-08-19,2020-08-19
HOFV,2020-08-20,2,123750.0,2020-08-19,2020-08-20
TACO,2020-08-20,2,1000149.5,2020-07-30,2020-08-20
LCAP,2020-08-20,5,13850000.0,2020-08-20,2020-08-20
CRMD,2020-08-20,2,163658.52,2020-08-17,2020-08-20
ONCS,2020-08-21,3,23388300.0,2020-08-21,2020-08-21
PRTY,2020-08-21,2,3042950.24,2020-08-07,2020-08-21
TENX,2020-08-21,3,1381328.37,2020-08-21,2020-08-21
KOD,2020-08-21,6,58207271.94,2020-08-21,2020-08-21
CUTR,2020-08-24,2,941118.68,2020-08-19,2020-08-24
SIC,2020-08-24,5,2796942.5,2020-08-24,2020-08-24
AFG,2020-08-24,2,823650.0,2020-08-10,2020-08-24
ATAX,2020-08-24,2,273045.2,2020-08-11,2020-08-24
SP,2020-08-25,2,155231.0,2020-08-14,2020-08-25
FCBC,2020-08-25,2,157280.0,2020-08-24,2020-08-25
INBX,2020-08-25,8,20388646.32,2020-08-25,2020-08-25
HRMY,2020-08-25,2,4226878.3,2020-08-24,2020-08-25
DEX,2020-08-25,2,361760.1,2020-08-25,2020-08-25
POST,2020-08-25,2,880660.0,2020-08-12,2020-08-25
CCNE,2020-08-26,8,949925.0,2020-08-26,2020-08-26
ATO,2020-08-26,2,200720.0,2020-08-19,2020-08-26
SLP,2020-08-26,2,2791680.0,2020-08-26,2020-08-26
KFS,2020-08-26,6,342853.5,2020-08-26,2020-08-26
PEIX,2020-08-27,2,341325.21,2020-08-17,2020-08-27
BKH,2020-08-27,3,362097.24,2020-08-07,2020-08-27
ATCX,2020-08-27,10,163406250.0,2020-08-27,2020-08-27
FRPH,2020-08-27,2,276148.0,2020-08-26,2020-08-27
XPER,2020-08-28,3,241300.38,2020-08-26,2020-08-28
KW,2020-08-28,2,1271100.0,2020-08-26,2020-08-28
AMEH,2020-08-31,3,274550.0,2020-08-31,2020-08-31
NWPP,2020-08-31,2,149240.0,2020-08-28,2020-08-31
FLXS,2020-08-31,2,1059572.35,2020-08-31,2020-08-31
PFHD,2020-08-31,2,376250.0,2020-08-31,2020-08-31
TCON,2020-08-31,2,1013336.93,2020-08-18,2020-08-31
KMI,2020-08-31,2,5356572.97,2020-08-21,2020-08-31
OFG,2020-09-01,2,138169.25,2020-08-07,2020-09-01
FBIO,2020-09-01,2,1245006.0,2020-09-01,2020-09-01
EDI,2020-09-01,2,158100.0,2020-08-19,2020-09-01
GBLI,2020-09-01,2,14275640.0,2020-09-01,2020-09-01
ODT,2020-09-01,9,154999971.75,2020-09-01,2020-09-01
SDC,2020-09-02,4,16352743.0,2020-08-18,2020-09-02
HCDI,2020-09-02,2,399996.0,2020-09-02,2020-09-02
PHX,2020-09-02,3,374900.0,2020-09-02,2020-09-02
NFE,2020-09-03,2,1933844.25,2020-08-06,2020-09-03
IGMS,2020-09-03,2,12902104.34,2020-09-03,2020-09-03
AMG,2020-09-03,2,411490.0,2020-09-01,2020-09-03
IVZ,2020-09-03,2,3058287.0,2020-09-02,2020-09-03
BRY,2020-09-03,2,1112900.0,2020-09-03,2020-09-03
THM,2020-09-03,4,5836325.6,2020-09-03,2020-09-03
PCYO,2020-09-04,2,1139100.2,2020-09-04,2020-09-04
NMFC,2020-09-04,2,531614.6,2020-08-24,2020-09-04
PROG,2020-09-04,2,167641.05,2020-08-21,2020-09-04
FPAC,2020-09-04,4,243999976.0,2020-09-04,2020-09-04
KRMD,2020-09-04,5,907500.0,2020-09-04,2020-09-04
EPD,2020-09-08,2,478800.0,2020-08-24,2020-09-08
MRUS,2020-09-08,10,22552900.2,2020-09-08,2020-09-08
HRB,2020-09-08,2,379816.0,2020-09-08,2020-09-08
BW,2020-09-08,6,15245697.6,2020-09-08,2020-09-08
VYNE,2020-09-08,2,161900.0,2020-09-08,2020-09-08
DDD,2020-09-08,2,149630.0,2020-08-19,2020-09-08
RCUS,2020-09-09,2,1107062.2,2020-08-11,2020-09-09
CLNH,2020-09-09,6,6088420000.0,2020-09-09,2020-09-09
CERC,2020-09-09,3,660000.0,2020-09-09,2020-09-09
GOGO,2020-09-09,3,79305982.2,2020-09-09,2020-09-09
VST,2020-09-10,2,1861782.88,2020-09-08,2020-09-10
BOH,2020-09-10,2,301038.5,2020-08-21,2020-09-10
TRC,2020-09-10,2,685566.4,2020-09-10,2020-09-10
TRTX,2020-09-10,3,6508574.85,2020-09-10,2020-09-10
HBT,2020-09-11,3,680448.29,2020-09-09,2020-09-11
VOXX,2020-09-11,2,820155.52,2020-09-11,2020-09-11
LMB,2020-09-11,2,298754.92,2020-09-04,2020-09-11
ATNX,2020-09-11,2,335200.0,2020-09-10,2020-09-11
ARCC,2020-09-11,2,141350.0,2020-08-21,2020-09-11
NKLA,2020-09-14,2,2502864.96,2020-09-14,2020-09-14
JBGS,2020-09-14,2,1271055.0,2020-08-25,2020-09-14
PSA,2020-09-14,2,8468186.4,2020-09-10,2020-09-14
VGR,2020-09-14,2,583625.0,2020-09-14,2020-09-14
RDUS,2020-09-14,2,4509997.14,2020-09-14,2020-09-14
ANIX,2020-09-14,2,142280.0,2020-09-11,2020-09-14
ALBO,2020-09-15,3,48000000.0,2020-09-15,2020-09-15
IMVT,2020-09-15,2,12730850.0,2020-09-04,2020-09-15
LGF,2020-09-15,2,30999440.0,2020-09-15,2020-09-15
FEIM,2020-09-15,3,310800.0,2020-09-15,2020-09-15
OFG,2020-09-15,2,374633.2,2020-09-01,2020-09-15
QTNT,2020-09-16,3,37124991.0,2020-09-16,2020-09-16
CRY,2020-09-17,2,332800.0,2020-09-17,2020-09-17
EQBK,2020-09-17,2,184574.5,2020-09-16,2020-09-17
OM,2020-09-17,2,607500.0,2020-09-17,2020-09-17
SAVA,2020-09-17,2,1562058.62,2020-09-17,2020-09-17
MRLN,2020-09-17,2,265800.0,2020-09-17,2020-09-17
LILA,2020-09-17,2,209400.0,2020-09-17,2020-09-17
ETM,2020-09-18,2,123345.98,2020-08-19,2020-09-18
RBNC,2020-09-18,2,182572.47,2020-08-21,2020-09-18
NWGI,2020-09-18,2,422210.4,2020-09-16,2020-09-18
AVDL,2020-09-18,3,1134274.8,2020-09-01,2020-09-18
BNL,2020-09-21,4,1200200.0,2020-09-21,2020-09-21
SBBP,2020-09-21,3,9945294.75,2020-09-21,2020-09-21
STEP,2020-09-21,5,11250000.0,2020-09-21,2020-09-21
ETNB,2020-09-21,4,145600000.0,2020-09-21,2020-09-21
PTVE,2020-09-21,8,1560760.21,2020-09-21,2020-09-21
SNOW,2020-09-22,9,453600000.0,2020-09-22,2020-09-22
WHLR,2020-09-22,5,445500.0,2020-09-22,2020-09-22
ETM,2020-09-22,2,403555.77,2020-09-18,2020-09-22
MTCR,2020-09-22,30,171329873.0,2020-09-18,2020-09-22
ATHA,2020-09-22,5,79500024.0,2020-09-22,2020-09-22
CIO,2020-09-23,2,157620.0,2020-09-21,2020-09-23
SOR,2020-09-23,2,146300.0,2020-09-22,2020-09-23
AOUT,2020-09-23,3,399300.0,2020-09-23,2020-09-23
DYN,2020-09-23,7,97375000.0,2020-09-23,2020-09-23
UEPS,2020-09-24,2,309519.44,2020-09-24,2020-09-24
APRN,2020-09-24,2,748210.0,2020-09-08,2020-09-24
JSD,2020-09-24,2,303958.88,2020-09-24,2020-09-24
JFR,2020-09-24,2,5028480.1,2020-09-24,2020-09-24
HIW,2020-09-24,2,435070.0,2020-09-23,2020-09-24
LSF,2020-09-25,2,4000040.0,2020-09-25,2020-09-25
IMH,2020-09-28,2,1514200.0,2020-09-28,2020-09-28
PBF,2020-09-28,2,2462942.6,2020-09-11,2020-09-28
AI,2020-09-28,2,341600.0,2020-09-23,2020-09-28
HOME,2020-09-28,2,336036.93,2020-09-22,2020-09-28
BCAT,2020-09-28,2,2300000.0,2020-09-28,2020-09-28
AMST,2020-09-29,4,300000.0,2020-09-29,2020-09-29
GRAY,2020-09-29,3,18300000.0,2020-09-29,2020-09-29
PRLD,2020-09-29,5,70758850.0,2020-09-29,2020-09-29
GOVX,2020-09-29,6,1228015.0,2020-09-29,2020-09-29
GLSI,2020-09-29,2,1087491.75,2020-09-29,2020-09-29
PMVP,2020-09-29,19,228240000.0,2020-09-29,2020-09-29
JRO,2020-09-30,2,180311.04,2020-09-30,2020-09-30
PROS,2020-09-30,4,591675.6,2020-09-30,2020-09-30
PRGS,2020-10-01,2,200230.5,2020-10-01,2020-10-01
EPD,2020-10-01,4,45170300.0,2020-09-08,2020-10-01
FGNA,2020-10-02,4,18500000.0,2020-10-02,2020-10-02
BCPL,2020-10-02,3,11599999.8,2020-09-28,2020-10-02
LOGC,2020-10-05,6,53333352.0,2020-10-05,2020-10-05
LUNG,2020-10-05,4,1549944.0,2020-10-05,2020-10-05
GTX,2020-10-06,3,2408094.0,2020-10-06,2020-10-06
ARQT,2020-10-06,4,49600000.0,2020-10-06,2020-10-06
MCACU,2020-10-06,2,599840.0,2020-10-06,2020-10-06
CCCC,2020-10-06,2,195567.0,2020-10-06,2020-10-06
HGBL,2020-10-06,3,4806839.82,2020-10-06,2020-10-06
AUGX,2020-10-07,2,30000000.0,2020-10-07,2020-10-07
NDP,2020-10-07,3,681751.95,2020-10-07,2020-10-07
AVO,2020-10-07,4,494196.0,2020-10-07,2020-10-07
LEAF,2020-10-07,6,15390000.0,2020-10-07,2020-10-07
MCHX,2020-10-08,3,32250000.0,2020-10-08,2020-10-08
ESI,2020-10-08,2,5825523.77,2020-09-17,2020-10-08
FPRX,2020-10-08,10,17400146.4,2020-10-08,2020-10-08
ONCR,2020-10-08,25,164889855.0,2020-10-08,2020-10-08
SELB,2020-10-08,2,5527205.94,2020-10-08,2020-10-08
CCXX,2020-10-08,4,19855293.2,2020-10-08,2020-10-08
PCSA,2020-10-13,2,311825.0,2020-10-05,2020-10-13
AZYO,2020-10-13,10,74999920.0,2020-10-13,2020-10-13
HCCO,2020-10-13,8,158669595.84,2020-10-13,2020-10-13
ZMTP,2020-10-13,2,17719470.0,2020-10-13,2020-10-13
LOOP,2020-10-14,3,239300.0,2020-10-14,2020-10-14
VYGG,2020-10-14,2,1000000.0,2020-10-08,2020-10-14
FUBO,2020-10-14,3,4498550.25,2020-09-17,2020-10-14
EFT,2020-10-15,2,3688461.1,2020-10-15,2020-10-15
QRHC,2020-10-15,8,2622000.0,2020-10-15,2020-10-15
RADI,2020-10-15,3,16032888.0,2020-10-15,2020-10-15
STTK,2020-10-15,2,119337588.3,2020-10-15,2020-10-15
KRON,2020-10-16,12,65218450.0,2020-10-16,2020-10-16
EBC,2020-10-16,24,19425040.0,2020-10-16,2020-10-16
SPRB,2020-10-16,12,44250000.0,2020-10-16,2020-10-16
ARRY,2020-10-19,8,11605132.0,2020-10-19,2020-10-19
FSDC,2020-10-19,4,17660000.0,2020-10-19,2020-10-19
VTA,2020-10-19,2,3368543.2,2020-10-19,2020-10-19
CDAK,2020-10-20,12,38100000.0,2020-10-20,2020-10-20
ALGS,2020-10-20,6,33750000.0,2020-10-20,2020-10-20
TARS,2020-10-20,9,38700000.0,2020-10-20,2020-10-20
TMTSU,2020-10-21,2,5599700.0,2020-10-21,2020-10-21
HLXA,2020-10-22,2,8600000.0,2020-10-22,2020-10-22
EAR,2020-10-22,18,84299940.0,2020-10-22,2020-10-22
ARYB,2020-10-22,3,4730512.65,2020-10-22,2020-10-22
SFBC,2020-10-22,6,894600.0,2020-10-22,2020-10-22
HIE,2020-10-23,2,738967.96,2020-10-23,2020-10-23
TZOO,2020-10-26,3,1170000.0,2020-10-26,2020-10-26
TRNF,2020-10-26,3,541063.92,2020-10-26,2020-10-26
APTX,2020-10-27,6,59999994.0,2020-10-27,2020-10-27
FHTX,2020-10-28,3,7200000.0,2020-10-28,2020-10-28
TEKK,2020-10-28,2,40000000.0,2020-10-28,2020-10-28
USX,2020-10-29,2,143974.56,2020-10-29,2020-10-29
IBM,2020-10-29,3,1660342.5,2020-10-28,2020-10-29
MGI,2020-10-29,20,3091200.0,2020-10-29,2020-10-29
UVE,2020-10-29,2,236200.0,2020-10-29,2020-10-29
SAFT,2020-10-29,2,6699231.96,2020-10-29,2020-10-29
NVR,2020-10-29,2,192980.76,2020-10-27,2020-10-29
CERE,2020-10-29,10,790000000.0,2020-10-29,2020-10-29
RTX,2020-10-30,4,4567267.85,2020-10-30,2020-10-30
ARCC,2020-10-30,2,1187700.0,2020-10-30,2020-10-30
OPK,2020-11-02,2,4140000.0,2020-11-02,2020-11-02
XCSIX,2020-11-02,5,14700000.0,2020-11-02,2020-11-02
INOV,2020-11-02,3,1657450.0,2020-11-02,2020-11-02
SFM,2020-11-02,2,295275.0,2020-11-02,2020-11-02
RIVE,2020-11-02,2,712825.8,2020-11-02,2020-11-02
AVIR,2020-11-03,2,6999984.0,2020-11-03,2020-11-03
CVLG,2020-11-03,3,2367153.12,2020-11-02,2020-11-03
GATO,2020-11-03,2,144900.0,2020-11-03,2020-11-03
TZAC,2020-11-03,2,207400.0,2020-11-03,2020-11-03
BANC,2020-11-03,2,165946.0,2020-10-29,2020-11-03
BDSX,2020-11-03,5,7273980.0,2020-11-03,2020-11-03
BIF,2020-11-03,2,201989688.16,2020-11-03,2020-11-03
SQZ,2020-11-03,14,92960000.0,2020-11-02,2020-11-03
VBTX,2020-11-03,2,244200.0,2020-11-02,2020-11-03
RILY,2020-11-03,2,2665600.0,2020-11-03,2020-11-03
GLYC,2020-11-03,10,25221350.0,2020-11-03,2020-11-03
PDM,2020-11-04,2,282774.5,2020-11-04,2020-11-04
GLTO,2020-11-04,8,71999955.0,2020-11-04,2020-11-04
MTEM,2020-11-04,2,2916800.0,2020-11-04,2020-11-04
BBBY,2020-11-04,2,210240.0,2020-11-03,2020-11-04
ESPR,2020-11-04,2,10124000.0,2020-11-04,2020-11-04
RM,2020-11-05,2,225400.0,2020-11-05,2020-11-05
CBOE,2020-11-05,2,1342149.5,2020-10-21,2020-11-05
XRX,2020-11-05,3,58368671.1,2020-11-05,2020-11-05
BMRG,2020-11-06,8,189038928.0,2020-11-06,2020-11-06
GLQ,2020-11-06,2,1075255.0,2020-11-06,2020-11-06
APVO,2020-11-06,3,74547693.57,2020-11-06,2020-11-06
ORTX,2020-11-06,4,13532288.76,2020-11-06,2020-11-06
RDUS,2020-11-09,2,2852000.0,2020-11-09,2020-11-09
ADC,2020-11-09,2,1099092.12,2020-10-26,2020-11-09
DNB,2020-11-09,2,1105340.0,2020-11-09,2020-11-09
HMST,2020-11-09,2,654804.0,2020-10-29,2020-11-09
PRGO,2020-11-10,2,310999.75,2020-11-10,2020-11-10
AON,2020-11-10,2,2051986.0,2020-11-09,2020-11-10
SPT,2020-11-12,12,25065000.0,2020-11-12,2020-11-12
CDTX,2020-11-12,2,200500.0,2020-11-12,2020-11-12
TCON,2020-11-12,5,494160.0,2020-11-12,2020-11-12
UEPS,2020-11-12,2,3640072.8,2020-11-12,2020-11-12
DVCR,2020-11-12,5,260400.0,2020-11-12,2020-11-12
CMCT,2020-11-12,4,9521400.0,2020-11-12,2020-11-12
AVTR,2020-11-12,10,1190329.8,2020-11-12,2020-11-12
JSDA,2020-11-12,2,340000.0,2020-11-12,2020-11-12
NBA.U,2020-11-12,3,16350000.0,2020-11-12,2020-11-12
NC,2020-11-13,3,7674118.2,2020-11-13,2020-11-13
OFS,2020-11-13,2,248879.0,2020-11-13,2020-11-13
HBB,2020-11-13,3,6396646.95,2020-11-13,2020-11-13
NOAC,2020-11-16,4,7034545.0,2020-11-16,2020-11-16
ADOC,2020-11-16,2,8280000.0,2020-11-16,2020-11-16
CAR,2020-11-16,2,10734543.8,2020-11-16,2020-11-16
MS,2020-11-16,2,1549696.22,2020-10-21,2020-11-16
MACK,2020-11-16,10,2033283.6,2020-11-16,2020-11-16
ANAT,2020-11-16,2,361022.82,2020-11-06,2020-11-16
VRS,2020-11-17,2,242300.0,2020-11-16,2020-11-17
PRTY,2020-11-17,2,2603987.76,2020-10-29,2020-11-17
DEX,2020-11-17,2,912992.92,2020-11-17,2020-11-17
REYN,2020-11-17,2,582120.0,2020-11-17,2020-11-17
BH,2020-11-17,4,15244273.88,2020-11-17,2020-11-17
SYNL,2020-11-17,4,434600.0,2020-11-13,2020-11-17
GSKY,2020-11-17,2,7670226.8,2020-11-17,2020-11-17
WSTG,2020-11-18,2,102013.0,2020-11-17,2020-11-18
EOSE,2020-11-18,8,188616800.0,2020-11-18,2020-11-18
MPLN,2020-11-19,2,14997983.5,2020-11-13,2020-11-19
FSLF,2020-11-19,2,250906.6,2020-11-19,2020-11-19
KROS,2020-11-19,8,54000000.0,2020-11-19,2020-11-19
GTHX,2020-11-19,2,777360.0,2020-11-13,2020-11-19
FVAC,2020-11-19,2,10000000.0,2020-11-19,2020-11-19
ORGO,2020-11-19,22,148703964.59,2020-11-19,2020-11-19
REZI,2020-11-19,2,199980.0,2020-11-19,2020-11-19
EEX,2020-11-20,2,154541.29,2020-11-16,2020-11-20
SRT,2020-11-20,2,2903668.56,2020-11-20,2020-11-20
HOFV,2020-11-20,3,303715.0,2020-11-20,2020-11-20
OLMA,2020-11-20,10,215713460.0,2020-11-20,2020-11-20
TLS,2020-11-23,3,1171701051233.0,2020-11-23,2020-11-23
TESS,2020-11-23,2,158490.0,2020-11-23,2020-11-23
FLXS,2020-11-23,2,474457.1,2020-11-20,2020-11-23
COTY,2020-11-23,2,6334050.0,2020-11-17,2020-11-23
MGTX,2020-11-24,3,19275000.0,2020-11-24,2020-11-24
KOD,2020-11-24,6,989999496.0,2020-11-24,2020-11-24
DCT,2020-11-24,8,1954800.0,2020-11-24,2020-11-24
CNO,2020-11-24,2,291340.0,2020-11-20,2020-11-24
LAZY,2020-11-24,6,7552585.6,2020-10-28,2020-11-24
FTSI,2020-11-24,3,52354494.4,2020-11-24,2020-11-24
FCNCA,2020-11-24,2,4952963.2,2020-11-24,2020-11-24
CERC,2020-11-25,3,603055.92,2020-11-25,2020-11-25
STOK,2020-11-25,3,43875000.0,2020-11-25,2020-11-25
SFT,2020-11-25,3,302850.0,2020-11-19,2020-11-25
MRVI,2020-11-25,7,3763476.0,2020-11-25,2020-11-25
SANW,2020-11-25,3,295968.6,2020-11-25,2020-11-25
BLFS,2020-11-27,4,144000000.0,2020-11-27,2020-11-27
FL,2020-11-27,3,59090308.44,2020-11-27,2020-11-27
FTK,2020-11-30,2,348067.0,2020-11-25,2020-11-30
CAS.U,2020-11-30,2,3000000.0,2020-11-27,2020-11-30
SREV,2020-12-01,2,12235961.4,2020-12-01,2020-12-01
STFC,2020-12-01,3,273737.36,2020-11-17,2020-12-01
GNPK,2020-12-01,5,21450000.0,2020-12-01,2020-12-01
CHMA,2020-12-01,2,586750.0,2020-11-24,2020-12-01
GIM,2020-12-02,2,9608765.74,2020-12-02,2020-12-02
ESP,2020-12-02,2,10974000.0,2020-12-02,2020-12-02
ZNTL,2020-12-03,2,432000.0,2020-11-25,2020-12-03
BCSF,2020-12-03,2,277630.0,2020-12-03,2020-12-03
CNX,2020-12-03,2,700501.0,2020-11-09,2020-12-03
LIXT,2020-12-03,6,1050234.5,2020-12-02,2020-12-03
EPD,2020-12-03,2,177731.75,2020-11-18,2020-12-03
ATCX,2020-12-03,3,775800.0,2020-12-03,2020-12-03
KNTE,2020-12-04,5,80000000.0,2020-12-04,2020-12-04
KHC,2020-12-04,2,423731789.7,2020-11-09,2020-12-04
CLA,2020-12-04,2,196000.0,2020-12-04,2020-12-04
VBFC,2020-12-04,2,124000.0,2020-12-04,2020-12-04
SUMR,2020-12-07,8,536527.44,2020-12-07,2020-12-07
RGLS,2020-12-07,13,35452732.12,2020-12-07,2020-12-07
DRTT,2020-12-08,5,24798810.1,2020-12-08,2020-12-08
SBTX,2020-12-08,12,111450045.0,2020-12-08,2020-12-08
USIO,2020-12-08,3,519230.67,2020-12-08,2020-12-08
PROG,2020-12-09,20,256999976.55,2020-12-04,2020-12-09
BOXL,2020-12-10,2,193400.0,2020-12-09,2020-12-10
KRMD,2020-12-10,6,365812.96,2020-12-01,2020-12-10
SEER,2020-12-10,12,170389967.0,2020-12-09,2020-12-10
FLAC,2020-12-11,6,60000000.0,2020-12-11,2020-12-11
PCPL,2020-12-14,8,149233992.48,2020-12-14,2020-12-14
AFT,2020-12-14,2,475841.88,2020-12-14,2020-12-14
RCKT,2020-12-14,3,41616960.0,2020-12-14,2020-12-14
DASH,2020-12-15,25,688500000.0,2020-12-15,2020-12-15
IDRA,2020-12-15,5,636463.1,2020-12-15,2020-12-15
AYTU,2020-12-15,3,24000012.0,2020-12-15,2020-12-15
PDLI,2020-12-15,3,16107900.0,2020-12-15,2020-12-15
AINV,2020-12-15,2,240290.0,2020-11-18,2020-12-15
XOMA,2020-12-15,11,55000000.0,2020-12-15,2020-12-15
IGMS,2020-12-15,4,33999930.0,2020-12-15,2020-12-15
AESE,2020-12-15,2,1892484.34,2020-12-10,2020-12-15
MDVL,2020-12-16,10,5563982.0,2020-12-16,2020-12-16
CERT,2020-12-16,3,1081000.0,2020-12-16,2020-12-16
UHAL,2020-12-16,4,8570971.2,2020-12-16,2020-12-16
ROCCU,2020-12-17,8,6298880.0,2020-12-17,2020-12-17
LXRX,2020-12-17,11,385000000.0,2020-12-17,2020-12-17
SONA,2020-12-17,2,1257344.0,2020-12-16,2020-12-17
FDMT,2020-12-17,10,189274981.0,2020-12-17,2020-12-17
HYMC,2020-12-17,2,284163.7,2020-12-17,2020-12-17
NMTR,2020-12-17,2,249999.75,2020-12-17,2020-12-17
LSYN,2020-12-17,3,326830.43,2020-12-03,2020-12-17
ABCL,2020-12-17,4,62433300.0,2020-12-17,2020-12-17
MCFT,2020-12-18,2,150177.0,2020-12-18,2020-12-18
EFT,2020-12-18,2,16245395.2,2020-12-18,2020-12-18
TRC,2020-12-21,2,908915.4,2020-12-21,2020-12-21
GME,2020-12-21,2,38051495.36,2020-12-21,2020-12-21
DLHC,2020-12-21,2,167486.8,2020-12-16,2020-12-21
VST,2020-12-21,2,666450.0,2020-12-18,2020-12-21
MRUS,2020-12-22,10,25680000.0,2020-12-22,2020-12-22
GRX.C,2020-12-22,3,10650000.0,2020-12-22,2020-12-22
EGLE,2020-12-22,4,56617524.7,2020-12-22,2020-12-22
MASS,2020-12-22,11,39480000.0,2020-12-22,2020-12-22
BCAB,2020-12-22,5,82600020.0,2020-12-22,2020-12-22
MBIO,2020-12-22,2,823000.0,2020-12-15,2020-12-22
UPST,2020-12-22,2,48000000.0,2020-12-22,2020-12-22
NLTX,2020-12-23,6,38796000.0,2020-12-23,2020-12-23
UIHC,2020-12-23,2,134240.0,2020-12-23,2020-12-23
TCDA,2020-12-23,2,177900.0,2020-12-10,2020-12-23
GOEV,2020-12-23,3,15000000.0,2020-12-23,2020-12-23
SCYX,2020-12-23,3,350000.0,2020-12-23,2020-12-23
BFI,2020-12-23,2,20000000.0,2020-12-23,2020-12-23
ODT,2020-12-23,4,16728154.72,2020-12-23,2020-12-23
ACKIU,2020-12-28,2,9400000.0,2020-12-28,2020-12-28
SPLP,2020-12-29,7,5711499.3,2020-12-29,2020-12-29
OPK,2020-12-29,2,2399000.0,2020-12-29,2020-12-29
HIE,2020-12-30,2,1156522.4,2020-12-30,2020-12-30
TCON,2020-12-30,5,24999982.55,2020-12-30,2020-12-30
