ticker,cluster_date,n_insiders,total_value,window_start,window_end,year
PROS,2020-05-14,4,316120.0,2020-05-13,2020-05-14,2020
BLFS,2020-05-14,4,80000004.0,2020-05-14,2020-05-14,2020
FCPT,2020-05-14,3,344059.0,2020-05-14,2020-05-14,2020
STOR,2020-05-14,3,350586.0,2020-05-13,2020-05-14,2020
CCRN,2020-05-15,3,208464.18,2020-05-14,2020-05-15,2020
CATM,2020-05-15,5,2457266.86,2020-05-14,2020-05-15,2020
HSC,2020-05-15,3,342500.0,2020-05-13,2020-05-15,2020
AES,2020-05-15,8,46680000.0,2020-05-15,2020-05-15,2020
SYY,2020-05-15,3,135291557.52,2020-05-15,2020-05-15,2020
HBT,2020-05-15,3,413650.0,2020-05-05,2020-05-15,2020
CTVA,2020-05-15,4,484552.7,2020-05-15,2020-05-15,2020
LAZY,2020-05-18,5,3000000.0,2020-05-18,2020-05-18,2020
AXLA,2020-05-18,12,154537497.5,2020-05-18,2020-05-18,2020
SANW,2020-05-18,8,1712555.68,2020-05-18,2020-05-18,2020
STKL,2020-05-19,9,33921674.28,2020-05-19,2020-05-19,2020
OYST,2020-05-19,4,19999952.0,2020-05-19,2020-05-19,2020
USX,2020-05-19,3,1017100.98,2020-05-19,2020-05-19,2020
BMRG,2020-05-20,6,2996022.0,2020-05-20,2020-05-20,2020
KDP,2020-05-20,7,1399986000.0,2020-05-20,2020-05-20,2020
ARNC,2020-05-20,3,726284.0,2020-05-20,2020-05-20,2020
CWH,2020-05-21,4,200212.48,2020-05-21,2020-05-21,2020
SCPH,2020-05-21,3,35999993.85,2020-05-21,2020-05-21,2020
TPTX,2020-05-21,3,10249920.0,2020-05-21,2020-05-21,2020
FSLY,2020-05-21,5,124500000.0,2020-05-21,2020-05-21,2020
TPC,2020-05-21,4,2010487.9,2020-05-18,2020-05-21,2020
HGBL,2020-05-22,3,863280.0,2020-05-22,2020-05-22,2020
EARN,2020-05-22,9,3445497.0,2020-05-22,2020-05-22,2020
WINT,2020-05-22,3,4782534.3,2020-05-20,2020-05-22,2020
WLMS,2020-05-22,8,1818000.0,2020-05-22,2020-05-22,2020
BTN,2020-05-26,4,724752.36,2020-05-26,2020-05-26,2020
ALT,2020-05-26,8,91163945.04,2020-05-26,2020-05-26,2020
LSXMK,2020-05-27,3,257475790.47,2020-05-27,2020-05-27,2020
NARI,2020-05-27,18,45736553.0,2020-05-27,2020-05-27,2020
BOMN,2020-05-28,5,750000.0,2020-05-28,2020-05-28,2020
APPN,2020-05-29,5,70625000.0,2020-05-29,2020-05-29,2020
MRUS,2020-06-01,10,204751400.0,2020-06-01,2020-06-01,2020
PSNL,2020-06-01,6,37988087.88,2020-06-01,2020-06-01,2020
WTBA,2020-06-01,3,289800.93,2020-05-11,2020-06-01,2020
PACK,2020-06-01,10,23478350.0,2020-06-01,2020-06-01,2020
WHLR,2020-06-02,7,656621.25,2020-05-14,2020-06-02,2020
LJPC,2020-06-02,4,12070774.08,2020-06-02,2020-06-02,2020
RCMT,2020-06-02,9,7440000.0,2020-06-02,2020-06-02,2020
PNFP,2020-06-03,5,3650000.0,2020-06-03,2020-06-03,2020
NKLA,2020-06-03,9,450000000.0,2020-06-03,2020-06-03,2020
CBAT,2020-06-03,4,4087521.6,2020-06-03,2020-06-03,2020
SONM,2020-06-04,6,8850001.5,2020-06-04,2020-06-04,2020
KLDO,2020-06-04,6,75249997.5,2020-06-04,2020-06-04,2020
REZI,2020-06-05,3,1565397.58,2020-06-04,2020-06-05,2020
BHC,2020-06-05,9,229222029.44,2020-05-12,2020-06-05,2020
OVTZ,2020-06-05,3,456250.05,2020-06-05,2020-06-05,2020
BW,2020-06-05,3,216700.0,2020-05-20,2020-06-05,2020
NICK,2020-06-08,3,469755.0,2020-06-08,2020-06-08,2020
MNLO,2020-06-09,3,14999996.1,2020-06-09,2020-06-09,2020
ASB,2020-06-09,5,750000.0,2020-06-09,2020-06-09,2020
EXTR,2020-06-09,3,845695.0,2020-06-02,2020-06-09,2020
MCACU,2020-06-09,3,8895000.0,2020-06-09,2020-06-09,2020
AMTI,2020-06-09,4,152320000.0,2020-06-09,2020-06-09,2020
CERC,2020-06-09,4,15882173.36,2020-06-09,2020-06-09,2020
SIC,2020-06-10,10,3009244.0,2020-06-08,2020-06-10,2020
MGI,2020-06-10,20,3091200.0,2020-06-10,2020-06-10,2020
CPAH,2020-06-10,3,1500009.03,2020-06-10,2020-06-10,2020
VRM,2020-06-11,7,48999874.0,2020-06-11,2020-06-11,2020
CRTX,2020-06-11,3,5296579.43,2020-05-15,2020-06-11,2020
AVTR,2020-06-11,10,1190329.8,2020-06-11,2020-06-11,2020
SPLP,2020-06-11,4,2043867.12,2020-06-11,2020-06-11,2020
BIF,2020-06-12,7,8679970.86,2020-06-12,2020-06-12,2020
RPRX,2020-06-15,10,52337600.0,2020-06-15,2020-06-15,2020
CNNE,2020-06-15,7,9312525.0,2020-06-15,2020-06-15,2020
HCHC,2020-06-15,3,4128996.02,2020-06-03,2020-06-15,2020
JAX,2020-06-15,3,276655.0,2020-06-12,2020-06-15,2020
PCVX,2020-06-16,6,50688000.0,2020-06-16,2020-06-16,2020
GBIO,2020-06-16,31,306470000.0,2020-06-16,2020-06-16,2020
RNA,2020-06-16,6,55800000.0,2020-06-16,2020-06-16,2020
FMBI,2020-06-17,8,900000.0,2020-06-17,2020-06-17,2020
SREV,2020-06-18,3,845000.0,2020-05-20,2020-06-18,2020
IDYA,2020-06-19,10,16700245.0,2020-06-19,2020-06-19,2020
STLY,2020-06-19,3,7186463.7,2020-06-19,2020-06-19,2020
AVEO,2020-06-19,10,74999977.5,2020-06-19,2020-06-19,2020
CATM,2020-06-19,4,15071225.28,2020-06-17,2020-06-19,2020
SUME,2020-06-22,3,617641.2,2020-06-22,2020-06-22,2020
LPTX,2020-06-22,3,10500000.0,2020-06-22,2020-06-22,2020
ESCA,2020-06-23,3,1381822.16,2020-06-18,2020-06-23,2020
BDSX,2020-06-23,3,7039980.0,2020-06-18,2020-06-23,2020
PROG,2020-06-23,19,900499905.0,2020-06-19,2020-06-23,2020
FMTX,2020-06-23,5,340000000.0,2020-06-23,2020-06-23,2020
RPTX,2020-06-23,31,177472000.0,2020-06-23,2020-06-23,2020
TTI,2020-06-24,3,213339.24,2020-06-22,2020-06-24,2020
FRG,2020-06-26,4,6794000.0,2020-06-26,2020-06-26,2020
SLNO,2020-06-26,3,24167984.86,2020-06-10,2020-06-26,2020
TBIO,2020-06-26,3,33000000.0,2020-06-26,2020-06-26,2020
EVLO,2020-06-29,6,104999985.0,2020-06-29,2020-06-29,2020
NK,2020-06-29,3,134895600.0,2020-06-29,2020-06-29,2020
MODD,2020-06-30,5,2499985.25,2020-06-30,2020-06-30,2020
AKUS,2020-06-30,39,289186779.0,2020-06-30,2020-06-30,2020
FUSN,2020-06-30,14,110964491.0,2020-06-30,2020-06-30,2020
BLFS,2020-07-01,4,57453814.0,2020-07-01,2020-07-01,2020
DNB,2020-07-02,7,10236600.0,2020-07-02,2020-07-02,2020
PANA,2020-07-06,7,27300000.0,2020-07-06,2020-07-06,2020
NLTX,2020-07-07,6,38796000.0,2020-07-07,2020-07-07,2020
CMCT,2020-07-08,5,10651800.0,2020-07-08,2020-07-08,2020
RESI,2020-07-08,6,7560000.0,2020-07-08,2020-07-08,2020
COO,2020-07-08,3,1057925.2,2020-06-11,2020-07-08,2020
LCRDX,2020-07-08,3,25976562.95,2020-06-09,2020-07-08,2020
ETNB,2020-07-08,4,30250000.0,2020-07-08,2020-07-08,2020
ALDX,2020-07-09,3,40800000.0,2020-07-09,2020-07-09,2020
AKRO,2020-07-10,3,44820000.0,2020-07-10,2020-07-10,2020
WCC,2020-07-10,5,172232931.6,2020-07-10,2020-07-10,2020
IDRA,2020-07-13,4,5159951.84,2020-07-13,2020-07-13,2020
NKTX,2020-07-14,11,312999966.0,2020-07-14,2020-07-14,2020
PSTX,2020-07-14,3,4320000.0,2020-07-14,2020-07-14,2020
NKTK,2020-07-14,9,107999892.0,2020-07-14,2020-07-14,2020
BATRA,2020-07-15,4,469646.08,2020-07-15,2020-07-15,2020
OTIVF,2020-07-17,3,1117509.84,2020-07-17,2020-07-17,2020
PAND,2020-07-17,7,40311522.0,2020-07-17,2020-07-17,2020
RLAY,2020-07-20,5,2200000.0,2020-07-20,2020-07-20,2020
JAMF,2020-07-21,8,1599936.0,2020-07-21,2020-07-21,2020
ALXO,2020-07-21,26,298395000.0,2020-07-21,2020-07-21,2020
ONCT,2020-07-21,3,5094642.28,2020-07-21,2020-07-21,2020
MACK,2020-07-22,10,5517416.96,2020-07-22,2020-07-22,2020
VSAT,2020-07-23,3,300000021.03,2020-07-23,2020-07-23,2020
PCYO,2020-07-24,3,555030.0,2020-07-24,2020-07-24,2020
GNCA,2020-07-24,13,87920154.0,2020-07-24,2020-07-24,2020
NGM,2020-07-24,15,20826291.68,2020-07-24,2020-07-24,2020
ACER,2020-07-24,3,732497.5,2020-07-24,2020-07-24,2020
MEG,2020-07-27,6,2287500.0,2020-07-27,2020-07-27,2020
CANN,2020-07-28,6,4910870.4,2020-07-28,2020-07-28,2020
ITOS,2020-07-28,25,286136618.0,2020-07-28,2020-07-28,2020
INZY,2020-07-28,30,187900000.0,2020-07-28,2020-07-28,2020
ANNX,2020-07-28,21,142800000.0,2020-07-28,2020-07-28,2020
GRCYU,2020-07-28,3,7800000.0,2020-07-28,2020-07-28,2020
VERX,2020-07-31,4,1859967.0,2020-07-31,2020-07-31,2020
ALVR,2020-08-03,4,49517600.0,2020-08-03,2020-08-03,2020
WSBC,2020-08-04,6,1400000.0,2020-08-04,2020-08-04,2020
AFIB,2020-08-05,6,162000000.0,2020-08-05,2020-08-05,2020
ENZN,2020-08-05,7,708808.8,2020-08-05,2020-08-05,2020
BKSC,2020-08-05,4,214243.79,2020-08-05,2020-08-05,2020
XRX,2020-08-05,3,88734301.77,2020-08-05,2020-08-05,2020
QRHC,2020-08-05,11,7480950.0,2020-08-05,2020-08-05,2020
HSAQ,2020-08-06,3,4800000.0,2020-08-04,2020-08-06,2020
WPF,2020-08-06,6,56026131.3,2020-08-06,2020-08-06,2020
EHTH,2020-08-07,3,3793369.03,2020-07-31,2020-08-07,2020
NICK,2020-08-07,3,571954.32,2020-08-07,2020-08-07,2020
BIGC,2020-08-07,3,5040000.0,2020-08-07,2020-08-07,2020
CTVA,2020-08-10,3,227172.0,2020-08-10,2020-08-10,2020
ORTX,2020-08-10,4,13532288.76,2020-08-10,2020-08-10,2020
OMI,2020-08-10,3,662900.0,2020-08-07,2020-08-10,2020
CWH,2020-08-10,4,401139.2,2020-08-10,2020-08-10,2020
RKT,2020-08-10,4,17714340.0,2020-08-05,2020-08-10,2020
RM,2020-08-10,3,331796.88,2020-08-10,2020-08-10,2020
AQB,2020-08-11,3,20100000.0,2020-08-11,2020-08-11,2020
CMPI,2020-08-11,10,30499980.0,2020-08-11,2020-08-11,2020
OLN,2020-08-11,3,484129.62,2020-08-10,2020-08-11,2020
XOMA,2020-08-12,10,4799491.8,2020-08-12,2020-08-12,2020
SRE,2020-08-12,3,713171.68,2020-08-07,2020-08-12,2020
CLNH,2020-08-12,5,3174600000.0,2020-08-12,2020-08-12,2020
LJPC,2020-08-12,4,6425892.32,2020-08-12,2020-08-12,2020
AVDL,2020-08-12,3,318030.0,2020-08-12,2020-08-12,2020
BH,2020-08-13,4,13046115.88,2020-08-13,2020-08-13,2020
VRCA,2020-08-13,3,1288399.58,2020-08-13,2020-08-13,2020
DCT,2020-08-14,8,1954800.0,2020-08-14,2020-08-14,2020
FSDC,2020-08-14,4,17660000.0,2020-08-14,2020-08-14,2020
ASPS,2020-08-14,7,6345705.5,2020-08-12,2020-08-14,2020
UMRX,2020-08-14,8,9096960.0,2020-08-14,2020-08-14,2020
PSNL,2020-08-14,6,149999946.0,2020-08-14,2020-08-14,2020
CLNY,2020-08-17,3,532750.0,2020-08-12,2020-08-17,2020
SREV,2020-08-18,3,2680651.4,2020-07-27,2020-08-18,2020
LCAP,2020-08-18,5,13850000.0,2020-08-18,2020-08-18,2020
ONCS,2020-08-19,3,23388300.0,2020-08-19,2020-08-19,2020
KOD,2020-08-19,6,58207271.94,2020-08-19,2020-08-19,2020
SPOK,2020-08-19,3,363180.81,2020-08-03,2020-08-19,2020
TENX,2020-08-19,3,1381328.37,2020-08-19,2020-08-19,2020
SIC,2020-08-21,5,2796942.5,2020-08-21,2020-08-21,2020
ELAN,2020-08-21,3,640096.0,2020-08-03,2020-08-21,2020
INBX,2020-08-21,8,20388646.32,2020-08-21,2020-08-21,2020
HRMY,2020-08-21,3,12374302.3,2020-08-20,2020-08-21,2020
KFS,2020-08-24,6,342853.5,2020-08-24,2020-08-24,2020
BW,2020-08-25,3,245700.0,2020-08-25,2020-08-25,2020
ATCX,2020-08-25,10,163406250.0,2020-08-25,2020-08-25,2020
CCNE,2020-08-25,8,1024925.0,2020-08-25,2020-08-25,2020
AMEH,2020-08-27,3,366250.0,2020-08-27,2020-08-27,2020
XPER,2020-08-27,3,241300.38,2020-08-24,2020-08-27,2020
BKH,2020-08-27,3,419517.24,2020-08-06,2020-08-27,2020
ODT,2020-08-28,9,154999971.75,2020-08-28,2020-08-28,2020
FPAC,2020-08-28,4,243999976.0,2020-08-28,2020-08-28,2020
SDC,2020-08-31,4,16225093.0,2020-08-14,2020-08-31,2020
PHX,2020-09-01,3,374900.0,2020-09-01,2020-09-01,2020
THM,2020-09-02,5,9108699.6,2020-09-02,2020-09-02,2020
QDEL,2020-09-02,3,4324966.0,2020-08-03,2020-09-02,2020
MRUS,2020-09-03,10,22552900.2,2020-09-03,2020-09-03,2020
KRMD,2020-09-03,5,907500.0,2020-09-03,2020-09-03,2020
CERC,2020-09-04,3,660000.0,2020-09-04,2020-09-04,2020
GOGO,2020-09-04,3,79305982.2,2020-09-04,2020-09-04,2020
TCON,2020-09-04,7,9675375.73,2020-08-14,2020-09-04,2020
AMG,2020-09-04,3,762290.0,2020-09-01,2020-09-04,2020
TRTX,2020-09-08,3,6508574.85,2020-09-08,2020-09-08,2020
HBT,2020-09-09,3,680448.29,2020-09-08,2020-09-09,2020
FLXS,2020-09-09,3,1159610.95,2020-08-27,2020-09-09,2020
PRTY,2020-09-09,3,3155209.09,2020-08-10,2020-09-09,2020
ATNX,2020-09-10,3,562200.0,2020-09-10,2020-09-10,2020
IGMS,2020-09-10,3,29357802.43,2020-09-01,2020-09-10,2020
BKH,2020-09-11,3,357897.24,2020-08-27,2020-09-11,2020
JBGS,2020-09-14,3,1779210.12,2020-08-20,2020-09-14,2020
ALBO,2020-09-14,3,48000000.0,2020-09-14,2020-09-14,2020
ARCC,2020-09-14,3,640100.0,2020-08-17,2020-09-14,2020
QTNT,2020-09-15,3,37124991.0,2020-09-15,2020-09-15,2020
FEIM,2020-09-15,3,310800.0,2020-09-15,2020-09-15,2020
CRY,2020-09-16,3,458350.0,2020-09-16,2020-09-16,2020
AMWL,2020-09-17,4,1440000.0,2020-09-17,2020-09-17,2020
SBBP,2020-09-17,3,9945294.75,2020-09-17,2020-09-17,2020
AVDL,2020-09-17,3,1134274.8,2020-08-28,2020-09-17,2020
ETNB,2020-09-17,4,145600000.0,2020-09-17,2020-09-17,2020
SNOW,2020-09-18,9,453600000.0,2020-09-18,2020-09-18,2020
STEP,2020-09-18,13,15248826.0,2020-09-18,2020-09-18,2020
MTCR,2020-09-18,30,171329873.0,2020-09-18,2020-09-18,2020
WHLR,2020-09-18,5,445500.0,2020-09-18,2020-09-18,2020
DYN,2020-09-21,7,97375000.0,2020-09-21,2020-09-21,2020
BNL,2020-09-21,4,1200200.0,2020-09-21,2020-09-21,2020
PTVE,2020-09-21,8,1560760.21,2020-09-21,2020-09-21,2020
ATHA,2020-09-22,5,79500024.0,2020-09-18,2020-09-22,2020
AOUT,2020-09-23,3,399300.0,2020-09-21,2020-09-23,2020
LMB,2020-09-24,6,1240943.64,2020-09-03,2020-09-24,2020
SAVA,2020-09-24,3,1981585.14,2020-09-17,2020-09-24,2020
BCAT,2020-09-25,3,2718058.0,2020-09-24,2020-09-25,2020
GTX,2020-09-25,3,2408094.0,2020-09-25,2020-09-25,2020
BCPL,2020-09-25,3,11599999.8,2020-09-25,2020-09-25,2020
PMVP,2020-09-25,16,182939940.0,2020-09-25,2020-09-25,2020
PRLD,2020-09-25,3,70497600.0,2020-09-25,2020-09-25,2020
SOR,2020-09-29,3,284480.0,2020-09-18,2020-09-29,2020
GRAY,2020-09-29,19,250300000.0,2020-09-25,2020-09-29,2020
AMST,2020-09-29,4,300000.0,2020-09-29,2020-09-29,2020
GOVX,2020-09-29,6,1228015.0,2020-09-29,2020-09-29,2020
EPD,2020-09-30,4,45170300.0,2020-09-08,2020-09-30,2020
VST,2020-09-30,3,1914102.88,2020-09-08,2020-09-30,2020
PBF,2020-09-30,4,2698592.6,2020-09-09,2020-09-30,2020
PRKA,2020-09-30,5,13561622.08,2020-09-04,2020-09-30,2020
XPMIX,2020-10-01,11,4376890.25,2020-10-01,2020-10-01,2020
LOGC,2020-10-01,6,53333352.0,2020-10-01,2020-10-01,2020
FGNA,2020-10-02,4,18500000.0,2020-10-02,2020-10-02,2020
HGBL,2020-10-02,3,4806839.82,2020-10-02,2020-10-02,2020
ARQT,2020-10-02,4,49600000.0,2020-10-02,2020-10-02,2020
AVO,2020-10-05,4,494196.0,2020-10-05,2020-10-05,2020
SFBC,2020-10-05,6,894600.0,2020-10-05,2020-10-05,2020
NDP,2020-10-05,4,1590754.55,2020-10-05,2020-10-05,2020
LUNG,2020-10-05,4,1549944.0,2020-10-05,2020-10-05,2020
LEAF,2020-10-05,6,15390000.0,2020-10-05,2020-10-05,2020
ONCR,2020-10-06,25,164889855.0,2020-10-06,2020-10-06,2020
STKL,2020-10-06,9,1057885.29,2020-10-06,2020-10-06,2020
HCCO,2020-10-06,8,158669595.84,2020-10-06,2020-10-06,2020
CCXX,2020-10-06,4,19855293.2,2020-10-06,2020-10-06,2020
FPRX,2020-10-06,10,17400146.4,2020-10-06,2020-10-06,2020
MCHX,2020-10-07,3,32250000.0,2020-10-07,2020-10-07,2020
HLLY,2020-10-09,6,66000000.0,2020-10-09,2020-10-09,2020
RADI,2020-10-13,3,32936976.0,2020-10-13,2020-10-13,2020
AZYO,2020-10-13,10,74999920.0,2020-10-13,2020-10-13,2020
FUBO,2020-10-13,3,4498550.25,2020-09-15,2020-10-13,2020
LOOP,2020-10-14,3,239300.0,2020-10-13,2020-10-14,2020
SPRB,2020-10-14,12,44250000.0,2020-10-14,2020-10-14,2020
EBC,2020-10-14,24,19925040.0,2020-10-14,2020-10-14,2020
KRON,2020-10-14,12,65218450.0,2020-10-14,2020-10-14,2020
CDAK,2020-10-16,14,41724000.0,2020-10-13,2020-10-16,2020
ARRY,2020-10-19,8,11605132.0,2020-10-19,2020-10-19,2020
ARYB,2020-10-20,3,4730512.65,2020-10-20,2020-10-20,2020
EAR,2020-10-20,18,86299938.0,2020-10-20,2020-10-20,2020
TARS,2020-10-20,9,38700000.0,2020-10-20,2020-10-20,2020
ALGS,2020-10-20,7,36750000.0,2020-10-20,2020-10-20,2020
TZOO,2020-10-22,3,1170000.0,2020-10-22,2020-10-22,2020
TRNF,2020-10-26,3,541063.92,2020-10-26,2020-10-26,2020
APTX,2020-10-26,6,59999994.0,2020-10-26,2020-10-26,2020
FHTX,2020-10-27,12,26488000.0,2020-10-27,2020-10-27,2020
CERE,2020-10-27,10,790000000.0,2020-10-27,2020-10-27,2020
HY,2020-10-27,4,4896210.0,2020-10-27,2020-10-27,2020
IBM,2020-10-28,3,1660342.5,2020-10-27,2020-10-28,2020
TCON,2020-10-29,5,494160.0,2020-10-29,2020-10-29,2020
RTX,2020-10-29,4,4567267.85,2020-10-28,2020-10-29,2020
CVLG,2020-10-30,3,2367153.12,2020-10-29,2020-10-30,2020
INOV,2020-10-30,3,1657450.0,2020-10-30,2020-10-30,2020
GTX,2020-10-30,3,9748369.55,2020-10-21,2020-10-30,2020
GATO,2020-10-30,3,214900.0,2020-10-30,2020-10-30,2020
GLYC,2020-10-30,10,25221350.0,2020-10-30,2020-10-30,2020
TLIS,2020-11-02,6,600000000.0,2020-11-02,2020-11-02,2020
UVE,2020-11-02,3,331911.0,2020-10-29,2020-11-02,2020
GLTO,2020-11-02,8,71999955.0,2020-11-02,2020-11-02,2020
XCSIX,2020-11-02,5,14700000.0,2020-11-02,2020-11-02,2020
SQZ,2020-11-03,15,112960000.0,2020-10-30,2020-11-03,2020
XRX,2020-11-03,3,58368671.1,2020-11-03,2020-11-03,2020
NBA.U,2020-11-03,3,16350000.0,2020-11-03,2020-11-03,2020
AVIR,2020-11-03,5,24999984.0,2020-11-03,2020-11-03,2020
BMRG,2020-11-04,8,189038928.0,2020-11-04,2020-11-04,2020
APVO,2020-11-04,3,74547693.57,2020-11-04,2020-11-04,2020
DVCR,2020-11-09,5,260400.0,2020-11-09,2020-11-09,2020
CMCT,2020-11-10,4,9521400.0,2020-11-10,2020-11-10,2020
NC,2020-11-11,3,7674118.2,2020-11-11,2020-11-11,2020
HBB,2020-11-11,3,6396646.95,2020-11-11,2020-11-11,2020
NOAC,2020-11-11,4,7034545.0,2020-11-11,2020-11-11,2020
MACK,2020-11-12,10,2033283.6,2020-11-12,2020-11-12,2020
OFS,2020-11-13,3,318069.5,2020-11-11,2020-11-13,2020
SYNL,2020-11-13,4,434600.0,2020-11-11,2020-11-13,2020
BH,2020-11-13,4,15244273.88,2020-11-13,2020-11-13,2020
EOSE,2020-11-16,8,188616800.0,2020-11-16,2020-11-16,2020
KROS,2020-11-17,8,54000000.0,2020-11-17,2020-11-17,2020
ORGO,2020-11-17,22,148703964.59,2020-11-17,2020-11-17,2020
GSKY,2020-11-18,3,7780116.8,2020-11-13,2020-11-18,2020
OLMA,2020-11-18,10,215713460.0,2020-11-18,2020-11-18,2020
HOFV,2020-11-18,3,303715.0,2020-11-18,2020-11-18,2020
REYN,2020-11-19,3,866942.0,2020-11-16,2020-11-19,2020
TLS,2020-11-19,3,2281026651083.0,2020-11-19,2020-11-19,2020
FTSI,2020-11-20,4,100514988.8,2020-11-20,2020-11-20,2020
KOD,2020-11-20,6,989999496.0,2020-11-20,2020-11-20,2020
COTY,2020-11-20,3,6395350.0,2020-11-15,2020-11-20,2020
LAZY,2020-11-20,6,7552585.6,2020-10-26,2020-11-20,2020
GCMG,2020-11-20,5,8053841.95,2020-11-20,2020-11-20,2020
CERC,2020-11-23,3,603055.92,2020-11-23,2020-11-23,2020
SANW,2020-11-23,3,295968.6,2020-11-23,2020-11-23,2020
MGTX,2020-11-23,3,19275000.0,2020-11-23,2020-11-23,2020
MRVI,2020-11-24,7,3763476.0,2020-11-24,2020-11-24,2020
STOK,2020-11-24,3,43875000.0,2020-11-24,2020-11-24,2020
FL,2020-11-24,3,59090308.44,2020-11-24,2020-11-24,2020
BLFS,2020-11-24,4,144000000.0,2020-11-24,2020-11-24,2020
SAFT,2020-11-24,3,12972943.92,2020-10-27,2020-11-24,2020
SFT,2020-11-25,3,302850.0,2020-11-18,2020-11-25,2020
GNPK,2020-11-27,5,21450000.0,2020-11-27,2020-11-27,2020
DRTT,2020-11-30,5,24798810.1,2020-11-30,2020-11-30,2020
STFC,2020-11-30,3,273737.36,2020-11-16,2020-11-30,2020
LIXT,2020-11-30,9,2000239.25,2020-11-30,2020-11-30,2020
TESS,2020-12-01,3,1090885.2,2020-11-19,2020-12-01,2020
ATCX,2020-12-01,3,775800.0,2020-12-01,2020-12-01,2020
KNTE,2020-12-02,4,60000000.0,2020-12-02,2020-12-02,2020
MPLN,2020-12-02,3,20781838.5,2020-11-13,2020-12-02,2020
SUMR,2020-12-03,8,536527.44,2020-12-03,2020-12-03,2020
RGLS,2020-12-04,13,35452732.12,2020-12-04,2020-12-04,2020
PROG,2020-12-07,20,256999976.55,2020-12-02,2020-12-07,2020
USIO,2020-12-07,3,519230.67,2020-12-07,2020-12-07,2020
VBFC,2020-12-07,3,254616.24,2020-12-04,2020-12-07,2020
SEER,2020-12-08,13,172164187.0,2020-12-08,2020-12-08,2020
KRMD,2020-12-08,6,365812.96,2020-11-30,2020-12-08,2020
SBTX,2020-12-08,12,111450045.0,2020-12-08,2020-12-08,2020
DASH,2020-12-09,3,3549600.0,2020-12-09,2020-12-09,2020
RCKT,2020-12-10,3,41616960.0,2020-12-10,2020-12-10,2020
PCPL,2020-12-10,8,149233992.48,2020-12-10,2020-12-10,2020
AYTU,2020-12-11,3,24000012.0,2020-12-11,2020-12-11,2020
PDLI,2020-12-11,3,16107900.0,2020-12-11,2020-12-11,2020
IDRA,2020-12-11,5,636463.1,2020-12-11,2020-12-11,2020
MWK,2020-12-11,3,55079025.42,2020-12-11,2020-12-11,2020
IGMS,2020-12-11,4,33999930.0,2020-12-11,2020-12-11,2020
FLAC,2020-12-11,6,60000000.0,2020-12-11,2020-12-11,2020
XOMA,2020-12-11,11,55000000.0,2020-12-11,2020-12-11,2020
MDVL,2020-12-14,10,5563982.0,2020-12-14,2020-12-14,2020
UHAL,2020-12-14,4,8570971.2,2020-12-14,2020-12-14,2020
UEPS,2020-12-14,3,10540570.83,2020-11-16,2020-12-14,2020
ABCL,2020-12-15,4,62433300.0,2020-12-15,2020-12-15,2020
CERT,2020-12-15,3,1081000.0,2020-12-10,2020-12-15,2020
FDMT,2020-12-15,10,189274981.0,2020-12-15,2020-12-15,2020
LSYN,2020-12-15,3,326830.43,2020-12-01,2020-12-15,2020
ROCCU,2020-12-15,8,6298880.0,2020-12-15,2020-12-15,2020
LXRX,2020-12-16,11,385000000.0,2020-12-16,2020-12-16,2020
EGLE,2020-12-18,4,56617524.7,2020-12-18,2020-12-18,2020
MRUS,2020-12-18,10,25680000.0,2020-12-18,2020-12-18,2020
BCAB,2020-12-18,5,82600020.0,2020-12-18,2020-12-18,2020
GRX.C,2020-12-18,3,10650000.0,2020-12-18,2020-12-18,2020
SCYX,2020-12-21,3,350000.0,2020-12-21,2020-12-21,2020
ODT,2020-12-21,4,16728154.72,2020-12-21,2020-12-21,2020
GOEV,2020-12-21,3,15000000.0,2020-12-21,2020-12-21,2020
MASS,2020-12-22,11,39480000.0,2020-12-22,2020-12-22,2020
HOWL,2020-12-23,3,13812784.0,2020-12-23,2020-12-23,2020
SPLP,2020-12-24,3,1620918.6,2020-12-23,2020-12-24,2020
CFIV,2020-12-28,4,40000000.0,2020-12-28,2020-12-28,2020
AIRT,2020-12-29,3,2079743.66,2020-12-29,2020-12-29,2020
CQP,2020-12-30,11,27420308.52,2020-12-30,2020-12-30,2020
TCON,2020-12-30,5,24999982.55,2020-12-30,2020-12-30,2020
KFS,2020-12-30,6,383130.0,2020-12-30,2020-12-30,2020
MCHX,2020-12-30,3,192533.25,2020-12-30,2020-12-30,2020
HY,2020-12-31,16,8024412.0,2020-12-31,2020-12-31,2020
HYFM,2020-12-31,3,239380.0,2020-12-10,2020-12-31,2020
DVCR,2020-12-31,5,1785085.95,2020-12-31,2020-12-31,2020
CODI,2021-01-04,7,817690.07,2020-12-08,2021-01-04,2021
GTX,2021-01-04,6,5694731.58,2021-01-04,2021-01-04,2021
EYEG,2021-01-06,3,24022974.69,2021-01-06,2021-01-06,2021
HHC,2021-01-06,3,597398566.56,2021-01-06,2021-01-06,2021
UONE,2021-01-06,3,8847423.3,2021-01-06,2021-01-06,2021
ESTE,2021-01-07,20,50971771.2,2021-01-07,2021-01-07,2021
ALDX,2021-01-07,3,27608004.0,2021-01-07,2021-01-07,2021
AKICU,2021-01-08,3,19800000.0,2021-01-08,2021-01-08,2021
CERC,2021-01-08,3,19500000.0,2021-01-08,2021-01-08,2021
