ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix
ZBIO,2024-09-12,5,48280000.0,2024-09-12,2024-09-12,1.7248448503655878,0.14149421733359974,17.06999969482422
RIG,2024-09-12,3,18585000.0,2024-09-12,2024-09-12,1.7248448503655878,0.14149421733359974,17.06999969482422
PCT,2024-09-13,3,60000009.51,2024-09-13,2024-09-13,4.006597315887498,0.6555297740234887,16.559999465942383
PI,2024-09-13,3,60000009.51,2024-09-13,2024-09-13,4.006597315887498,0.6555297740234887,16.559999465942383
BRCC,2024-09-13,4,8679992.56,2024-09-13,2024-09-13,4.006597315887498,0.6555297740234887,16.559999465942383
VRDN,2024-09-13,3,90000000.0,2024-09-13,2024-09-13,4.006597315887498,0.6555297740234887,16.559999465942383
MBX,2024-09-16,22,206000000.0,2024-09-16,2024-09-16,3.0069194629441083,-0.14902157534788008,17.139999389648438
BCAX,2024-09-16,5,164970000.0,2024-09-16,2024-09-16,3.0069194629441083,-0.14902157534788008,17.139999389648438
OMIC,2024-09-16,3,5418659.52,2024-09-16,2024-09-16,3.0069194629441083,-0.14902157534788008,17.139999389648438
LUCY,2024-09-17,3,9703582.84,2024-09-17,2024-09-17,2.6020918073660337,1.9906507178913049,17.610000610351562
CULP,2024-09-17,6,7395923.48,2024-09-09,2024-09-17,2.6020918073660337,1.9906507178913049,17.610000610351562
HCWC,2024-09-17,3,250000.0,2024-09-17,2024-09-17,2.6020918073660337,1.9906507178913049,17.610000610351562
CRMT,2024-09-19,6,116052872.0,2024-09-19,2024-09-19,2.126659700785144,3.8881861314845243,16.329999923706055
CRBP,2024-09-20,3,21012180.99,2024-09-20,2024-09-20,1.4204160185793113,5.483923684541644,16.149999618530273
GDOT,2024-09-23,3,7151535.6,2024-09-23,2024-09-23,1.5239405991461017,4.576683728569641,15.890000343322754
HWH,2024-09-24,3,11405274.93,2024-09-24,2024-09-24,1.7728307617829846,4.421053253159838,15.390000343322754
PFBX,2024-09-24,5,1643632.0,2024-09-24,2024-09-24,1.7728307617829846,4.421053253159838,15.390000343322754
AHH,2024-09-26,4,3099988.5,2024-09-26,2024-09-26,0.5386407711040307,2.6767555281002426,15.369999885559082
LGCY,2024-09-26,3,249000.0,2024-09-26,2024-09-26,0.5386407711040307,2.6767555281002426,15.369999885559082
IBTA,2024-09-27,3,3479519.58,2024-09-27,2024-09-27,0.56665543079228,1.9951203138807143,16.959999084472656
BKV,2024-09-27,4,1674000.0,2024-09-27,2024-09-27,0.56665543079228,1.9951203138807143,16.959999084472656
MOFG,2024-09-30,8,681000.0,2024-09-30,2024-09-30,0.7179614697319436,2.2528433752015165,16.729999542236328
BATRA,2024-09-30,4,336800.0,2024-09-30,2024-09-30,0.7179614697319436,2.2528433752015165,16.729999542236328
SPG,2024-09-30,4,248607.8,2024-09-30,2024-09-30,0.7179614697319436,2.2528433752015165,16.729999542236328
BHVN,2024-10-02,3,2220890.0,2024-09-24,2024-10-02,-0.2069839170303045,1.6396114077781718,18.899999618530273
OCX,2024-10-02,4,11740750.05,2024-10-02,2024-10-02,-0.2069839170303045,1.6396114077781718,18.899999618530273
LFCR,2024-10-03,15,51599984.2,2024-10-03,2024-10-03,-0.782816064333587,-0.24839185971480887,20.489999771118164
CBNA,2024-10-03,4,282370.0,2024-10-03,2024-10-03,-0.782816064333587,-0.24839185971480887,20.489999771118164
FVR,2024-10-03,6,92967474.6,2024-10-03,2024-10-03,-0.782816064333587,-0.24839185971480887,20.489999771118164
SNDA,2024-10-10,8,6632690.48,2024-10-10,2024-10-10,1.463513162493115,0.6692404820198954,20.93000030517578
RRGB,2024-10-15,7,2865725.76,2024-10-15,2024-10-15,1.1532287173906208,1.96264199369445,20.639999389648438
CBLL,2024-10-15,5,29891202.0,2024-10-11,2024-10-15,1.1532287173906208,1.96264199369445,20.639999389648438
CAMP,2024-10-15,29,336799716.0,2024-10-15,2024-10-15,1.1532287173906208,1.96264199369445,20.639999389648438
DRUG,2024-10-15,3,9558815.88,2024-10-15,2024-10-15,1.1532287173906208,1.96264199369445,20.639999389648438
UPB,2024-10-15,10,170000000.0,2024-10-15,2024-10-15,1.1532287173906208,1.96264199369445,20.639999389648438
RMCF,2024-10-18,8,456462.0,2024-10-18,2024-10-18,0.8644112092387954,2.02625555303754,18.030000686645508
SNWV,2024-10-18,5,7499992.5,2024-10-18,2024-10-18,0.8644112092387954,2.02625555303754,18.030000686645508
JANX,2024-10-18,5,268500000.0,2024-10-18,2024-10-18,0.8644112092387954,2.02625555303754,18.030000686645508
NRDS,2024-10-21,3,15827923.05,2024-10-21,2024-10-21,-0.11809730954615842,2.7879575308434483,18.3700008392334
IKT,2024-10-21,3,2698900.0,2024-10-21,2024-10-21,-0.11809730954615842,2.7879575308434483,18.3700008392334
VERB,2024-10-21,4,925889.68,2024-10-21,2024-10-21,-0.11809730954615842,2.7879575308434483,18.3700008392334
ROLR,2024-10-23,4,950000.0,2024-10-23,2024-10-23,-0.7401805484439863,0.14725400190389232,19.239999771118164
MODV,2024-10-23,4,4298878.72,2024-10-23,2024-10-23,-0.7401805484439863,0.14725400190389232,19.239999771118164
INGM,2024-10-23,5,7036700.0,2024-10-23,2024-10-23,-0.7401805484439863,0.14725400190389232,19.239999771118164
SEPN,2024-10-28,11,445500000.0,2024-10-28,2024-10-28,-0.47975010030499743,-0.5972808378901507,19.799999237060547
UMAC,2024-10-30,3,249998.96,2024-10-30,2024-10-30,0.3494975314600449,-0.39326992972910046,20.350000381469727
SNBR,2024-10-31,5,12870424.7,2024-10-31,2024-10-31,-1.8299852303771562,-2.3542431298613096,23.15999984741211
MPB,2024-11-01,5,1090497.0,2024-11-01,2024-11-01,-1.3815924300185516,-2.317855738471512,21.8799991607666
MAIA,2024-11-01,4,584328.0,2024-11-01,2024-11-01,-1.3815924300185516,-2.317855738471512,21.8799991607666
CALC,2024-11-01,13,3807510.0,2024-11-01,2024-11-01,-1.3815924300185516,-2.317855738471512,21.8799991607666
BACQ,2024-11-04,3,12750000.0,2024-11-04,2024-11-04,-1.8972952840273738,-2.3679431083041678,21.979999542236328
AIN,2024-11-05,3,245967.0,2024-11-05,2024-11-05,-0.8714627894263413,-1.1348768647098795,20.489999771118164
BDSX,2024-11-05,4,360388.08,2024-11-05,2024-11-05,-0.8714627894263413,-1.1348768647098795,20.489999771118164
UAN,2024-11-06,3,11475680.1,2024-11-06,2024-11-06,1.9016699972920814,2.2578138184491787,16.270000457763672
TYRA,2024-11-08,6,99332331.25,2024-10-30,2024-11-08,4.754490324773484,3.3072102163418977,14.9399995803833
GDOT,2024-11-08,3,5823373.5,2024-11-08,2024-11-08,4.754490324773484,3.3072102163418977,14.9399995803833
LCGMF,2024-11-08,3,1511111.1,2024-11-08,2024-11-08,4.754490324773484,3.3072102163418977,14.9399995803833
OSCR,2024-11-11,5,72164260.9,2024-11-11,2024-11-11,5.08064846749812,3.0869582796988957,14.970000267028809
DCOM,2024-11-12,3,2784000.0,2024-11-12,2024-11-12,3.502684892593523,2.6006975076973715,14.710000038146973
QTI,2024-11-12,4,3992463.64,2024-11-12,2024-11-12,3.502684892593523,2.6006975076973715,14.710000038146973
BH,2024-11-12,3,17315442.57,2024-11-12,2024-11-12,3.502684892593523,2.6006975076973715,14.710000038146973
GRBK,2024-11-13,4,281387972.32,2024-11-13,2024-11-13,1.0405528535550288,2.9620107322691327,14.020000457763672
PFBX,2024-11-14,6,749673.25,2024-11-01,2024-11-14,-0.3794329503642243,4.345464670769774,14.3100004196167
MPAA,2024-11-14,3,1029000.0,2024-11-14,2024-11-14,-0.3794329503642243,4.345464670769774,14.3100004196167
WHLRD,2024-11-14,5,2163834.55,2024-11-14,2024-11-14,-0.3794329503642243,4.345464670769774,14.3100004196167
WSC,2024-11-15,4,878500.0,2024-11-04,2024-11-15,-2.0796096799391703,2.5760058038085534,16.139999389648438
LAZY,2024-11-15,5,74999995.9,2024-11-15,2024-11-15,-2.0796096799391703,2.5760058038085534,16.139999389648438
RMAX,2024-11-18,3,899794.08,2024-11-18,2024-11-18,-1.771986666493729,3.218633387588907,15.579999923706055
HTLD,2024-11-18,5,3736080.65,2024-11-04,2024-11-18,-1.771986666493729,3.218633387588907,15.579999923706055
ZETA,2024-11-18,7,4211155.48,2024-11-18,2024-11-18,-1.771986666493729,3.218633387588907,15.579999923706055
BNTC,2024-11-19,4,1479612.4,2024-11-19,2024-11-19,-1.105716216956071,2.3582389207511754,16.350000381469727
FGF,2024-11-19,4,1243920.32,2024-11-19,2024-11-19,-1.105716216956071,2.3582389207511754,16.350000381469727
ONEW,2024-11-19,6,2693075.04,2024-11-19,2024-11-19,-1.105716216956071,2.3582389207511754,16.350000381469727
WOLF,2024-11-20,4,816943.68,2024-11-20,2024-11-20,-1.1202436927187125,-0.09134756687503863,17.15999984741211
PX,2024-11-20,6,819000.0,2024-11-20,2024-11-20,-1.1202436927187125,-0.09134756687503863,17.15999984741211
MODD,2024-11-21,5,1249995.0,2024-11-21,2024-11-21,0.05391454236144858,-0.3257229775415332,16.8700008392334
IMNM,2024-11-21,3,1310007.72,2024-11-21,2024-11-21,0.05391454236144858,-0.3257229775415332,16.8700008392334
PETS,2024-12-06,4,719900.0,2024-12-04,2024-12-06,0.8729708073835447,2.3818140185577903,12.770000457763672
GAIAX,2024-12-09,3,5100000.0,2024-12-09,2024-12-09,0.17395448220211285,1.5398645225530054,14.1899995803833
CULP,2024-12-09,5,297798.5,2024-12-09,2024-12-09,0.17395448220211285,1.5398645225530054,14.1899995803833
DBI,2024-12-10,3,4222500.0,2024-12-10,2024-12-10,-0.18381182327604786,0.8819476171651532,14.180000305175781
CTGO,2024-12-10,3,429893.88,2024-12-05,2024-12-10,-0.18381182327604786,0.8819476171651532,14.180000305175781
PMD,2024-12-10,5,4113823.2,2024-12-03,2024-12-10,-0.18381182327604786,0.8819476171651532,14.180000305175781
MNR,2024-12-10,3,15121612.74,2024-12-10,2024-12-10,-0.18381182327604786,0.8819476171651532,14.180000305175781
TKO,2024-12-11,7,336858260.2,2024-12-11,2024-12-11,-0.032901782861524696,1.1337849013141053,13.579999923706055
RM,2024-12-11,5,455405.5,2024-12-11,2024-12-11,-0.032901782861524696,1.1337849013141053,13.579999923706055
ADCT,2024-12-11,3,1827000.0,2024-12-11,2024-12-11,-0.032901782861524696,1.1337849013141053,13.579999923706055
ACHR,2024-12-11,7,30101153.54,2024-11-19,2024-12-11,-0.032901782861524696,1.1337849013141053,13.579999923706055
GAIIX,2024-12-12,4,7500000.0,2024-12-12,2024-12-12,-0.38407378542541215,0.9184518507129011,13.920000076293945
FISI,2024-12-13,11,770000.0,2024-12-13,2024-12-13,-0.5923004922498025,0.27549970474441243,13.8100004196167
OMCC,2024-12-13,3,1314000.0,2024-12-13,2024-12-13,-0.5923004922498025,0.27549970474441243,13.8100004196167
PLAY,2024-12-13,3,1725627.8,2024-12-12,2024-12-13,-0.5923004922498025,0.27549970474441243,13.8100004196167
MDRR,2024-12-13,3,499994.93,2024-11-15,2024-12-13,-0.5923004922498025,0.27549970474441243,13.8100004196167
BCYC,2024-12-13,6,127128664.92,2024-12-13,2024-12-13,-0.5923004922498025,0.27549970474441243,13.8100004196167
CNC,2024-12-16,3,988603.93,2024-12-13,2024-12-16,0.34894876128943564,0.5235102555024003,14.6899995803833
STAA,2024-12-16,3,5842534.2,2024-12-16,2024-12-16,0.34894876128943564,0.5235102555024003,14.6899995803833
RMBL,2024-12-19,3,4380635.82,2024-12-19,2024-12-19,-3.016564053949886,-3.389052007623511,24.09000015258789
MRKR,2024-12-23,10,17736000.0,2024-12-23,2024-12-23,-1.6642395227091287,-1.321098104619076,16.780000686645508
QNRX,2024-12-23,3,554999.85,2024-12-23,2024-12-23,-1.6642395227091287,-1.321098104619076,16.780000686645508
SRFM,2024-12-23,3,2097831.41,2024-12-09,2024-12-23,-1.6642395227091287,-1.321098104619076,16.780000686645508
MCFT,2024-12-26,5,17719744.55,2024-12-26,2024-12-26,2.9139393148140456,-0.6742994333773771,14.729999542236328
KALA,2024-12-30,4,7999999.84,2024-12-30,2024-12-30,-0.4956367043081574,-2.3187637427949297,17.399999618530273
TTSH,2025-01-02,3,2432790.0,2025-01-02,2025-01-02,-2.7706588653432442,-2.9261237193723506,17.93000030517578
PETS,2025-01-07,3,373500.0,2025-01-07,2025-01-07,0.06968718873669759,-0.4262949108570394,17.81999969482422
OLMA,2025-01-08,5,8640000.0,2025-01-08,2025-01-08,0.5818363847053026,-0.8744197650103607,17.700000762939453
CEPO,2025-01-08,4,20000000.0,2025-01-08,2025-01-08,0.5818363847053026,-0.8744197650103607,17.700000762939453
CVI,2025-01-08,3,48082107.0,2025-01-08,2025-01-08,0.5818363847053026,-0.8744197650103607,17.700000762939453
SNDA,2025-01-08,9,8080518.69,2025-01-08,2025-01-08,0.5818363847053026,-0.8744197650103607,17.700000762939453
BATRA,2025-01-10,4,313520.0,2025-01-10,2025-01-10,-0.7098345999910821,-3.4608263700604,19.540000915527344
DBI,2025-01-10,3,8462955.39,2025-01-10,2025-01-10,-0.7098345999910821,-3.4608263700604,19.540000915527344
MODV,2025-01-10,6,59975138.04,2025-01-10,2025-01-10,-0.7098345999910821,-3.4608263700604,19.540000915527344
FLWS,2025-01-10,3,8169630.0,2025-01-10,2025-01-10,-0.7098345999910821,-3.4608263700604,19.540000915527344
STAA,2025-01-14,3,1892213.4,2025-01-14,2025-01-14,-2.212107830116209,-2.1545804464011704,18.709999084472656
LBTYK,2025-01-15,12,2592284.24,2025-01-15,2025-01-15,0.7050335706728252,0.7752120774845747,16.1200008392334
LGF,2025-01-16,7,4548362.0,2025-01-16,2025-01-16,0.36473344878726627,0.9486919854048037,16.600000381469727
TKO,2025-01-17,7,351666979.02,2025-01-17,2025-01-17,2.9440766245009473,2.2133439499789076,15.970000267028809
FLOC,2025-01-17,4,1790400.0,2025-01-17,2025-01-17,2.9440766245009473,2.2133439499789076,15.970000267028809
MYCB,2025-01-22,3,1716000.0,2025-01-22,2025-01-22,4.165318579355279,1.8610694107958667,15.100000381469727
GDRZF,2025-01-22,5,419580.0,2025-01-22,2025-01-22,4.165318579355279,1.8610694107958667,15.100000381469727
RLI,2025-01-24,4,804974.0,2025-01-24,2025-01-24,2.760113057003864,3.1349135613343684,14.850000381469727
LCTX,2025-01-27,3,18000000.36,2025-01-27,2025-01-27,0.29953093830162114,3.252425983140254,17.899999618530273
KDP,2025-01-29,10,1206774640.0,2025-01-29,2025-01-29,-0.7634695352446976,3.3700481057113167,16.559999465942383
SFD,2025-01-29,8,65624660.0,2025-01-29,2025-01-29,-0.7634695352446976,3.3700481057113167,16.559999465942383
VGAS,2025-01-29,3,150000000.0,2025-01-29,2025-01-29,-0.7634695352446976,3.3700481057113167,16.559999465942383
CTOS,2025-01-30,11,358319940.0,2025-01-30,2025-01-30,-0.7724556291944886,2.068213924737675,15.84000015258789
KALV,2025-01-30,7,4351396.14,2025-01-30,2025-01-30,-0.7724556291944886,2.068213924737675,15.84000015258789
ETNB,2025-01-30,6,250067068.75,2025-01-21,2025-01-30,-0.7724556291944886,2.068213924737675,15.84000015258789
ELUT,2025-02-03,11,12600000.0,2025-02-03,2025-02-03,-0.26695144242108426,0.031779893720243264,18.6200008392334
MTSR,2025-02-03,11,414219924.0,2025-02-03,2025-02-03,-0.26695144242108426,0.031779893720243264,18.6200008392334
INR,2025-02-03,4,1600000.0,2025-02-03,2025-02-03,-0.26695144242108426,0.031779893720243264,18.6200008392334
TPIC,2025-02-04,3,883650.0,2025-02-04,2025-02-04,-0.453249537992759,-0.2105842915762279,17.209999084472656
OCX,2025-02-06,3,31769024.25,2025-02-06,2025-02-06,0.21155983314691873,-0.5625300018878278,15.5
FERA,2025-02-06,5,19000000.0,2025-02-06,2025-02-06,0.21155983314691873,-0.5625300018878278,15.5
KFII,2025-02-06,3,14863410.0,2025-02-06,2025-02-06,0.21155983314691873,-0.5625300018878278,15.5
MNR,2025-02-07,3,239999985.0,2025-02-07,2025-02-07,-0.17446857152969644,-1.1842685528922294,16.540000915527344
EFSI,2025-02-07,3,334976.0,2025-02-07,2025-02-07,-0.17446857152969644,-1.1842685528922294,16.540000915527344
SION,2025-02-10,19,219510000.0,2025-02-10,2025-02-10,1.184411605640584,0.9142983593540395,15.8100004196167
ORKA,2025-02-10,7,9807778.89,2025-02-10,2025-02-10,1.184411605640584,0.9142983593540395,15.8100004196167
CMPO,2025-02-12,4,39944599.84,2025-02-12,2025-02-12,-0.14233465522455496,0.25754524430272074,15.890000343322754
MRP,2025-02-13,3,6132375.72,2025-02-13,2025-02-13,0.5624136595307367,0.7751633340773543,15.100000381469727
FLNC,2025-02-13,3,410725.0,2025-02-13,2025-02-13,0.5624136595307367,0.7751633340773543,15.100000381469727
HLIT,2025-02-13,3,269531.75,2025-02-12,2025-02-13,0.5624136595307367,0.7751633340773543,15.100000381469727
MBX,2025-02-14,5,8617522.4,2025-02-03,2025-02-14,1.4864353421549097,1.3093734081170432,14.770000457763672
AARD,2025-02-14,9,106424672.0,2025-02-14,2025-02-14,1.4864353421549097,1.3093734081170432,14.770000457763672
PRKA,2025-02-14,4,1214519.6,2025-02-14,2025-02-14,1.4864353421549097,1.3093734081170432,14.770000457763672
LLIAX,2025-02-18,6,1650350.6,2025-02-18,2025-02-18,1.0977805040947306,2.2951943494302722,15.350000381469727
SLDB,2025-02-18,3,5727720.6,2025-02-18,2025-02-18,1.0977805040947306,2.2951943494302722,15.350000381469727
SEPN,2025-02-20,7,37147383.0,2025-02-19,2025-02-20,1.1634938065085538,1.019503096385946,15.65999984741211
NE,2025-02-20,3,823786.16,2025-02-20,2025-02-20,1.1634938065085538,1.019503096385946,15.65999984741211
MTDR,2025-02-21,5,609831.0,2025-02-21,2025-02-21,-1.6056404739161492,-1.0522571557336708,18.209999084472656
AMKR,2025-02-24,5,94999976.25,2025-02-24,2025-02-24,-2.0485574047198543,-0.592572543833032,18.979999542236328
FRPT,2025-02-24,3,505047.5,2025-02-24,2025-02-24,-2.0485574047198543,-0.592572543833032,18.979999542236328
ACDC,2025-02-26,4,16086553.56,2025-02-26,2025-02-26,-3.0003574223323697,-1.7792680198531179,19.100000381469727
OSUR,2025-02-27,3,600347.78,2025-02-27,2025-02-27,-4.149887516799439,-3.0346773945259184,21.1299991607666
JELD,2025-02-27,3,1033483.44,2025-02-24,2025-02-27,-4.149887516799439,-3.0346773945259184,21.1299991607666
THM,2025-02-27,4,2212014.72,2025-02-27,2025-02-27,-4.149887516799439,-3.0346773945259184,21.1299991607666
RCUS,2025-02-27,3,15402760.0,2025-02-18,2025-02-27,-4.149887516799439,-3.0346773945259184,21.1299991607666
PFBX,2025-02-28,5,452375.0,2025-02-28,2025-02-28,-0.9600812974313715,-2.5503063174534635,19.6299991607666
CVI,2025-02-28,3,20249511.84,2025-02-28,2025-02-28,-0.9600812974313715,-2.5503063174534635,19.6299991607666
LAB,2025-02-28,9,46425835.17,2025-02-28,2025-02-28,-0.9600812974313715,-2.5503063174534635,19.6299991607666
TRS,2025-02-28,4,763250.28,2025-02-28,2025-02-28,-0.9600812974313715,-2.5503063174534635,19.6299991607666
OMI,2025-02-28,5,136930792.4,2025-02-28,2025-02-28,-0.9600812974313715,-2.5503063174534635,19.6299991607666
ONTF,2025-03-03,3,1403030.25,2025-03-03,2025-03-03,-2.250461104396482,-4.2529165215218825,22.780000686645508
UAN,2025-03-03,3,2213803.86,2025-03-03,2025-03-03,-2.250461104396482,-4.2529165215218825,22.780000686645508
ONEW,2025-03-04,6,1386000.0,2025-03-04,2025-03-04,-2.9247519020374884,-5.663225488555042,23.510000228881836
JANX,2025-03-05,5,126714824.4,2025-03-05,2025-03-05,-1.9309058986577217,-4.873329242541461,21.93000030517578
ECPG,2025-03-05,3,3107800.0,2025-03-05,2025-03-05,-1.9309058986577217,-4.873329242541461,21.93000030517578
BLND,2025-03-05,7,1208477.27,2025-03-05,2025-03-05,-1.9309058986577217,-4.873329242541461,21.93000030517578
TNYA,2025-03-05,7,174999991.6,2025-03-05,2025-03-05,-1.9309058986577217,-4.873329242541461,21.93000030517578
EVH,2025-03-06,4,746576.05,2025-03-06,2025-03-06,-2.1092147049690326,-6.1715721840244635,24.8700008392334
CE,2025-03-07,4,644213.35,2025-03-07,2025-03-07,-3.0731526954475927,-4.003729228608464,23.3700008392334
NCMI,2025-03-07,10,24806269.0,2025-03-07,2025-03-07,-3.0731526954475927,-4.003729228608464,23.3700008392334
AMPY,2025-03-07,3,211100.0,2025-03-07,2025-03-07,-3.0731526954475927,-4.003729228608464,23.3700008392334
UCTT,2025-03-07,4,518140.0,2025-03-07,2025-03-07,-3.0731526954475927,-4.003729228608464,23.3700008392334
KMTS,2025-03-07,3,858500.0,2025-03-07,2025-03-07,-3.0731526954475927,-4.003729228608464,23.3700008392334
CULP,2025-03-10,6,2057729.19,2025-03-10,2025-03-10,-3.972463351982933,-6.133525713756635,27.860000610351562
VISL,2025-03-12,5,2362450.0,2025-03-12,2025-03-12,-4.148802178359561,-5.999598611031698,24.229999542236328
BNED,2025-03-12,4,6924289.36,2025-03-12,2025-03-12,-4.148802178359561,-5.999598611031698,24.229999542236328
MLYS,2025-03-13,10,118799973.0,2025-03-13,2025-03-13,-3.717416733348751,-5.748223137933013,24.65999984741211
LUV,2025-03-13,3,350040.88,2025-03-12,2025-03-13,-3.717416733348751,-5.748223137933013,24.65999984741211
BTMD,2025-03-13,4,16726689.0,2025-03-13,2025-03-13,-3.717416733348751,-5.748223137933013,24.65999984741211
HRTG,2025-03-14,3,280450.0,2025-03-14,2025-03-14,-2.276347870233915,-5.27954491974965,21.770000457763672
WEST,2025-03-14,3,1910555.8,2025-03-14,2025-03-14,-2.276347870233915,-5.27954491974965,21.770000457763672
IMCR,2025-03-17,6,143952379.68,2025-03-17,2025-03-17,1.1720036663222586,-2.8470171017892225,20.510000228881836
IMG,2025-03-18,9,13396053.84,2025-03-18,2025-03-18,0.9173913397001122,-2.745893118076592,21.700000762939453
MODD,2025-03-20,6,7799984.64,2025-03-20,2025-03-20,2.5515977425984104,-1.2606725122014428,19.799999237060547
WYNN,2025-03-21,5,5674090.0,2025-02-19,2025-03-21,0.5093281289315079,-1.7786138213178415,19.280000686645508
GSHR,2025-03-24,3,12093750.0,2025-03-24,2025-03-24,1.526390938713996,2.7162839628003934,17.479999542236328
MCHX,2025-03-25,3,522119.31,2025-03-25,2025-03-25,2.8824588976989776,3.8262936656969955,17.149999618530273
BNTC,2025-03-26,4,46800000.0,2025-03-26,2025-03-26,0.5590351343133172,2.045282761319527,18.329999923706055
SRZN,2025-03-26,6,71999947.2,2025-03-26,2025-03-26,0.5590351343133172,2.045282761319527,18.329999923706055
FGBI,2025-03-31,3,1093265.25,2025-03-31,2025-03-31,-2.558853655585875,-1.0715208272056937,22.280000686645508
SPG,2025-03-31,3,201550.4,2025-03-31,2025-03-31,-2.558853655585875,-1.0715208272056937,22.280000686645508
REPX,2025-03-31,3,1055520.0,2025-03-31,2025-03-31,-2.558853655585875,-1.0715208272056937,22.280000686645508
SMA,2025-04-01,3,360000.0,2025-04-01,2025-04-01,-2.5179907053386374,0.29188814523107354,21.770000457763672
GTE,2025-04-02,4,2150400.0,2025-04-02,2025-04-02,-0.7158044502196859,-0.16077091427607504,21.510000228881836
SZZL,2025-04-03,4,16000000.0,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
OMI,2025-04-03,5,21456089.2,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
EWTX,2025-04-03,4,40000000.92,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
NXDT,2025-04-03,3,1574601.0,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
SONO,2025-04-03,5,9366149.85,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
SOUL,2025-04-03,3,12000000.0,2025-04-03,2025-04-03,-5.357251721582244,-4.805655838318272,30.020000457763672
CBRL,2025-04-04,5,19030230.0,2025-04-04,2025-04-04,-9.066681317294377,-10.408167107674076,45.310001373291016
LGF,2025-04-07,7,124768995.61,2025-04-07,2025-04-07,-9.83394094407634,-12.141158442326564,46.97999954223633
KALV,2025-04-09,7,1648500.0,2025-04-09,2025-04-09,-2.816550692400815,-3.5121941474216025,33.619998931884766
KROS,2025-04-09,4,37862619.56,2025-04-09,2025-04-09,-2.816550692400815,-3.5121941474216025,33.619998931884766
MCFT,2025-04-15,3,1268852.46,2025-04-15,2025-04-15,8.284315474854507,-4.164220801988298,30.1200008392334
BCDA,2025-04-23,3,501308.15,2025-04-23,2025-04-23,-0.4073665654881801,7.843201377942206,28.450000762939453
NPAC,2025-04-25,3,18332250.0,2025-04-25,2025-04-25,4.602887409240722,4.967783922205968,24.84000015258789
AVTR,2025-04-28,3,478995.71,2025-04-28,2025-04-28,7.19429840566195,3.167029062336757,25.149999618530273
DOC,2025-04-28,5,669709.36,2025-04-25,2025-04-28,7.19429840566195,3.167029062336757,25.149999618530273
BMACX,2025-05-01,7,149650000.05,2025-05-01,2025-05-01,2.1547850624033504,6.241682866884882,24.600000381469727
ALMS,2025-05-02,13,3904911.98,2025-05-02,2025-05-02,2.9275050737501624,7.665142245435415,22.68000030517578
FTAI,2025-05-02,3,1008715.3,2025-05-02,2025-05-02,2.9275050737501624,7.665142245435415,22.68000030517578
CEPT,2025-05-05,4,23200000.0,2025-05-05,2025-05-05,2.298248091414841,9.657889322875606,23.639999389648438
BNL,2025-05-05,5,743647.03,2025-05-05,2025-05-05,2.298248091414841,9.657889322875606,23.639999389648438
UTZ,2025-05-05,4,394146.38,2025-05-05,2025-05-05,2.298248091414841,9.657889322875606,23.639999389648438
HTLD,2025-05-06,5,13535086.68,2025-05-05,2025-05-06,0.8082038104934745,5.983869910169825,24.760000228881836
OFIX,2025-05-07,8,16003000.0,2025-05-07,2025-05-07,1.1919808171588417,4.805590933964633,23.549999237060547
HCWB,2025-05-07,4,2825030.0,2025-05-07,2025-05-07,1.1919808171588417,4.805590933964633,23.549999237060547
VSTS,2025-05-08,5,12820649.36,2025-05-08,2025-05-08,1.1800112090397479,3.360222976710172,22.479999542236328
HTGC,2025-05-08,5,524449.32,2025-05-08,2025-05-08,1.1800112090397479,3.360222976710172,22.479999542236328
RYES,2025-05-08,3,1557682.08,2025-05-08,2025-05-08,1.1800112090397479,3.360222976710172,22.479999542236328
REZI,2025-05-09,3,300039682.14,2025-05-09,2025-05-09,-0.426989435823869,2.4880155005281726,21.899999618530273
NG,2025-05-09,7,350000017.5,2025-05-09,2025-05-09,-0.426989435823869,2.4880155005281726,21.899999618530273
HAIN,2025-05-09,3,811325.0,2025-05-09,2025-05-09,-0.426989435823869,2.4880155005281726,21.899999618530273
CIVI,2025-05-09,7,2214384.1,2025-05-09,2025-05-09,-0.426989435823869,2.4880155005281726,21.899999618530273
HOWL,2025-05-12,5,2435939.6,2025-05-12,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
ENR,2025-05-12,3,431930.0,2025-05-09,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
ACDC,2025-05-12,4,746655.04,2025-05-09,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
EGHA,2025-05-12,5,17500000.0,2025-05-12,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
BRT,2025-05-12,3,1080031.34,2025-05-12,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
ONTF,2025-05-12,3,1173749.76,2025-05-12,2025-05-12,3.456914392989676,5.834610953463247,18.389999389648438
AMBC,2025-05-14,3,823730.27,2025-05-14,2025-05-14,4.711737990393943,5.959881820553067,18.6200008392334
